CO_MUNICIPIO,NO_ENTIDADE,CO_ENTIDADE,TP_DEPENDENCIA,TP_CATEGORIA_ESCOLA_PRIVADA,TP_SITUACAO_FUNCIONAMENTO,IN_AUDITORIO,IN_BIBLIOTECA,IN_BIBLIOTECA_SALA_LEITURA,IN_LABORATORIO_CIENCIAS,IN_LABORATORIO_INFORMATICA,IN_QUADRA_ESPORTES,IN_QUADRA_ESPORTES_COBERTA,QT_SALAS_UTILIZADAS,IN_INTERNET,QT_TUR_INF,QT_TUR_FUND_AI,QT_TUR_FUND_AF,QT_TUR_MED,QT_TUR_PROF,QT_TUR_EJA,QT_MAT_BAS,QT_MAT_MED,mat_por_sala,codigo_municipio
1200401,ESC ASSOCIACAO MODELAR DE ENSINO A M E,12022969,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,3.0,8.0,7.0,3.0,3.0,0.0,391.0,109.0,7.266666666666667,1200401
1200401,COLEGIO ALTERNATIVO DO ACRE,12026409,4,1.0,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,132.0,102.0,17.0,1200401
1200401,ESC SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL,12028096,4,1.0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,74.0,1.0,0.0,0.0,0.0,61.0,64.0,0.0,411.0,0.0,0.0,1200401
1200401,ESC SENAI CEL AUTON FURTADO- SENAI,12028100,4,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,14.0,25.0,0.0,177.0,0.0,0.0,1200401
1200401,COLEGIO LATO SENSU,12028835,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,1.0,0.0,6.0,8.0,5.0,0.0,0.0,495.0,144.0,5.538461538461538,1200401
1200401,ESC DE ENSINO MEDIO E TECNICO PLACIDO DE CASTRO,12030058,4,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,161.0,161.0,26.833333333333332,1200401
1200401,ESC COLEGIO SIGMA,12031682,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,27.0,1.0,4.0,12.0,7.0,4.0,0.0,0.0,548.0,120.0,4.444444444444445,1200401
1200401,INSTITUTO SENAI DE TECNOLOGIA MADEIRA E MOVEIS,12032271,4,1.0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,14.0,24.0,0.0,316.0,0.0,0.0,1200401
1200401,ESC COLEGIO BATISTA BETEL,12032859,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,1.0,9.0,13.0,8.0,2.0,0.0,0.0,494.0,27.0,1.0,1200401
1200401,ESC INSTITUTO AGUIAS DO SABER,12033545,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,0.0,0.0,9.0,3.0,3.0,0.0,287.0,112.0,5.6,1200401
1301209,CENTRO EDUCACIONAL PARAISO,13076906,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,15.0,1.0,2.0,5.0,4.0,3.0,3.0,0.0,290.0,46.0,3.066666666666667,1301209
1301704,CENTRO EDUCACIONAL EVANGELICO BETEL,13073540,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,4.0,10.0,6.0,3.0,0.0,0.0,292.0,34.0,2.2666666666666666,1301704
1301902,ESCOLA SESI ABRAHAO SABBA,13071238,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,0.0,5.0,4.0,2.0,0.0,0.0,282.0,63.0,5.7272727272727275,1301902
1301902,COLEGIO NOSSA SENHORA DO ROSARIO,13079220,4,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,1.0,2.0,6.0,6.0,6.0,0.0,0.0,399.0,132.0,8.8,1301902
1302504,ESCOLA NILTON LINS,13110314,4,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,3.0,4.0,3.0,0.0,0.0,81.0,34.0,2.8333333333333335,1302504
1302603,INSTITUICOES EDUCACIONAIS NELLY FALCO DE SOUZA - LTDA,13025082,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,1.0,0.0,8.0,4.0,3.0,0.0,0.0,331.0,76.0,4.222222222222222,1302603
1302603,INSTITUTO HILDA FERREIRA,13025210,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,22.0,1.0,4.0,6.0,4.0,1.0,0.0,0.0,315.0,13.0,0.5909090909090909,1302603
1302603,ESCOLA SESI DRA EMINA BARBOSA MUSTUFA,13025228,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,0.0,16.0,16.0,11.0,2.0,0.0,1247.0,291.0,9.7,1302603
1302603,CENTRO EDUCACIONAL RAIMUNDO BELO FERREIRA,13025694,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,1.0,0.0,5.0,4.0,3.0,0.0,0.0,187.0,61.0,3.388888888888889,1302603
1302603,CENTRO EDUCACIONAL LATO SENSU,13025872,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,42.0,1.0,8.0,19.0,16.0,10.0,4.0,0.0,1324.0,315.0,7.5,1302603
1302603,CENTRO EDUCACIONAL AMAZONIA,13026020,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,3.0,10.0,8.0,3.0,0.0,0.0,576.0,76.0,3.8,1302603
1302603,CENTRO EDUCACIONAL CASIMIRO DE ABREU,13026089,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,25.0,1.0,2.0,5.0,4.0,3.0,0.0,0.0,147.0,31.0,1.24,1302603
1302603,CENTRO EDUCACIONAL RECANTO DA CRIANCA E INTERATIVO,13026321,4,1.0,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,35.0,1.0,9.0,12.0,8.0,4.0,0.0,0.0,607.0,84.0,2.4,1302603
1302603,CENTRO EDUCACIONAL SILVIA GUERRA,13026356,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,17.0,1.0,1.0,5.0,7.0,6.0,1.0,0.0,197.0,77.0,4.529411764705882,1302603
1302603,CBN COLEGIO BRIGIDO NOGUEIRA,13026372,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,12.0,1.0,2.0,10.0,8.0,3.0,0.0,0.0,296.0,47.0,3.9166666666666665,1302603
1302603,ESCOLAS IDAAM,13026402,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,37.0,1.0,2.0,13.0,17.0,11.0,0.0,0.0,1180.0,415.0,11.216216216216216,1302603
1302603,COLEGIO NOSSA SENHORA AUXILIADORA,13026496,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,1.0,0.0,5.0,5.0,3.0,1.0,0.0,292.0,87.0,3.625,1302603
1302603,COLEGIO SANTA DOROTEIA,13026500,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,28.0,1.0,4.0,7.0,7.0,4.0,0.0,0.0,478.0,120.0,4.285714285714286,1302603
1302603,COLEGIO PALAS ATENA,13026631,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,20.0,1.0,3.0,5.0,4.0,3.0,0.0,0.0,286.0,53.0,2.65,1302603
1302603,CESF - CENTRO EDUCACIONAL SAO FRANCISCO,13029860,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,3.0,5.0,4.0,3.0,0.0,0.0,358.0,50.0,2.6315789473684212,1302603
1302603,CENTRO DE ENSINO ALPHA DELTA,13031457,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,18.0,1.0,6.0,10.0,8.0,4.0,0.0,0.0,526.0,97.0,5.388888888888889,1302603
1302603,ESCOLAS NILTON LINS,13031660,4,1.0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,21.0,1.0,6.0,10.0,8.0,9.0,2.0,0.0,493.0,132.0,6.285714285714286,1302603
1302603,ESCOLINHA SONHO INFANTIL LTDA,13031759,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,8.0,9.0,4.0,2.0,1.0,0.0,246.0,24.0,1.2,1302603
1302603,FUNDACAO MATIAS MACHLINE,13031767,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,1.0,0.0,0.0,0.0,32.0,30.0,0.0,688.0,688.0,20.848484848484848,1302603
1302603,COLEGIO BATISTA BRASIL IDA NELSON,13031791,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,3.0,6.0,6.0,3.0,0.0,0.0,344.0,50.0,1.6666666666666667,1302603
1302603,INSTITUTO BATISTA DO AMAZONAS,13031872,4,1.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,8.0,6.0,3.0,0.0,0.0,342.0,74.0,4.625,1302603
1302603,LAVINIENSE ENSINO INTEGRADO E CE PINGO DE GENTE,13032020,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,60.0,1.0,12.0,26.0,15.0,7.0,2.0,0.0,1412.0,203.0,3.3833333333333333,1302603
1302603,CENTRO DE EDUCACAO SESC JOSE ROBERTO TADROS,13032127,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,1.0,12.0,20.0,16.0,13.0,3.0,0.0,1598.0,326.0,9.878787878787879,1302603
1302603,ESC PROFESSORA JOSEPHINA DE MELLO,13064177,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.0,1.0,0.0,14.0,9.0,3.0,0.0,0.0,440.0,29.0,0.725,1302603
1302603,INSTITUTO DE EDUCACAO PROF DENIZARD RIVAIL,13064207,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.0,1.0,5.0,12.0,7.0,5.0,5.0,0.0,876.0,179.0,4.475,1302603
1302603,ESCOLA RENASCER,13073826,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,12.0,1.0,4.0,10.0,8.0,1.0,0.0,0.0,313.0,10.0,0.8333333333333334,1302603
1302603,CENTRO EDUCACIONAL SANDRA CAVALCANTE,13074130,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,19.0,1.0,6.0,10.0,7.0,3.0,0.0,0.0,405.0,43.0,2.263157894736842,1302603
1302603,CENTRO METROPOLITANO DE ENSINO LTDA,13080911,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,36.0,1.0,4.0,6.0,8.0,3.0,1.0,13.0,690.0,97.0,2.6944444444444446,1302603
1302603,CENTRO DE EDUCACAO PROFISSIONAL LTDA - CENTRO DE ENSINO LITERATUS,13081101,4,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,1.0,33.0,0.0,540.0,0.0,0.0,1302603
1302603,ESCOLAS IDAAM,13081365,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,1.0,0.0,5.0,6.0,4.0,0.0,0.0,415.0,135.0,0.6683168316831684,1302603
1302603,ESCOLA EVANGELICA BETEL,13084500,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,1.0,10.0,18.0,12.0,5.0,0.0,0.0,848.0,119.0,4.407407407407407,1302603
1302603,CENTRO EDUCACIONAL DRIHELLY BARBOSA,13090100,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,12.0,1.0,2.0,6.0,7.0,3.0,1.0,0.0,299.0,72.0,6.0,1302603
1302603,CENTRO EDUCACIONAL IMPERIAL,13090186,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,4.0,20.0,13.0,3.0,0.0,0.0,1071.0,108.0,4.909090909090909,1302603
1302603,ESCOLA CELUS LTDA,13092308,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,12.0,1.0,0.0,10.0,8.0,6.0,0.0,0.0,567.0,138.0,11.5,1302603
1302603,INSTITUTO DE EDUCACAO EL SHADAY,13093070,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,24.0,1.0,10.0,20.0,14.0,8.0,0.0,0.0,899.0,170.0,7.083333333333333,1302603
1302603,COLEGIO MARIA ANGELIM,13093126,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,20.0,1.0,6.0,10.0,7.0,3.0,0.0,0.0,477.0,80.0,4.0,1302603
1302603,CENTRO EDUCACIONAL NADIR SOARES,13097288,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,15.0,1.0,0.0,20.0,8.0,2.0,0.0,0.0,445.0,36.0,2.4,1302603
1302603,CENTRO DE EDUCACAO INTEGRAL CHRIST MASTER,13098284,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,8.0,10.0,9.0,9.0,0.0,0.0,705.0,187.0,8.5,1302603
1302603,INSTITUTO ENSINO THIAGO BRANDAO DE OLIVEIRA,13098306,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,16.0,1.0,4.0,10.0,7.0,3.0,0.0,0.0,437.0,31.0,1.9375,1302603
1302603,COLEGIO DOM BOSCO LESTE,13098519,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,1.0,2.0,10.0,8.0,6.0,1.0,0.0,477.0,122.0,4.6923076923076925,1302603
1302603,CENTRO POSITIVIANO DE ENSINO,13099914,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,3.0,4.0,3.0,1.0,0.0,0.0,56.0,5.0,0.3125,1302603
1302603,CENTRO EDUCACIONAL LATO SENSU III,13099981,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,42.0,1.0,7.0,16.0,12.0,5.0,1.0,0.0,1026.0,172.0,4.095238095238095,1302603
1302603,CENTRO DE ENSINO NIVEA ROQUE,13100629,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,20.0,1.0,8.0,10.0,11.0,4.0,4.0,0.0,778.0,100.0,5.0,1302603
1302603,ESCOLA INTERNACIONAL DO AMAZONAS LTDA,13100750,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,24.0,1.0,0.0,5.0,4.0,3.0,0.0,0.0,160.0,41.0,1.7083333333333333,1302603
1302603,CENTRO EDUCACIONAL HERANCA DO SENHOR,13101080,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,20.0,1.0,15.0,21.0,16.0,3.0,0.0,0.0,1015.0,34.0,1.7,1302603
1302603,ESCOLA SENAI ANTONIO SIMOES,13101250,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,30.0,1.0,0.0,0.0,0.0,1.0,47.0,0.0,692.0,0.0,0.0,1302603
1302603,CENTRO EDUCACIONAL SECULO,13101765,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.0,1.0,9.0,6.0,4.0,3.0,0.0,0.0,292.0,39.0,1.054054054054054,1302603
1302603,LATO SENSU IV,13102192,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,18.0,1.0,6.0,10.0,7.0,3.0,1.0,0.0,561.0,96.0,5.333333333333333,1302603
1302603,CENTRO EDUCACIONAL AJURICABA,13104586,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,1.0,0.0,10.0,8.0,3.0,0.0,0.0,436.0,85.0,8.5,1302603
1302603,ESCOLA NILTON LINS JAPIIM,13105337,4,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,31.0,1.0,0.0,3.0,4.0,3.0,0.0,0.0,107.0,54.0,1.7419354838709677,1302603
1302603,CONNEXUS ENSINO FUNDAMENTAL E MEDIO LTDA,13105493,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,1.0,0.0,10.0,6.0,3.0,0.0,0.0,322.0,82.0,5.857142857142857,1302603
1302603,COLEGIO SANTO AFONSO,13106902,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,30.0,1.0,15.0,14.0,5.0,2.0,0.0,0.0,488.0,16.0,0.5333333333333333,1302603
1302603,ESCOLAS IDAAM,13107380,4,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,1.0,4.0,7.0,5.0,3.0,0.0,0.0,462.0,100.0,5.2631578947368425,1302603
1302603,ESCOLAS IDAAM,13108727,4,1.0,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,22.0,1.0,2.0,7.0,6.0,6.0,0.0,0.0,534.0,205.0,9.318181818181818,1302603
1302603,ESCOLA LUMINOVA,13109030,4,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,1.0,3.0,5.0,4.0,3.0,0.0,0.0,183.0,50.0,3.3333333333333335,1302603
1302603,CENTRO EDUCACIONAL SONHO DOURADO,13116207,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,15.0,1.0,4.0,6.0,7.0,3.0,0.0,0.0,155.0,28.0,1.8666666666666667,1302603
1302603,ESCOLAS IDAAM,13313231,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,1.0,0.0,5.0,4.0,4.0,0.0,0.0,272.0,123.0,0.6089108910891089,1302603
1400100,CENTRO EDUCACIONAL MACUNAIMA - COLEGIO FAMETRO,14000792,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,1.0,5.0,9.0,9.0,8.0,0.0,0.0,698.0,207.0,6.67741935483871,1400100
1400100,CENTRO DE EDUCACAO INTEGRADA COLMEIA LTDA,14000814,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,30.0,1.0,7.0,16.0,9.0,3.0,2.0,0.0,697.0,93.0,3.1,1400100
1400100,ESC INSTITUTO BATISTA DE RORAIMA,14001055,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,1.0,2.0,7.0,8.0,8.0,0.0,0.0,334.0,102.0,2.6842105263157894,1400100
1400100,CEN DE EDUC DO TRAB JOAO DE MENDONCA FURTADO - SESI,14001080,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,1.0,8.0,18.0,14.0,9.0,6.0,1.0,1591.0,191.0,6.161290322580645,1400100
1400100,COLEGIO CATHEDRAL,14007274,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,1.0,0.0,5.0,4.0,4.0,4.0,0.0,328.0,103.0,4.291666666666667,1400100
1400100,CENTRO DE EDUCACAO SESC,14324636,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,52.0,1.0,11.0,17.0,20.0,8.0,8.0,0.0,1306.0,191.0,3.673076923076923,1400100
1400456,CENTRO INDIGENA DE FORMACAO E CULTURA RAPOSA SERRA DO SOL,14324709,4,2.0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,16.0,4.0,1400456
1500107,E PART E I F M INST NSRA DOS ANJOS,15066886,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,6.0,11.0,8.0,3.0,2.0,0.0,692.0,117.0,5.571428571428571,1500107
1500107,SISTEMA DE ENSINO INOVE,15161366,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.0,1.0,9.0,16.0,8.0,3.0,21.0,1.0,1159.0,95.0,2.375,1500107
1500107,IPP INSTITUTO PROFISSIONALIZANTE PARADIGMA LTDA-ME,15170055,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,39.0,15.0,3.0,1500107
1500107,ENGELS,15584062,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,37.0,1.0,14.0,20.0,13.0,6.0,0.0,0.0,1361.0,261.0,7.054054054054054,1500107
1500107,SISTEMA DE ENSINO VESTIBULANDO,15587983,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,17.0,1.0,3.0,5.0,4.0,3.0,3.0,0.0,434.0,78.0,4.588235294117647,1500107
1500305,INSTITUTO EDUCACIONAL DA AMAZONIA,15180581,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,45.0,43.0,14.333333333333334,1500305
1500404,ESCOLA COMUNITARIA CASA FAMILIAR RURAL DE ALENQUER,15177297,4,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,81.0,1.0,0.2,1500404
1500602,COLEGIO SAPIENS,15140463,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,6.0,10.0,7.0,3.0,1.0,0.0,414.0,70.0,4.666666666666667,1500602
1500602,COLEGIO EVOLUCAO DE ALTAMIRA,15176045,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,2.0,5.0,4.0,3.0,0.0,0.0,308.0,57.0,3.5625,1500602
1500602,ESCOLA SESI ALTAMIRA,15205401,4,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,8.0,2.0,2.0,8.0,573.0,54.0,9.0,1500602
1500602,COLEGIO GILDETE DUTRA,15552900,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,8.0,10.0,6.0,3.0,0.0,0.0,426.0,60.0,3.75,1500602
1500602,E E I E FM VIDA E SABER,15156974,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,2.0,5.0,4.0,3.0,0.0,0.0,252.0,44.0,4.0,1500602
1500800,SISTEMA INTEGRADO DE ENSINO LIMA PINHEIRO,15096009,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,16.0,1.0,4.0,5.0,4.0,3.0,0.0,0.0,256.0,53.0,3.3125,1500800
1500800,NUCLEO DE ENSINO PEQUENO PRINCIPE,15114015,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,30.0,1.0,5.0,10.0,8.0,3.0,0.0,0.0,455.0,104.0,3.466666666666667,1500800
1500800,SISTEMA DE ENSINO AMAZONIA,15140725,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,2.0,5.0,4.0,3.0,0.0,0.0,253.0,100.0,6.666666666666667,1500800
1500800,COLEGIO ADVENTISTA DA CIDADE NOVA,15152219,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,19.0,1.0,5.0,14.0,9.0,6.0,0.0,0.0,922.0,161.0,8.473684210526315,1500800
1500800,CENTRO EDUCACIONAL INFANTIL PEQUENO EINSTEIN,15156826,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,31.0,2.0,0.13333333333333333,1500800
1500800,COLEGIO CIEC,15158969,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,5.0,5.0,4.0,3.0,0.0,0.0,235.0,34.0,2.2666666666666666,1500800
1500800,PHYSICS COLEGIO E CURSO,15163849,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,30.0,1.0,8.0,10.0,6.0,6.0,0.0,0.0,630.0,261.0,8.7,1500800
1500800,SISTEMA EDUCACIONAL CRISTAO SEMEAR,15164543,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,20.0,1.0,4.0,6.0,6.0,4.0,0.0,0.0,415.0,92.0,4.6,1500800
1500800,SISTEMA EDUCACIONAL UNIVERSO POSITIVO,15165833,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,15.0,1.0,3.0,8.0,8.0,3.0,0.0,0.0,417.0,100.0,6.666666666666667,1500800
1500800,SISTEMA DE ENSINO LOGOS LTDA,15167178,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,1.0,0.0,0.0,11.0,3.0,0.0,0.0,350.0,112.0,3.393939393939394,1500800
1500800,ESCOLA SESI ANANINDEUA,15169928,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,0.0,15.0,16.0,10.0,0.0,9.0,1396.0,191.0,8.681818181818182,1500800
1500800,ASPECTO EDUCACAO,15172228,4,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,1.0,1.0,5.0,4.0,2.0,0.0,0.0,217.0,32.0,2.6666666666666665,1500800
1500800,COLEGIO LA SALLE ANANIDEUA,15173330,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,1.0,7.0,10.0,6.0,3.0,0.0,0.0,657.0,91.0,1.82,1500800
1500800,COLEGIO EQUIPE ANANINDEUA,15177017,4,1.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,4.0,6.0,4.0,0.0,320.0,241.0,18.53846153846154,1500800
1500800,ESCOLA DE ENSINO INFANTIL E FUNDAMENTAL JEAN PIAGET,15179087,4,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,5.0,3.0,1.0,0.0,0.0,146.0,7.0,1.0,1500800
1500800,CENTRO DE ESTUDOS ANTENOR REIS,15208400,4,1.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,4.0,3.0,1.0,0.0,129.0,48.0,4.8,1500800
1500800,CENTRO EDUCACIONAL FONTE DO SABER,15209806,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,2.0,5.0,4.0,3.0,0.0,0.0,282.0,27.0,3.0,1500800
1500800,CENTRO EDUC NSRA DE FATIMA,15523403,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,180.0,25.0,1.25,1500800
1500800,COLEGIO ASPECTO EIRELI,15549704,4,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,12.0,1.0,0.0,5.0,4.0,3.0,0.0,0.0,298.0,129.0,10.75,1500800
1500800,ESCOLA MADRE CELESTE,15563448,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,1.0,3.0,9.0,8.0,3.0,0.0,0.0,483.0,142.0,5.68,1500800
1500800,COLEGIO SUPREMO DA AMAZONIA,15565793,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,13.0,1.0,0.0,5.0,5.0,3.0,1.0,0.0,364.0,117.0,9.0,1500800
1500800,COLEGIO SISTEMA SOCIEDADE CIVIL LTDA,15567648,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,0.0,5.0,8.0,3.0,0.0,0.0,498.0,159.0,13.25,1500800
1500800,COLEGIO IMPACTO,15570479,4,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,1.0,0.0,0.0,5.0,6.0,0.0,0.0,404.0,226.0,11.894736842105264,1500800
1500800,CENTRO DE ENSINO PLENO IDEAL,15570533,4,1.0,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,24.0,1.0,3.0,5.0,5.0,7.0,7.0,0.0,632.0,355.0,14.791666666666666,1500800
