"CD_DIST";"NM_DIST";"PERE0115_NOVA";"V06001";"V06002";"V06003";"V06004";"V06005";"V06006"
"313870805";"Luminárias";"1212";"2122";"5549";"1,63";"2304,88";"13528149,73";"1212"
"313880705";"Luz";"1600";"6438";"16848";"1,60";"2640,18";"16820894,74";"1600"
"313880710";"Esteios";"1215";"331";"792";"1,32";"2361,18";"12663181,64";"1215"
"313890605";"Machacalis";"1212";"2434";"6484";"1,88";"5416,78";"34541198756,40";"1212"
"313900305";"Machado";"1500";"12538";"35851";"1,92";"2621,97";"9825036,64";"1500"
"313900310";"Douradinho";"1212";"565";"1623";"1,90";"1893,43";"16708382,45";"1212"
"313910205";"Madre de Deus de Minas";"1300";"1914";"5185";"1,89";"2563,59";"24552287,08";"1300"
"313920105";"Malacacheta";"1212";"4965";"13399";"2,15";"1784,43";"7491712,09";"1212"
"313920120";"Jaguaritira";"1212";"568";"1592";"2,02";"971,71";"286962,06";"1212"
"313920125";"Junco de Minas";"1212";"449";"1130";"1,83";"1227,24";"1684960,24";"1212"
"313920130";"Santo Antônio do Mucuri";"1212";"440";"1240";"2,63";"1482,56";"3164032,24";"1212"
"313925005";"Mamonas";"1212";"2234";"5696";"1,40";"1253,84";"1056145,80";"1212"
"313925010";"Barrinha";"1212";"118";"297";"1,33";"1064,23";"406131,99";"1212"
"313930005";"Manga";"1212";"5280";"16297";"2,71";"1577,44";"6631803,81";"1212"
"313930020";"Nhandutiba";"1212";"837";"2398";"2,06";"1153,34";"968971,08";"1212"
"313940905";"Manhuaçu";"1500";"24220";"64877";"1,73";"2832,75";"730387001,00";"1500"
"313940907";"Dom Corrêa";"1212";"1120";"3261";"1,68";"1869,97";"12040371,44";"1212"
"313940911";"Ponte do Silva";"1212";"955";"2765";"1,89";"1702,24";"2957207,26";"1212"
"313940913";"Palmeiras do Manhuaçu";"1000";"663";"2061";"1,78";"1092,27";"210967,24";"1000"
"313940914";"Realeza";"1212";"499";"1412";"1,74";"1978,13";"2330453,07";"1212"
"313940925";"São Pedro do Avaí";"1212";"1290";"3836";"1,75";"1923,30";"4220322,44";"1212"
"313940930";"São Sebastião do Sacramento";"1200";"1393";"4150";"1,86";"1561,91";"6140085,05";"1200"
"313940940";"Vilanova";"1212";"1963";"5642";"2,02";"1668,40";"1322269,15";"1212"
"313940945";"Santo Amaro de Minas";"1212";"1172";"3465";"1,91";"1513,13";"873706,55";"1212"
"313950805";"Manhumirim";"1212";"7653";"20418";"1,80";"2118,71";"7371854,66";"1212"
"313960705";"Mantena";"1212";"8821";"22925";"1,64";"2297,30";"10246630,49";"1212"
"313960710";"Barra do Ariranha";"1212";"939";"2396";"1,35";"1578,59";"2120568,76";"1212"
"313960715";"Limeira de Mantena";"1750";"397";"1002";"1,71";"1969,33";"1576743,20";"1750"
"313970605";"Maravilhas";"1212";"2527";"7326";"1,99";"1851,42";"5188451,74";"1212"
"313980505";"Mar de Espanha";"1220";"4533";"12062";"1,93";"2276,18";"237885308,12";"1220"
"313980510";"Engenho Novo";"1212";"132";"332";"1,55";"1342,76";"419972,54";"1212"
"313980515";"Saudade";"1212";"102";"264";"1,85";"1894,48";"2998714,52";"1212"
"313990405";"Maria da Fé";"1500";"3531";"10581";"2,17";"2354,31";"12763362,33";"1500"
"313990410";"Pintos Negreiros";"1212";"393";"1038";"1,78";"1569,26";"3274664,93";"1212"
"313990415";"São João de Maria da Fé";"1600";"266";"746";"1,88";"2165,36";"11403234,14";"1600"
"313990420";"Posses de Maria da Fé";"1212";"308";"927";"2,03";"1662,69";"3927903,87";"1212"
"313990425";"Mata do Isidoro";"1212";"284";"884";"1,90";"1611,13";"998211,67";"1212"
"314000105";"Mariana";"2000";"16213";"45177";"1,95";"3081,98";"817161334,42";"2000"
"314000110";"Bandeirantes";"1200";"419";"1144";"2,16";"2052,08";"4906306,57";"1200"
"314000115";"Cachoeira do Brumado";"1240";"934";"2703";"2,21";"1985,62";"4319429,43";"1240"
"314000120";"Camargos";"1800";"47";"130";"4,05";"4475,48";"105794091,10";"1800"
"314000125";"Cláudio Manuel";"1200";"401";"1006";"2,23";"1334,34";"488764,82";"1200"
"314000130";"Furquim";"1212";"576";"1546";"2,38";"1964,37";"10209922,11";"1212"
"314000135";"Monsenhor Horta";"1212";"605";"1748";"2,55";"1612,53";"2074352,59";"1212"
"314000140";"Padre Viegas";"1212";"791";"2241";"2,06";"2016,10";"4974784,97";"1212"
"314000145";"Passagem de Mariana";"2000";"1280";"3753";"2,07";"2692,65";"8176366,80";"2000"
"314000150";"Santa Rita Durão";"1200";"444";"1401";"2,44";"1471,07";"688417,53";"1200"
"314010005";"Marilac";"1212";"1565";"4219";"2,03";"1605,26";"3792158,12";"1212"
"314015905";"Mário Campos";"1500";"5434";"15886";"2,00";"2359,68";"8424021,35";"1500"
"314020905";"Maripá de Minas";"1212";"1233";"3383";"1,76";"2156,20";"4796093,14";"1212"
"314030805";"Marliéria";"1230";"677";"1638";"1,62";"2320,27";"8970383,32";"1230"
"314030815";"Cava Grande";"1400";"1035";"2947";"1,96";"2006,06";"5259829,92";"1400"
"314040705";"Marmelópolis";"1212";"1189";"3196";"1,66";"1889,88";"6834143,20";"1212"
"314050605";"Martinho Campos";"2000";"3506";"9317";"1,70";"2626,09";"17938725,28";"2000"
"314050610";"Alberto Isaacson";"1212";"597";"1509";"1,56";"1844,69";"6115040,29";"1212"
"314050615";"Ibitira";"1212";"993";"2595";"1,84";"2215,92";"16587871,32";"1212"
"314050620";"Buriti Grande";"1212";"215";"505";"1,77";"1933,57";"3896103,89";"1212"
"314053005";"Martins Soares";"1212";"2373";"6627";"1,66";"1700,11";"6082471,37";"1212"
"314053020";"Pinheiro de Minas";"1212";"624";"1765";"1,66";"1950,36";"44271083,78";"1212"
"314055505";"Mata Verde";"1200";"2914";"9108";"2,88";"1438,10";"2223403,77";"1200"
"314060505";"Materlândia";"1212";"1417";"3962";"2,31";"1491,12";"2104038,97";"1212"
"314070405";"Mateus Leme";"1300";"11144";"30613";"1,98";"2050,09";"6466339,62";"1300"
"314070410";"Azurita";"1440";"1250";"3307";"1,77";"2139,53";"3478315,80";"1440"
"314070420";"Serra Azul";"1212";"1459";"3823";"1,78";"1914,97";"4450444,43";"1212"
"314080305";"Matias Barbosa";"1400";"5233";"14030";"1,82";"2322,59";"7709624,70";"1400"
"314085205";"Matias Cardoso";"1212";"2425";"7371";"2,62";"1373,60";"2062893,45";"1212"
"314085235";"Rio Verde de Minas";"1212";"460";"1434";"2,34";"1085,79";"562317,53";"1212"
"314090205";"Matipó";"1212";"5375";"15993";"1,99";"1860,15";"9078948,61";"1212"
"314090210";"Padre Fialho";"1212";"834";"2489";"1,98";"1397,91";"4350953,68";"1212"
"314100905";"Mato Verde";"1212";"4356";"11412";"1,62";"1519,56";"2986071,24";"1212"
"314100910";"São João do Bonito";"1212";"274";"615";"1,07";"1179,70";"188853,88";"1212"
"314110805";"Matozinhos";"1500";"12350";"34806";"1,94";"2229,64";"6987342,21";"1500"
"314110810";"Mocambeiro";"1500";"959";"2780";"2,24";"2007,05";"2110638,11";"1500"
"314120705";"Matutina";"2424";"1575";"3811";"1,55";"2907,36";"8639119,08";"2424"
"314130605";"Medeiros";"2000";"1428";"3892";"1,79";"2993,96";"23429052,11";"2000"
"314140505";"Medina";"1212";"6919";"19216";"2,28";"1522,86";"4342962,54";"1212"
"314140510";"Tuparecê";"1212";"325";"855";"1,78";"1206,94";"374772,19";"1212"
"314150405";"Mendes Pimentel";"1212";"2240";"5606";"1,47";"1727,96";"3064515,53";"1212"
"314160305";"Mercês";"1212";"4065";"10325";"1,69";"1725,58";"5166919,00";"1212"
"314170205";"Mesquita";"1500";"1501";"4091";"1,77";"2043,58";"2933455,72";"1500"
"314170211";"Barra Grande de Mesquita";"1500";"336";"937";"2,38";"1777,94";"632649,42";"1500"
"314180105";"Minas Novas";"1212";"4165";"12040";"2,20";"1831,31";"6993862,67";"1212"
"314180106";"Baixa Quente";"1212";"896";"2588";"2,25";"1312,37";"1613879,04";"1212"
"314180115";"Cruzinha";"1212";"1180";"3589";"2,66";"1306,35";"868555,63";"1212"
"314180120";"Lagoa Grande de Minas Novas";"1212";"1165";"3485";"2,52";"1273,81";"1940505,67";"1212"
"314180125";"Ribeirão da Folha";"1200";"825";"2649";"2,77";"1248,24";"1983816,66";"1200"
"314190005";"Minduri";"1212";"1353";"3721";"2,11";"2131,97";"13916575,08";"1212"
"314200705";"Mirabela";"1212";"3937";"11716";"2,59";"1541,14";"6621670,59";"1212"
"314200710";"Muquém";"1206";"323";"1044";"3,79";"1093,89";"359849,76";"1206"
"314200720";"São Bento de Mirabela";"1212";"279";"861";"2,69";"1392,63";"2133043,87";"1212"
"314210605";"Miradouro";"1212";"2512";"6304";"1,57";"1987,98";"9682707,89";"1212"
"314210610";"Serrania do Brigadeiro";"1212";"196";"515";"1,17";"1223,78";"326112,61";"1212"
"314210615";"Varginha de Miradouro";"1212";"243";"598";"1,41";"1184,55";"1189070,44";"1212"
"314210620";"Santa Cruz do Monte Alverne";"1212";"383";"994";"1,54";"2118,33";"30272242,60";"1212"
"314210625";"Santa Bárbara de Miradouro";"1212";"197";"526";"1,43";"1208,47";"635850,12";"1212"
"314220505";"Miraí";"1212";"4173";"11335";"1,80";"2069,99";"6123968,00";"1212"
"314220510";"Dores da Vitória";"1212";"363";"1037";"1,87";"1304,98";"510948,81";"1212"
"314220520";"São José do Alegre de Miraí";"1212";"164";"480";"1,86";"2021,59";"13966194,71";"1212"
"314220525";"Santo Antônio do Rio Preto";"1212";"290";"732";"1,52";"1547,59";"2391526,26";"1212"
"314225405";"Miravânia";"1212";"599";"1786";"2,73";"1730,50";"20420131,64";"1212"
"314225410";"Brejão de Miravânia";"1212";"391";"1067";"1,92";"1124,22";"678052,37";"1212"
"314225415";"Panelinhas";"1212";"188";"543";"2,05";"1198,11";"705628,46";"1212"
"314225420";"Virgínio";"1200";"176";"589";"3,11";"1134,19";"599823,26";"1200"
"314230405";"Moeda";"1550";"1613";"4469";"2,15";"2428,54";"7005016,94";"1550"
"314230410";"Coco";"1350";"243";"641";"1,76";"2569,34";"13671462,82";"1350"
"314240305";"Moema";"1300";"2824";"7530";"1,64";"2139,41";"5193096,44";"1300"
"314250205";"Monjolos";"1212";"550";"1442";"1,91";"1827,35";"12870853,69";"1212"
"314250210";"Rodeador";"1212";"278";"727";"1,98";"1282,48";"681768,43";"1212"
"314260105";"Monsenhor Paulo";"1215";"3004";"8311";"1,81";"2120,37";"6245524,99";"1215"
"314270005";"Montalvânia";"1212";"2902";"8517";"2,16";"1594,51";"4528643,87";"1212"
"314270020";"Pitarana";"1212";"367";"1028";"1,86";"1178,45";"494264,06";"1212"
"314270025";"São Sebastião dos Poções";"1212";"520";"1461";"1,79";"1094,93";"412920,50";"1212"
"314270030";"Capitania";"1212";"1007";"3050";"2,27";"1093,57";"1353657,92";"1212"
"314280905";"Monte Alegre de Minas";"1250";"7826";"20079";"1,76";"2215,34";"9043608,49";"1250"
"314290805";"Monte Azul";"1212";"7726";"20179";"1,59";"1431,46";"2106961,44";"1212"
"314300505";"Monte Belo";"1212";"3912";"10403";"1,61";"2194,87";"5659856,83";"1212"
"314300510";"Juréia";"1212";"569";"1531";"1,43";"1728,81";"5989602,15";"1212"
"314300515";"Santa Cruz da Aparecida";"1212";"407";"1049";"1,29";"1434,34";"1722885,38";"1212"
"314310405";"Monte Carmelo";"1500";"17286";"44781";"1,61";"2446,93";"8619665,97";"1500"
"314310410";"Celso Bueno";"1500";"950";"2640";"1,83";"1836,94";"1664686,94";"1500"
"314315305";"Monte Formoso";"1212";"1454";"4381";"2,45";"1260,73";"1887867,80";"1212"
"314320305";"Monte Santo de Minas";"1212";"7314";"18856";"1,65";"2109,65";"6206987,32";"1212"
"314320310";"Milagre";"1212";"659";"1758";"1,65";"1809,30";"1969129,06";"1212"
"314330205";"Montes Claros";"1500";"140175";"399516";"1,98";"2730,94";"19104862,31";"1500"
"314330208";"Aparecida do Mundo Novo";"1212";"309";"815";"1,92";"1225,19";"212529,22";"1212"
"314330210";"Ermidinha";"1212";"433";"1131";"1,82";"1359,89";"2384546,18";"1212"
"314330215";"Miralta";"1212";"252";"650";"2,24";"1225,53";"571817,64";"1212"
"314330220";"Nova Esperança";"1212";"1335";"3967";"2,14";"1606,86";"3192545,32";"1212"
"314330222";"Panorâmica";"1212";"73";"153";"1,45";"1224,25";"160530,88";"1212"
"314330225";"Santa Rosa de Lima";"1212";"880";"2270";"1,73";"1270,80";"338627,20";"1212"
"314330230";"São João da Vereda";"1212";"544";"1384";"2,26";"1299,50";"850575,92";"1212"
"314330235";"São Pedro da Garça";"1200";"309";"849";"2,23";"1572,29";"8462638,93";"1200"
"314330240";"Vila Nova de Minas";"1212";"486";"1247";"2,08";"1424,86";"850958,60";"1212"
"314340105";"Monte Sião";"1800";"9208";"23985";"1,62";"2503,99";"117774791,44";"1800"
"314345005";"Montezuma";"1212";"2267";"6857";"2,17";"1336,26";"3971280,78";"1212"
"314350005";"Morada Nova de Minas";"1600";"3000";"7886";"1,74";"2395,80";"13274296,77";"1600"
"314350010";"Frei Orlando";"1212";"432";"1131";"1,61";"2172,52";"12461215,99";"1212"
"314360905";"Morro da Garça";"1212";"917";"2411";"1,73";"1587,86";"2512124,44";"1212"
"314370805";"Morro do Pilar";"1200";"1117";"3133";"2,51";"1444,49";"1123109,67";"1200"
"314380705";"Munhoz";"1338";"2671";"7438";"1,89";"1952,66";"3997758,25";"1338"
"314390605";"Muriaé";"1500";"34915";"91492";"1,60";"2841,96";"19344648,00";"1500"
"314390610";"Belisário";"1200";"823";"1989";"1,18";"1629,76";"5208212,76";"1200"
"314390615";"Boa Família";"1212";"820";"2047";"1,33";"1602,54";"1233554,88";"1212"
"314390620";"Bom Jesus da Cachoeira";"1212";"438";"1161";"1,63";"1634,72";"4030755,56";"1212"
"314390625";"Itamuri";"1212";"538";"1413";"1,61";"1716,69";"6235425,77";"1212"
"314390630";"Pirapanema";"1212";"427";"1190";"1,53";"1617,94";"2699422,98";"1212"
"314390640";"Vermelho";"1212";"1455";"4020";"1,89";"1490,52";"1834742,61";"1212"
"314400305";"Mutum";"1220";"5659";"14762";"1,61";"2241,36";"10223686,84";"1220"
"314400310";"Centenário";"1212";"481";"1186";"1,41";"1723,63";"7948949,65";"1212"
"314400312";"Imbiruçu";"1500";"1292";"3756";"1,59";"2126,45";"5787438,52";"1500"
"314400315";"Ocidente";"1212";"1025";"2947";"1,89";"1941,68";"5106883,04";"1212"
"314400320";"Roseiral";"1212";"800";"2128";"1,57";"1568,76";"1765338,97";"1212"
"314400325";"São Francisco do Humaitá";"1212";"453";"1327";"1,96";"1544,69";"1401472,34";"1212"
"314400330";"Santa Rita do Mutum";"1212";"512";"1468";"1,72";"1823,42";"27732490,71";"1212"
"314410205";"Muzambinho";"1600";"7933";"21163";"1,66";"2723,14";"15504858,58";"1600"
"314410210";"Moçambo";"1212";"221";"636";"1,81";"1942,59";"1939938,28";"1212"
"314420105";"Nacip Raydan";"1212";"925";"2456";"1,91";"1522,73";"3629824,36";"1212"
"314430005";"Nanuque";"1212";"12220";"32239";"1,82";"2248,99";"12464184,23";"1212"
"314430010";"Vila Pereira";"1212";"490";"1199";"1,70";"1478,80";"1366718,62";"1212"
"314430015";"Vila Gabriel Passos";"1212";"562";"1439";"1,62";"1822,84";"18392340,34";"1212"
"314435905";"Naque";"1212";"2180";"6299";"2,09";"1765,07";"2909529,90";"1212"
"314437505";"Natalândia";"1350";"1299";"3517";"2,03";"1896,59";"2063381,27";"1350"
"314440905";"Natércia";"1300";"1814";"4651";"1,48";"2606,70";"213175105,26";"1300"
"314450805";"Nazareno";"1212";"2976";"8154";"1,87";"2098,30";"6657316,70";"1212"
"314460705";"Nepomuceno";"1212";"8188";"23072";"1,90";"2135,72";"28201085,16";"1212"
"314460720";"Nazaré de Minas";"1212";"260";"683";"1,59";"1470,96";"856038,03";"1212"
"314460725";"Santo Antônio do Cruzeiro";"1212";"397";"1071";"1,53";"1646,62";"3464793,05";"1212"
"314465605";"Ninheira";"1212";"3313";"10573";"2,82";"1335,71";"3331024,55";"1212"
"314467205";"Nova Belém";"1212";"927";"2481";"1,63";"1417,99";"1853555,34";"1212"
"314467220";"Santo Antônio de Nova Belém";"1212";"254";"670";"1,49";"1607,50";"2130432,91";"1212"
"314470605";"Nova Era";"1500";"6224";"17322";"1,94";"2391,32";"5961042,21";"1500"
"314480505";"Nova Lima";"2600";"39803";"111262";"1,81";"7572,74";"143548838,09";"2600"
"314490405";"Nova Módica";"1212";"1414";"3661";"1,82";"1696,05";"3868065,41";"1212"
"314500005";"Nova Ponte";"2000";"5095";"14555";"1,87";"2581,37";"9555669,95";"2000"
"314505905";"Nova Porteirinha";"1212";"2254";"6702";"2,22";"1409,62";"1498036,35";"1212"
"314510905";"Nova Resende";"1500";"5250";"14372";"1,59";"2268,36";"6057065,89";"1500"
"314510910";"Petúnia";"1600";"691";"1973";"1,68";"2014,14";"1912797,17";"1600"
"314520805";"Nova Serrana";"1800";"35561";"101207";"1,78";"2279,42";"12479456,09";"1800"
"314520810";"Boa Vista de Minas";"1800";"1429";"4074";"1,79";"2150,90";"2542221,80";"1800"
"314530705";"Novo Cruzeiro";"1212";"5292";"15222";"2,35";"1703,10";"6684185,21";"1212"
"314530710";"Lufa";"1100";"842";"2599";"3,38";"998,69";"481523,43";"1100"
"314530715";"Novilhona";"1200";"2400";"7379";"2,91";"1062,31";"592538,35";"1200"
"314530720";"Queixada";"1212";"535";"1651";"3,34";"1220,76";"821017,07";"1212"
"314535605";"Novo Oriente de Minas";"1212";"3691";"10249";"2,26";"1358,57";"2361201,96";"1212"
"314537205";"Novorizonte";"1212";"1306";"3683";"2,20";"1425,66";"1807421,57";"1212"
"314537210";"Campo Verde de Minas";"1212";"312";"888";"1,93";"1196,02";"350832,97";"1212"
"314540605";"Olaria";"1300";"582";"1566";"1,62";"1672,30";"1478497,27";"1300"
"314540610";"São Sebastião da Vista Alegre";"1212";"169";"379";"1,51";"1326,60";"486472,74";"1212"
"314545505";"Olhos-d'Água";"1212";"1507";"4207";"2,27";"1591,64";"5138774,56";"1212"
"314545510";"Ribeirão de Santo Agostinho";"1212";"193";"480";"1,89";"1355,59";"813327,93";"1212"
"314545515";"Três Dias";"1212";"178";"508";"2,16";"1224,99";"418605,67";"1212"
"314545520";"Pimenta de São Serafim";"1200";"64";"183";"2,22";"1091,30";"321429,96";"1200"
"314550505";"Olímpio Noronha";"1212";"942";"2554";"1,82";"1853,88";"5494194,11";"1212"
"314560405";"Oliveira";"1300";"13318";"36911";"1,90";"2476,26";"10696953,45";"1300"
"314560410";"Morro do Ferro";"1212";"794";"2090";"1,64";"1876,18";"1828139,94";"1212"
"314570305";"Oliveira Fortes";"1212";"758";"2027";"1,91";"1772,00";"2356289,46";"1212"
"314580205";"Onça de Pitangui";"1212";"636";"1652";"1,89";"2029,77";"14089743,94";"1212"
"314580210";"Capoeira Grande";"1500";"280";"791";"1,92";"1948,07";"1707133,28";"1500"
"314580215";"Jaguara de Minas";"1212";"202";"525";"1,79";"1986,83";"9615429,87";"1212"
"314585105";"Oratórios";"1212";"1658";"4913";"2,15";"1927,09";"7614260,55";"1212"
"314587705";"Orizânia";"1212";"3015";"8437";"1,58";"1496,62";"3089660,77";"1212"
"314590105";"Ouro Branco";"2050";"13657";"38678";"1,76";"3299,64";"15209128,81";"2050"
"314600805";"Ouro Fino";"1600";"11069";"28899";"1,64";"2592,12";"10053680,47";"1600"
"314600810";"Crisólia";"1500";"645";"1724";"1,72";"2087,87";"1735415,42";"1500"
"314600815";"São José do Mato Dentro";"1500";"532";"1365";"1,36";"1913,83";"1315716,30";"1500"
"314610705";"Ouro Preto";"2000";"14955";"41344";"2,15";"3544,90";"2542894676,63";"2000"
"314610710";"Amarantina";"1500";"1742";"4852";"1,85";"2582,24";"14804951,71";"1500"
"314610715";"Antônio Pereira";"1600";"1524";"4709";"2,21";"2430,68";"14547710,58";"1600"
"314610720";"Cachoeira do Campo";"1700";"4264";"12025";"1,85";"2482,52";"7981076,61";"1700"
"314610725";"Engenheiro Correia";"1212";"127";"306";"1,78";"1989,54";"4334164,96";"1212"
"314610730";"Glaura";"1212";"561";"1484";"1,70";"2218,10";"10945804,48";"1212"
"314610734";"Lavras Novas";"1212";"313";"1001";"2,70";"2222,46";"5191255,93";"1212"
"314610735";"Miguel Burnier";"1212";"229";"643";"2,23";"1692,51";"910050,24";"1212"
"314610740";"Rodrigo Silva";"1212";"393";"1082";"2,04";"1915,10";"1882843,33";"1212"
"314610745";"Santa Rita de Ouro Preto";"1212";"1206";"3510";"2,25";"1542,33";"1425617,38";"1212"
"314610750";"Santo Antônio do Leite";"1212";"684";"1808";"1,88";"2104,96";"3825697,01";"1212"
"314610752";"Santo Antônio do Salto";"1212";"272";"915";"3,32";"1768,69";"5390571,03";"1212"
"314610755";"São Bartolomeu";"1212";"308";"754";"1,74";"2077,44";"4769164,66";"1212"
"314620605";"Ouro Verde de Minas";"1200";"1984";"5733";"2,39";"1390,23";"1863245,32";"1200"
"314625505";"Padre Carvalho";"1212";"1637";"5058";"2,66";"1202,08";"1585681,72";"1212"
"314630505";"Padre Paraíso";"1212";"5955";"17279";"2,45";"1491,82";"2884182,07";"1212"
"314640405";"Paineiras";"1212";"1682";"3950";"1,43";"1960,00";"6242338,15";"1212"
"314640410";"Poções de Paineiras";"1550";"98";"253";"1,30";"2400,32";"8777799,34";"1550"
"314650305";"Pains";"1600";"2718";"7227";"1,83";"2346,20";"6571812,43";"1600"
"314650310";"Vila Costina";"1250";"320";"747";"1,52";"1954,83";"5859815,03";"1250"
"314655205";"Pai Pedro";"1212";"1662";"4537";"1,80";"1276,71";"1101498,49";"1212"
"314655225";"Vila Sudário";"1212";"316";"1013";"3,04";"1157,55";"380620,63";"1212"
"314660205";"Paiva";"1212";"580";"1473";"1,41";"1991,36";"8699282,96";"1212"
"314670105";"Palma";"1212";"1649";"4429";"1,83";"2219,49";"6702372,18";"1212"
"314670110";"Cisneiros";"1212";"234";"597";"1,74";"1504,66";"1339439,93";"1212"
"314670115";"Itapiruçu";"1200";"266";"664";"1,88";"1227,27";"721810,22";"1200"
"314675005";"Palmópolis";"1200";"1843";"4924";"1,78";"1282,61";"1912189,07";"1200"
