codigo_escola,enem_media_geral_2024,qtd_participantes_enem_2024
60001966,555.97,2
35116701,555.96875,16
27223213,555.947619047619,21
35142815,555.8977777777777,18
60012528,555.8691666666667,8
33121605,555.8663157894737,19
32019688,555.8346666666667,15
60015049,555.81,2
35119581,555.7993333333333,70
60014798,555.771111111111,9
60015366,555.7666666666667,6
35153345,555.7533333333333,17
33193339,555.7520000000001,10
26132028,555.7333333333333,9
35102180,555.72,23
60009771,555.6955555555555,9
35107153,555.6950724637682,23
52106357,555.6899999999999,10
35004980,555.644,10
33018626,555.6174603174603,21
35175687,555.6173333333334,15
60004460,555.6,1
24287326,555.5749999999999,12
33061017,555.5635294117646,17
35061323,555.5581818181818,11
60000836,555.5133333333333,6
41385357,555.51,24
35100080,555.5077777777777,18
52104699,555.4694736842106,19
29230837,555.4666666666667,15
41148118,555.4033684210526,95
33090041,555.3939130434783,46
60009656,555.3533333333332,9
35140132,555.2944444444444,18
60020971,555.29,2
33159211,555.2847619047619,14
15084620,555.23125,16
60013122,555.2057142857142,7
27215180,555.1536842105263,19
33116709,555.145,20
29454425,555.1378947368421,19
27050289,555.1146296296297,36
33121753,555.0846153846154,13
29399262,555.0785714285714,14
35109848,555.0719047619048,56
12033545,555.0506306306306,37
41382366,555.0290909090909,22
35179848,555.0173333333333,15
28029321,555.01,10
23277467,554.9272463768117,23
35008763,554.9222222222222,9
60009670,554.9133333333333,6
29375967,554.856,20
22144153,554.85,12
60021180,554.8399999999999,5
35197269,554.8109677419354,31
31369667,554.7672727272727,11
60020125,554.75,6
15011020,554.728,10
33138737,554.7157142857143,14
33110549,554.6814285714286,14
31385069,554.6383739837398,41
27046877,554.62,15
35449748,554.5595833333333,32
35110929,554.5578571428572,28
35802232,554.5537254901961,17
35102088,554.5359322033898,59
60025973,554.5,5
60014829,554.4666666666667,3
35151889,554.4498550724637,23
26138590,554.4285714285714,28
27321029,554.4278787878787,33
33190674,554.4135483870967,31
53086007,554.3931481481482,36
35173137,554.3896551724139,29
33185476,554.384761904762,21
60019779,554.3666666666667,3
35007387,554.366,20
60028955,554.3571428571429,7
41133480,554.346156862745,170
41366522,554.3382608695651,23
60003208,554.3285714285714,7
60019336,554.2991666666667,8
35170409,554.2851282051282,26
60016339,554.2488888888888,9
41155211,554.2015525114156,73
43139086,554.1938095238095,14
60005677,554.1933333333333,9
33159815,554.1690000000001,20
35809706,554.1571428571428,14
60020093,554.12,4
53003551,554.1156666666667,80
35335733,554.0896296296297,9
35135021,554.08,9
35100365,554.0621212121213,22
27327019,553.9945454545455,11
35811403,553.9,17
35139051,553.8707692307692,13
15158047,553.8288888888889,12
35258039,553.7961904761904,14
28035488,553.7376923076923,13
21261121,553.7290476190476,98
29327776,553.7212499999999,16
53018770,553.7169230769231,26
60020113,553.7133333333333,6
60004177,553.6822222222222,9
35482912,553.6814583333334,32
60024422,553.6777777777778,9
15225020,553.6703703703704,81
60019913,553.64,3
26128853,553.6207407407408,27
35142761,553.5870370370371,18
52029921,553.5655555555555,18
32043171,553.5441666666667,8
33067694,553.4456666666667,20
33065993,553.4434782608696,23
35116014,553.3773913043478,23
27014940,553.2944,25
32039050,553.2791304347826,23
52047180,553.2661333333333,25
24055654,553.2026086956522,23
33075930,553.193,20
33163006,553.18,14
60019473,553.18,3
24000922,553.1353846153846,13
35250348,553.0482666666667,25
15570479,553.028735632184,87
33170509,553.0184615384616,13
60000634,553.0024999999999,8
35142724,552.971,40
21156280,552.9672727272728,11
60019443,552.9666666666666,6
60009637,552.96,4
35119520,552.946,10
60015189,552.9314285714286,7
53014170,552.9277777777778,18
35108959,552.9236296296295,90
26118270,552.8688888888888,18
53016963,552.8635042735043,78
33152322,552.8483809523809,35
35108873,552.8163862928349,107
60026494,552.72,5
60015731,552.7199999999999,3
60007350,552.6999999999999,7
60008175,552.645,4
60020191,552.6266666666667,6
60015785,552.5666666666667,6
35151737,552.5578333333333,20
60018856,552.5571428571428,7
35189935,552.5382608695652,23
29393140,552.5366101694915,59
21046069,552.5122751322751,126
52059928,552.5010897435898,104
35139610,552.4936,25
60002953,552.49,8
41140362,552.4628571428572,35
60015717,552.45,8
60019926,552.4200000000001,2
33092982,552.4157575757577,11
32065523,552.4147368421052,19
60027928,552.4066666666666,6
60013977,552.404,5
27047440,552.3675000000001,16
60014224,552.3444444444444,9
35133735,552.3306666666666,20
29199530,552.3129032258065,31
35109356,552.2923076923078,13
23076259,552.26375,16
27054195,552.2346666666667,15
60008453,552.1999999999999,4
52090817,552.1933333333333,9
29457041,552.1825555555555,60
33143846,552.1536363636363,22
35107529,552.077894736842,19
35137418,552.073137254902,34
33090092,552.07,12
52033244,552.0271895424836,51
43005780,552.01,4
60028854,551.9777777777776,9
60000229,551.9399999999999,5
35004874,551.9187301587301,21
35108868,551.9035294117648,51
23073233,551.8931111111111,30
26163411,551.8694444444444,12
33102961,551.8577777777778,12
23071982,551.7940000000001,10
29183464,551.7933333333333,15
60014640,551.7822222222222,9
35118679,551.7366666666667,12
35140004,551.7353846153845,26
60021025,551.6933333333333,3
60001700,551.69,2
60014751,551.5999999999999,9
31316016,551.566,10
15134504,551.5350877192982,19
53017986,551.5345454545454,11
35809305,551.4797777777778,30
60020006,551.476,5
41059069,551.4714285714286,14
60027667,551.4566666666666,6
60014946,551.38,4
33105227,551.3633333333333,12
35160477,551.3412121212122,99
60009589,551.335,8
60013862,551.2933333333334,9
60029257,551.288,5
60024421,551.2360000000001,5
35101011,551.226857142857,35
41378245,551.219,20
26157233,551.2186666666665,15
60003646,551.2,4
35006207,551.196923076923,13
41387210,551.1547619047619,14
26102617,551.13125,32
33088560,551.1238095238095,21
33176752,551.0380392156862,51
15572900,550.9882352941177,17
60008197,550.9644444444444,9
25098306,550.96125,16
52024636,550.91,14
35139774,550.8963218390804,29
60007580,550.8333333333334,9
35293532,550.813,20
35117912,550.7631578947369,19
35118977,550.7409090909091,22
43035752,550.7246153846154,13
60013444,550.71,6
35810548,550.6781818181818,11
28085400,550.6557291666667,64
29642612,550.6351754385964,76
42144531,550.605,16
11015896,550.5980952380952,42
24294306,550.5790804597701,29
26441713,550.5583333333333,12
41361890,550.5447058823529,17
15164705,550.54,9
35112756,550.5307692307692,13
53026004,550.5270588235295,17
35110164,550.4963888888889,24
35110899,550.4877611940299,67
35288412,550.4769230769231,13
51094215,550.47,28
35102465,550.4429696969697,55
35138708,550.4284848484848,22
33218803,550.3966666666666,12
52108180,550.3864,25
21136971,550.38,26
60020028,550.3633333333333,4
31280135,550.3628571428571,14
60027168,550.36,6
25126210,550.3488000000001,25
33182884,550.3474576271186,59
60009776,550.3257142857143,7
25061631,550.2638095238095,14
29181925,550.2460869565217,23
31022811,550.2214285714286,14
13031783,550.1441530054645,61
53011368,550.0814285714285,14
31382744,550.0533333333333,9
60014573,550.0485714285714,7
35195182,550.0333333333333,12
15159310,550.025,24
26133776,550.0117647058823,17
60015229,550.01,8
35006923,550.0,39
25098322,549.9382352941177,17
33172030,549.9116666666666,12
60028861,549.8885714285714,7
35139452,549.8636363636364,11
35124527,549.8566666666667,12
35566809,549.791875,96
52098818,549.7820289855072,23
60025402,549.72,1
35342956,549.6878260869565,23
22023771,549.6793548387097,31
35009839,549.6026666666667,20
41152093,549.5788235294118,17
25127020,549.4776470588234,17
15565572,549.3672,25
25126890,549.3154838709677,31
33067864,549.3000000000001,12
33184623,549.286,10
41022440,549.2617948717949,26
27342018,549.2258823529412,17
35568545,549.2233333333334,10
27045153,549.1294444444444,36
52096300,549.1161290322581,31
60013111,549.1,1
35008839,549.096,10
43037780,549.0883333333333,12
35159463,549.0266666666666,12
60019991,548.9875000000001,8
35150198,548.9636781609196,58
29425964,548.96,10
35126457,548.9341666666667,16
60002698,548.9088888888889,9
22143033,548.8895652173912,23
41163761,548.8666666666666,31
60008286,548.8344444444444,6
60024497,548.777142857143,7
60016199,548.7766666666666,4
43107397,548.7454761904762,28
12032859,548.7363636363635,11
60009642,548.73,2
35467789,548.7096969696969,11
31264342,548.6442857142857,14
60015293,548.62,2
27223140,548.615,8
60004771,548.6022222222223,9
43107800,548.5974193548387,31
11040076,548.5600000000001,16
35140466,548.5507692307692,13
41144945,548.55,14
35141501,548.2776470588235,17
35135471,548.2714285714286,21
60014729,548.27,8
26182157,548.26,13
33165963,548.188,10
35165232,548.17918699187,41
52110400,548.1544444444445,18
25116746,548.1012499999999,16
60019305,548.08,1
35267260,548.001,20
33081328,547.9628571428572,14
35120406,547.9589333333333,50
33123829,547.9153846153846,13
33042373,547.8993939393939,11
60015453,547.89,2
22003576,547.8366666666667,12
60020927,547.78,2
23062541,547.7408333333333,16
60015102,547.7152380952381,7
52078647,547.6906666666666,10
33128260,547.6902222222221,15
60025581,547.69,8
60015524,547.6825,8
60003466,547.675,4
60015784,547.66,9
33174890,547.6484210526315,19
60015686,547.6,8
60008613,547.568,5
35109472,547.5406542056074,214
33067376,547.5181818181818,11
35144058,547.507,20
60019308,547.5,7
60014999,547.49,2
60014176,547.488,5
60016131,547.4491666666667,8
35161317,547.4138888888889,12
35167782,547.3693333333333,20
60009775,547.3499999999999,2
15172732,547.3207843137254,17
35139622,547.2173333333334,15
33548242,547.2111764705883,17
35141331,547.1813333333333,10
35109400,547.1558974358974,65
60020587,547.155,4
29380855,547.1542857142857,14
60014945,547.1279999999999,5
35111041,547.118,10
33181560,547.095,12
35153217,547.0892307692308,13
15531350,547.0826515151515,88
60015105,547.0485714285714,7
33139440,547.045,12
35159384,547.0253333333333,15
29220114,547.0055555555556,18
35004855,546.985,12
35808040,546.9822222222223,18
60019860,546.9777777777778,9
60013774,546.94,4
60026017,546.92,1
33197156,546.92,15
29456444,546.8872727272727,11
60014611,546.885,4
41101324,546.8585185185185,54
35114397,546.8338095238096,21
13064215,546.82,47
15563448,546.795,54
26064111,546.7712,25
51064367,546.7600000000001,11
25126750,546.7354545454546,22
35148805,546.7323367697594,97
27044025,546.6986666666667,15
60009258,546.6952380952381,7
15230023,546.6434666666667,25
28034899,546.6048888888889,15
35172492,546.5984210526316,38
23206373,546.5886956521739,23
60020316,546.5,6
33193444,546.4997222222222,24
33159599,546.4787179487179,78
25133039,546.4621052631579,19
33115273,546.4358823529411,34
24082449,546.422,10
23077409,546.3547619047619,28
60026501,546.312380952381,7
35007181,546.3075362318841,23
33058504,546.2959999999999,25
35106677,546.2236036036036,74
60007065,546.2075,8
33180563,546.19375,16
35154441,546.1923333333333,20
26036401,546.1764210526316,95
25061674,546.1527272727272,22
33107319,546.136811594203,23
35307555,546.0583333333333,12
60007064,546.0233333333333,6
33177996,546.0161764705882,68
60005188,546.0,8
60021190,545.9966666666667,8
35801859,545.9825,16
41158482,545.9651515151515,22
43146422,545.9542857142857,7
35431059,545.874,10
13025228,545.8701785714286,112
31006998,545.8199999999999,10
60003346,545.8171428571428,7
60013976,545.816,5
60020416,545.8133333333334,6
35109393,545.7949019607844,34
35811191,545.7927777777778,12
60015003,545.7866666666667,6
24087017,545.776,15
35010346,545.7254545454545,11
35118989,545.6933333333333,9
33153477,545.6028571428571,21
60014344,545.588,5
31219983,545.5581818181819,11
24059358,545.5388571428572,35
35263795,545.4327272727273,11
35441922,545.39,12
60009685,545.3275,8
41140397,545.3018181818181,11
60021194,545.288,5
33143145,545.26,21
41078640,545.1915151515151,11
26179679,545.16,17
60000260,545.155,4
60019140,545.125,8
60025353,545.1,1
60025208,545.04,7
35174920,544.998947368421,19
35102295,544.9514285714286,28
33126674,544.9433333333333,18
15174980,544.9024691358024,27
60025396,544.9,2
60019735,544.8222222222222,9
60002145,544.8044444444444,6
22141006,544.6864197530864,27
60019501,544.6800000000001,2
60002726,544.6542857142857,7
23225890,544.6432478632479,39
50065807,544.6106666666667,10
26224658,544.606,10
33142661,544.6020512820513,13
51039826,544.5827272727273,44
43107559,544.5658823529412,17
35171116,544.5183333333333,12
28043405,544.5063157894738,19
60027858,544.47,2
52025780,544.47,28
60021079,544.4458333333333,8
60027766,544.408,5
33093008,544.3973333333333,30
60005237,544.384,5
29483999,544.37,16
52055515,544.3626315789473,38
25118102,544.3489999999999,20
60020070,544.2925,8
60020965,544.2766666666666,6
60001666,544.24,5
60013642,544.2177777777778,6
22029150,544.1978947368422,19
33120510,544.1916666666667,12
28013646,544.172,20
42055253,544.1707692307692,13
33071632,544.1546666666667,15
60020642,544.0799999999999,4
15114015,544.0266666666666,21
35268422,544.0,18
25117050,543.9724074074074,36
21281351,543.9225,16
60025270,543.9013333333334,5
60007920,543.8885714285715,7
24001759,543.785,12
13031872,543.7707692307692,13
26185091,543.745,20
60003348,543.7377777777778,9
13025295,543.6933333333333,65
16007794,543.6823655913978,31
15108023,543.6690043290043,77
60004045,543.6600000000001,1
31310158,543.6521212121212,22
26147505,543.6179166666667,32
33191018,543.6125925925926,18
31299235,543.61,27
35803066,543.5844444444444,15
27214400,543.5764705882352,17
21093130,543.5640860215054,62
26177536,543.5363636363636,11
60014478,543.5,7
41152425,543.476,35
33174318,543.4636363636363,11
29387477,543.4442857142857,14
50002864,543.4331578947368,38
42153379,543.426,10
35582924,543.4035294117648,17
21288380,543.3558333333334,24
41159977,543.3434408602151,31
33060690,543.3433333333334,12
60020418,543.3333333333334,3
60015042,543.316,5
33185425,543.3034920634921,42
53082001,543.265,8
33153310,543.1892307692308,13
29339138,543.1657142857142,14
16011759,543.1145454545455,11
35148885,543.0938095238096,56
52281361,543.0566666666667,12
35150265,543.0505555555555,36
41392213,543.0390243902439,41
60025215,542.98,2
29130620,542.9609523809524,21
28017480,542.9565432098766,27
33091226,542.9366666666667,21
60007844,542.8833333333333,8
35464259,542.8333333333334,15
21257523,542.803076923077,13
35812031,542.785,12
35150836,542.7836363636363,11
22144978,542.7660416666666,32
51022753,542.729696969697,11
51087405,542.6088888888888,9
51093650,542.5935353535353,66
23232234,542.5514814814815,18
60029211,542.4706666666666,5
33081727,542.4705128205128,78
60019763,542.4399999999999,3
60009599,542.4244444444444,9
35168622,542.3662068965517,29
33078963,542.365,16
35173241,542.2965217391304,23
21239843,542.2817391304347,23
12010928,542.2783333333333,36
60005690,542.1822222222222,9
33075409,542.1216666666667,12
60020284,542.12,9
31210251,542.0884848484849,11
35290415,542.06875,16
13029860,542.0453333333334,15
35119210,542.0193939393939,11
33125023,541.9399999999999,7
52030784,541.9354385964912,19
15155005,541.9266666666666,30
15118967,541.9235294117648,17
35809724,541.809,20
35481580,541.7503333333333,20
23165022,541.668547008547,39
33075131,541.6153846153846,13
29419115,541.606,10
33160759,541.596,15
35151130,541.595,16
35185346,541.58875,16
60008426,541.58,5
27047431,541.5481818181818,22
41154967,541.5223529411765,34
33175659,541.5148571428572,35
23074264,541.4933333333333,12
35008650,541.4634567901235,27
35137108,541.3746341463415,41
35809883,541.3612499999999,16
60029040,541.3599999999999,1
60007866,541.344,5
41389808,541.3199999999999,20
29398053,541.3180645161291,31
22141154,541.2498666666667,25
60019587,541.2491666666667,8
60027640,541.2485714285714,7
60019468,541.245,4
60020304,541.2399999999999,6
35009648,541.1685714285715,14
13025376,541.1646783625731,57
35579890,541.1569444444444,24
33473218,541.1396296296297,18
60019966,541.12,3
35159268,541.0813333333333,15
35110139,541.0523076923076,13
60015635,541.0466666666666,6
60004545,541.04,4
35152407,540.9563636363637,11
33147779,540.9233333333333,12
28014103,540.8825806451613,31
52034720,540.8645,20
60025344,540.8608333333333,8
15096009,540.839,20
15532925,540.8199999999999,13
31006432,540.735,12
42028736,540.7278571428571,28
60015326,540.7199999999999,3
33060371,540.7133333333333,24
29479983,540.6872727272728,11
26189143,540.6820689655173,29
32041772,540.66,8
35140090,540.5321212121212,11
60020537,540.52,6
27052095,540.5085714285714,14
33098840,540.474074074074,18
60006442,540.4499999999999,6
31382515,540.4246153846154,13
35434361,540.3247222222222,24
27320022,540.3175,16
35143443,540.2989473684211,19
60015087,540.275238095238,7
43105114,540.272,30
33111260,540.2521052631579,19
60019984,540.2333333333333,3
43033482,540.2076190476191,21
60018684,540.2044444444444,9
60003050,540.1800000000001,5
33111430,540.141282051282,52
35809184,540.1409090909091,22
60001696,540.1233333333333,6
60001165,540.1183333333333,4
33128278,540.0266666666666,17
35802013,539.8906666666667,20
35114042,539.8244444444445,9
15586715,539.809756097561,41
29422981,539.7897743813683,458
60015626,539.7866666666667,3
60016356,539.77,4
41602072,539.756888888889,75
60001994,539.7314285714285,7
60020852,539.6400000000001,4
60020399,539.64,3
35260939,539.5650980392156,17
60008678,539.508,5
35179383,539.5022222222221,9
52089924,539.426,10
60008665,539.4066666666666,6
27049035,539.399420289855,23
35150848,539.396,10
60027036,539.3942857142857,7
60007558,539.3266666666667,3
35004865,539.2904347826087,23
15584070,539.277,20
60025992,539.265,4
60013990,539.26,3
42164478,539.25,10
60015571,539.2233333333334,6
35101771,539.1973913043479,23
60007584,539.1933333333333,3
13104586,539.1622222222222,9
42068665,539.1505263157895,19
51092824,539.1054901960784,17
60015657,539.1025,8
35118266,539.0615555555555,15
60014755,539.0514285714286,7
60014639,539.0466666666667,3
35803881,539.012,25
52048977,538.9619047619047,21
60014405,538.9399999999999,6
29036151,538.7527272727273,11
60015646,538.66,3
60024013,538.56,2
23252499,538.5116666666667,24
29442982,538.4925,16
15165809,538.478888888889,36
60015841,538.4485714285714,7
33084254,538.3523529411765,34
33225605,538.343888888889,12
41076370,538.24,16
25103253,538.1337931034483,29
60008287,538.08,7
27046362,538.073846153846,13
60015423,538.0350000000001,4
43176828,538.004,10
60023606,538.0022222222223,9
60009619,538.0,4
60027341,537.9773333333334,5
60016055,537.91,4
27213714,537.9096,25
23081457,537.9057142857142,14
35141297,537.8666666666667,20
42306264,537.8504761904762,7
60028907,537.84,6
21267073,537.84,11
35150654,537.7975,8
26120224,537.7888888888889,18
33063575,537.7881720430108,31
33159009,537.7666666666667,21
60013074,537.76,1
35161299,537.7313725490196,34
60007359,537.6500000000001,4
43203817,537.6197435897436,52
35155147,537.5166666666667,24
23077484,537.51375,16
35300214,537.506,10
60014682,537.4549999999999,8
35162930,537.4509090909091,11
60019614,537.4022222222222,9
35141768,537.3857142857142,14
60001846,537.3799999999999,1
52098532,537.3626282051282,104
60019399,537.3325,8
26101882,537.3016666666666,12
24080187,537.2845833333333,16
25132415,537.1819047619048,21
60015117,537.0799999999999,5
52086488,536.9876923076923,26
35809688,536.8081818181819,22
51093073,536.7911111111111,30
13098519,536.7805405405405,37
26234610,536.710909090909,11
60019514,536.68,6
26186217,536.6683333333333,24
60007346,536.59,2
35004602,536.58,11
33450226,536.5473684210526,38
35811269,536.4958333333333,16
60020008,536.4771428571429,7
31305120,536.4453183520599,89
60016113,536.364,5
29365805,536.2900000000001,12
35418961,536.2833333333333,12
33041733,536.2692307692307,26
60021204,536.2199999999999,6
60027917,536.188,5
35195790,536.1211764705882,17
24295302,536.0138461538462,13
60008269,535.9825,8
35009768,535.98125,16
41377117,535.9514285714286,14
60015104,535.9485714285714,7
33069476,535.864,15
41150856,535.8488888888888,30
26179350,535.8317647058823,17
41152131,535.8219047619048,21
35138630,535.8075,16
60024147,535.8075,8
60013252,535.7857142857143,7
24344320,535.73875,16
33058806,535.701212121212,11
35100183,535.6785714285714,14
60020420,535.6,1
60029063,535.585,4
26163748,535.5817391304348,23
29459214,535.5620588235295,34
26133199,535.4964705882353,17
60004901,535.4725,8
43006280,535.4716666666667,16
35585518,535.452,10
16009762,535.4382222222223,15
35151907,535.1764705882352,17
35185449,535.1615384615385,13
21500720,535.1509090909091,11
21470200,535.1404444444445,15
35482812,535.1102564102564,13
35168828,535.0581818181819,22
60020754,534.9855555555555,6
33084165,534.9317647058824,17
33143366,534.9306666666666,20
25117254,534.9116666666666,12
13090186,534.8066666666667,18
60020278,534.7342857142856,7
26107155,534.653,20
60029056,534.6314285714286,7
21617660,534.5981818181818,22
33026459,534.5955555555556,18
60015465,534.58,7
33143803,534.5414285714286,14
60019708,534.52,2
33116512,534.5177777777777,9
26148625,534.5088888888889,27
51190842,534.4826666666667,10
60015455,534.4666666666667,6
41001249,534.4322222222222,12
33159750,534.4127272727272,11
60028807,534.396,5
33152209,534.3733333333333,12
23082321,534.32875,16
21527660,534.3285714285714,7
60014508,534.3025,8
31074292,534.1218181818182,22
60001631,534.1133333333333,3
60013609,534.0533333333334,6
23066644,534.0526315789474,19
60000927,534.02,3
24059935,533.952,40
33058148,533.9417777777778,15
60009622,533.9000000000001,9
52096904,533.8519191919193,33
33191794,533.8299999999999,10
60020212,533.8199999999999,4
11019956,533.7845714285714,35
60016132,533.76,2
41008758,533.7214285714285,14
60019932,533.7085714285714,7
33114692,533.6822222222222,18
60008274,533.68,3
26188090,533.6336666666667,20
60015089,533.6233333333333,6
33352216,533.6069047619047,28
60028529,533.5011111111111,6
60000099,533.4599999999999,4
23066431,533.3748148148147,18
35800971,533.332,15
33090700,533.328,10
35808830,533.2872727272727,11
41386965,533.2829629629629,9
33082014,533.27,8
33129029,533.2666666666667,12
60020036,533.2049999999999,8
35005209,533.0474074074075,9
33143374,533.036923076923,13
41152220,532.9958333333333,24
33110808,532.9466666666667,9
35123547,532.9216666666667,12
35810940,532.8716129032258,31
29615607,532.868,10
11048450,532.8427192982457,76
60020723,532.7771428571428,7
33088101,532.7513888888889,24
60001685,532.6560000000001,5
26117525,532.6418518518518,18
60028654,532.62,6
33150699,532.4765217391304,23
32034318,532.4492307692308,13
33071713,532.4345454545455,11
60015239,532.42,7
35006111,532.4010526315789,19
41025229,532.3909090909091,11
33068925,532.3422988505747,58
60015736,532.3399999999999,1
12012904,532.2405555555556,36
17056420,532.22,11
35159207,532.1975238095238,35
35006160,532.1781481481481,18
26181673,532.0946666666666,25
33127123,532.0389473684211,19
35567863,531.9963636363636,11
33083550,531.9929078014185,94
60020412,531.92,5
43175546,531.8877777777778,24
23076402,531.8366666666667,12
60005094,531.8266666666667,7
60012984,531.825,4
26176840,531.7884210526315,19
60021027,531.7666666666667,3
35177015,531.6722222222222,18
35385244,531.6611111111112,12
60006462,531.6514285714286,7
33530220,531.6426086956523,23
13025333,531.6347826086957,46
31383597,531.4936363636364,22
35141732,531.4933333333333,9
35113402,531.45,10
21090009,531.4499999999999,16
60021236,531.4342857142857,7
33138460,531.402,10
60020934,531.3933333333333,3
35179577,531.3676923076923,13
60029018,531.271111111111,9
29171288,531.1728571428571,21
33470227,531.1616666666666,12
21197913,531.1216666666667,12
60023083,531.1,1
35194827,531.04,8
60001673,530.995,4
35567985,530.9821052631579,19
60007715,530.9725,8
60016234,530.9599999999999,3
60009932,530.9475,8
35108561,530.9372727272728,22
22139893,530.908,10
52031772,530.886,10
21154619,530.7475,16
33065357,530.64,14
60020240,530.5400000000001,3
21265283,530.5323076923077,13
41605985,530.5316666666666,12
33133840,530.5195555555556,15
27049248,530.4955555555556,9
26111772,530.4816000000001,25
26205602,530.4577777777778,30
28033604,530.4505263157895,19
41141024,530.4388888888889,18
33119376,530.4206666666666,10
43178316,530.4056944444444,48
15159264,530.4046153846155,13
33127743,530.3914285714285,14
60003638,530.3800000000001,2
60020411,530.3383333333333,6
13090100,530.3011111111111,18
33192030,530.2841666666667,24
28017463,530.2781818181819,11
35198959,530.2431578947369,19
60014371,530.23,2
24061158,530.2216666666667,12
35111053,530.1857142857143,21
60020433,530.1833333333334,4
22130640,530.1763157894737,19
60021253,530.04,7
25091360,529.9333333333333,30
60019630,529.92,4
14001080,529.7018055555556,48
60020025,529.6666666666666,6
35130928,529.6619354838709,31
60012442,529.455,4
60015669,529.4028571428572,7
35120819,529.3741666666667,8
60010643,529.2366666666667,6
60015290,529.228,5
35131295,529.1612121212121,33
60015296,529.0675,8
33175632,529.0646153846154,13
43098843,528.9822222222223,9
60027133,528.932,5
29393248,528.8936363636363,22
52032183,528.8822222222223,15
60015506,528.8399999999999,1
43069223,528.8207407407407,9
35167459,528.804,15
33178682,528.8023744292237,73
60029307,528.79,2
27214915,528.7702564102564,26
33089035,528.7376470588234,17
60015331,528.7325,8
33142548,528.7181818181818,11
13031660,528.7059999999999,20
31230308,528.6818181818181,11
35114923,528.6328205128206,13
60009557,528.5911111111111,6
29448786,528.569090909091,11
52095592,528.5458823529412,17
60028952,528.53,2
33189340,528.3977777777777,15
15569179,528.3759523809524,28
29380740,528.3453333333333,15
33070008,528.3266666666667,27
60015323,528.3238095238096,7
15117014,528.2928571428571,28
60020181,528.2714285714285,7
25087193,528.2404301075269,31
27049159,527.948,15
60013446,527.8,5
29252830,527.7746666666667,30
33162948,527.5414285714286,56
60027390,527.5233333333333,4
29478871,527.4863636363636,22
60009748,527.4766666666667,6
60005252,527.46,1
35004795,527.4553846153847,13
35313524,527.4183333333333,12
53018630,527.3287179487179,13
60005191,527.2875,8
60015772,527.252,5
41388232,527.0711111111111,33
32014791,527.0036363636364,11
60015213,526.8199999999999,1
24064068,526.7676923076923,13
27047270,526.7566666666667,18
26033933,526.7427272727273,11
31376809,526.7070833333333,48
60009620,526.6949999999999,4
43186750,526.69,2
15168662,526.6528205128205,13
35118357,526.6290909090909,11
41427823,526.5865306122449,49
31380342,526.5461538461539,13
33107610,526.5133333333333,12
60009297,526.4685714285714,7
35165505,526.4422222222222,18
29181062,526.4359999999999,10
15562352,526.3258666666666,25
52099822,526.309,20
26162130,526.26,11
60015555,526.1903703703704,9
60022357,526.06,2
33071403,526.0435294117647,17
33173133,525.9901960784314,17
60020258,525.9766666666666,6
31354899,525.9177777777778,6
27005933,525.8177777777778,9
33103364,525.7966153846154,65
43175406,525.79,4
60007982,525.7371428571429,7
35342968,525.7166666666667,20
35568028,525.6847058823529,17
60019923,525.6177777777779,9
60015036,525.6142857142858,7
35482638,525.6054545454546,11
60014268,525.54,3
26171155,525.512,10
24061506,525.3983333333333,24
60020558,525.2533333333334,9
43031927,525.1,12
31349372,524.9836842105263,38
60019271,524.976,5
24025461,524.959595959596,33
29241065,524.9382905982906,39
27036510,524.9013333333334,15
60007156,524.876,5
60015310,524.8485714285714,7
60006336,524.845,8
60002096,524.8025,8
25130510,524.7673684210527,19
35187318,524.756923076923,13
35199618,524.6772222222222,12
26111632,524.6213333333333,15
60027481,524.6,7
27347010,524.471568627451,34
29050880,524.4516666666667,12
60012720,524.4466666666666,3
35007041,524.4197435897436,26
26170833,524.4100000000001,10
35137078,524.3933333333333,12
26140870,524.3133333333334,26
26174189,524.2577358490566,53
60015467,524.215,4
24088030,524.0993548387097,31
33155798,523.9153846153847,13
29406579,523.8435294117647,34
35566950,523.83625,16
43219713,523.7513888888889,24
60003764,523.7,5
35126482,523.6190476190476,14
60015556,523.57,6
60007583,523.4933333333333,6
42103215,523.3545454545455,22
35133498,523.2225,24
35165694,523.2145454545454,11
29475708,523.1723076923076,13
33068895,523.1423529411765,17
60014684,523.12,3
21044813,523.119393939394,33
35110917,523.052,10
31266655,522.9066666666666,12
60007890,522.7103703703704,9
29170567,522.5890909090908,11
13026356,522.5228571428571,21
32007930,522.4786666666666,10
23269065,522.44,9
50000101,522.428888888889,18
60019538,522.42,3
35124448,522.4155555555556,9
33079315,522.3630769230768,13
35125416,522.3451282051282,13
33178038,522.3394871794872,26
60008285,522.3066666666667,6
23186259,522.28,10
22020829,522.2581818181818,11
33113360,522.2137121212121,88
60020954,522.12,2
60018971,521.995,8
60020463,521.96,2
33148287,521.8375897435898,65
60023876,521.8299999999999,4
60005890,521.7155555555555,9
15584100,521.4263492063492,21
29171016,521.4261538461539,26
60009554,521.34,3
35123560,521.2981818181818,11
33055343,521.25125,16
16002032,521.1933333333334,68
60019604,521.1800000000001,1
27037169,521.1800000000001,14
60015647,521.1114285714286,7
60003447,521.0699999999999,2
26190265,521.0600000000001,16
23076658,520.8228571428572,14
23265159,520.7945454545454,11
60008614,520.79,4
60015016,520.636,5
24048631,520.62,13
33101663,520.4637962962963,144
60020783,520.4333333333334,6
