"CD_BAIRRO";"NM_BAIRRO";"V06001";"V06002";"V06003";"V06004";"V06005";"V06006"
"3304557110";"Zumbi";"738";"1817";"1,39";"5546,39";"24861122,25";"4000"
"3304557111";"Cacuia";"4124";"10391";"1,63";"2950,54";"8915460,08";"2000"
"3304557112";"Pitangueiras";"3932";"10232";"1,90";"2791,78";"11399776,58";"1500"
"3304557113";"Praia da Bandeira";"2054";"5150";"1,47";"5114,76";"161294628,66";"3500"
"3304557114";"Cocotá";"1991";"4981";"1,63";"3931,46";"15675449,05";"2600"
"3304557115";"Bancários";"4434";"11061";"1,85";"2703,98";"7854537,64";"1980"
"3304557116";"Freguesia (Ilha do Governador)";"6008";"15889";"1,96";"3539,68";"16265578,51";"2300"
"3304557117";"Jardim Guanabara";"10541";"27063";"1,52";"8388,05";"155560950,91";"6000"
"3304557118";"Jardim Carioca";"8166";"20368";"1,68";"2954,43";"12718162,46";"2000"
"3304557119";"Tauá";"10134";"26408";"1,94";"2748,25";"9154722,20";"1600"
"3304557120";"Moneró";"2245";"5673";"1,66";"5891,55";"28899422,79";"4500"
"3304557121";"Portuguesa";"7991";"19818";"1,50";"4926,83";"3430212495,56";"3000"
"3304557122";"Galeão";"7591";"20807";"1,92";"2709,84";"8712265,74";"1500"
"3304557123";"Cidade Universitária";"434";"1278";"2,72";"2638,51";"5172235,38";"2000"
"3304557124";"Guadalupe";"16090";"40757";"1,81";"2441,37";"5064303,83";"1800"
"3304557125";"Anchieta";"19831";"52536";"2,04";"2044,40";"3174171,75";"1500"
"3304557126";"Parque Anchieta";"8340";"21549";"1,96";"2696,44";"7488947,77";"2000"
"3304557127";"Ricardo de Albuquerque";"9915";"27779";"2,10";"2047,88";"4999523,48";"1300"
"3304557128";"Santa Teresa";"16060";"35672";"1,68";"3692,75";"25255213,44";"2000"
"3304557129";"Joá";"374";"983";"2,29";"11036,20";"144434841,26";"8000"
"3304557130";"Itanhangá";"27091";"68393";"1,62";"2668,39";"59447637,82";"1800"
"3304557131";"Barra da Tijuca";"62948";"151561";"1,33";"14491,31";"227961198,66";"10001"
"3304557132";"Camorim";"2754";"6998";"1,43";"9029,49";"79701470,78";"7000"
"3304557133";"Vargem Pequena";"11777";"31295";"1,87";"3830,39";"329485409,10";"2000"
"3304557134";"Vargem Grande";"7947";"21211";"1,95";"3578,24";"19725843,70";"2000"
"3304557135";"Recreio dos Bandeirantes";"56622";"140326";"1,42";"8712,51";"169886443,18";"6000"
"3304557136";"Grumari";"68";"184";"2,93";"1178,55";"1063366,26";"600"
"3304557137";"Coelho Neto";"10717";"26750";"1,80";"2129,97";"4855075,81";"1500"
"3304557138";"Acari";"10393";"29625";"2,33";"1394,40";"758581,81";"1212"
"3304557139";"Barros Filho";"7698";"20163";"2,03";"1728,00";"2213438,67";"1212"
"3304557140";"Costa Barros";"9632";"25810";"2,18";"1466,71";"1212592,67";"1212"
"3304557141";"Pavuna";"35631";"95224";"2,02";"2192,68";"8620248,16";"1500"
"3304557142";"Guaratiba";"57318";"159619";"2,09";"2099,37";"4726353,24";"1500"
"3304557143";"Barra de Guaratiba";"1922";"5091";"2,16";"2780,46";"11729847,79";"1400"
"3304557144";"Pedra de Guaratiba";"4572";"11912";"1,96";"3030,91";"242404771,60";"2000"
"3304557145";"Higienópolis";"5719";"14225";"1,52";"3361,56";"196471920,48";"2350"
"3304557146";"Jacaré";"2858";"7501";"1,97";"2098,41";"4170860,08";"1300"
"3304557147";"Maria da Graça";"2993";"7208";"1,68";"3494,22";"8114468,07";"2900"
"3304557148";"Del Castilho";"8125";"20593";"1,47";"3817,60";"26969477,94";"2500"
"3304557149";"Inhaúma";"14557";"37229";"1,82";"2269,24";"4297294,50";"1800"
"3304557150";"Engenho da Rainha";"9584";"24187";"1,67";"2570,15";"20149159,56";"1786"
"3304557151";"Tomás Coelho";"8091";"20342";"1,72";"2282,65";"4368772,79";"1500"
"3304557152";"Saúde";"708";"1620";"1,75";"3306,24";"16299602,17";"2400"
"3304557153";"Paquetá";"1544";"3484";"1,66";"4181,71";"934724700,59";"2200"
"3304557154";"Parque Colúmbia";"2955";"8212";"2,21";"2017,48";"3035163,81";"1500"
"3304557155";"Jacarezinho";"13103";"35411";"2,38";"1609,47";"1298681,18";"1212"
"3304557156";"Rocinha";"30426";"72129";"1,73";"1748,94";"443226070,34";"1300"
"3304557157";"Complexo do Alemão";"19886";"54181";"2,12";"1449,86";"3784694,59";"1212"
"3304557158";"Maré";"47030";"124798";"2,03";"1558,26";"1137119,00";"1212"
"3304557159";"Vasco da Gama";"6051";"14431";"1,69";"2326,83";"6222634,11";"1500"
"3304557160";"Gericinó";"877";"2571";"2,07";"1940,03";"4412411,47";"1300"
"3304557161";"Lapa";"4955";"8889";"0,98";"5531,95";"349501395,62";"3500"
"3304557162";"Vila Kennedy";"8156";"21742";"2,18";"1692,31";"1734869,83";"1212"
"3304904001";"Pedro Alcântara";"5537";"13375";"1,42";"4929,59";"399967110,74";"3500"
"3304904002";"Antonina";"2483";"6180";"1,66";"2212,16";"3959705,96";"1500"
"3304904003";"Boaçu";"9112";"22620";"1,69";"1910,34";"3741545,73";"1300"
"3304904004";"Brasilândia";"542";"1385";"1,62";"3153,82";"6980694,34";"2400"
"3304904005";"Centro";"1967";"4625";"1,36";"4310,21";"17729844,96";"3001"
"3304904006";"Colubandê";"11422";"27949";"1,65";"2654,05";"6927654,18";"1974"
"3304904007";"Cruzeiro do Sul";"1582";"3933";"1,76";"1762,65";"1597649,35";"1350"
"3304904008";"Engenho Pequeno";"749";"1906";"1,55";"2231,52";"3566835,36";"1500"
"3304904009";"Estrela do Norte";"1917";"4421";"1,32";"3211,11";"9453174,25";"2400"
"3304904010";"Fazenda dos Mineiros";"2234";"5873";"2,07";"1342,03";"742562,30";"1212"
"3304904011";"Galo Branco";"5119";"12759";"1,65";"2285,97";"4384199,68";"1800"
"3304904012";"Itaóca";"1465";"3531";"1,96";"1298,92";"923622,16";"1212"
"3304904013";"Itaúna";"6190";"15718";"1,71";"1698,08";"1800915,52";"1212"
"3304904014";"Lindo Parque";"586";"1513";"1,92";"1773,14";"1776412,90";"1212"
"3304904015";"Luiz Caçador";"1761";"4537";"1,76";"1566,36";"1119531,90";"1212"
"3304904016";"Mutondo";"8564";"20040";"1,55";"2746,56";"7115155,40";"2000"
"3304904017";"Mutuá";"3902";"9619";"1,56";"2667,98";"5983687,55";"2000"
"3304904018";"Mutuaguaçu";"1865";"4616";"1,64";"1985,81";"2678074,53";"1300"
"3304904019";"Mutuapira";"3498";"8696";"1,69";"1761,43";"2157203,43";"1226"
"3304904020";"Nova Cidade";"4352";"10626";"1,48";"2679,26";"8082499,48";"2000"
"3304904021";"Palmeiras";"1970";"5197";"2,13";"1335,33";"1168870,81";"1212"
"3304904022";"Porto da Rosa";"8253";"20749";"1,79";"1565,72";"1701614,09";"1212"
"3304904023";"Recanto das Acácias";"1073";"2643";"1,67";"1449,28";"898695,90";"1212"
"3304904024";"Rocha";"7913";"19371";"1,63";"2170,16";"4763294,39";"1500"
"3304904025";"Salgueiro";"3505";"9135";"1,98";"1314,04";"563075,68";"1212"
"3304904026";"São Miguel";"1554";"3558";"1,56";"2561,98";"5795457,86";"1949.5"
"3304904027";"Tribobó";"750";"1863";"1,69";"1936,03";"1393323,48";"1500"
"3304904028";"Trindade";"11340";"29324";"1,64";"2332,08";"5893468,46";"1800"
"3304904029";"Vila Yara";"1578";"3737";"1,28";"4527,75";"48010144,26";"3001"
"3304904030";"Zé Garoto";"271";"673";"1,77";"3170,63";"7514761,20";"2001.5"
"3304904031";"Almerinda";"4274";"10625";"1,67";"1798,32";"1660190,18";"1300"
"3304904032";"Amendoeira";"4699";"11483";"1,69";"2024,28";"2680680,66";"1500"
"3304904033";"Anaia Grande";"562";"1328";"2,26";"1533,99";"591760,21";"1212"
"3304904034";"Anaia Pequeno";"2260";"5773";"1,98";"1641,32";"1265455,78";"1212"
"3304904035";"Arrastão";"2005";"5109";"1,66";"2628,25";"16923043,29";"1350"
"3304904036";"Arsenal";"4828";"12147";"1,70";"2398,97";"7928004,43";"1500"
"3304904037";"Coelho";"6205";"15428";"1,77";"1849,45";"3405400,95";"1280"
"3304904038";"Eliane";"1648";"4125";"1,74";"1502,27";"1072126,85";"1212"
"3304904039";"Engenho do Roçado";"2603";"6694";"1,82";"1628,93";"1678153,33";"1212"
"3304904040";"Ieda";"1682";"4300";"1,91";"1560,47";"861605,83";"1212"
"3304904041";"Ipiíba";"731";"1823";"2,00";"1806,74";"2945436,40";"1300"
"3304904042";"Jardim Amendoeira";"413";"1109";"2,18";"1466,73";"989973,16";"1212"
"3304904043";"Jardim Nova República";"2578";"6562";"1,81";"2454,20";"650429312,43";"1300"
"3304904044";"Jockey";"6090";"14930";"1,80";"1585,68";"940936,57";"1212"
"3304904045";"Lagoinha";"1308";"3417";"1,50";"2835,16";"6054448,94";"2000"
"3304904046";"Largo da Ideia";"545";"1377";"1,90";"1375,52";"441993,45";"1212"
"3304904047";"Maria Paula";"4941";"12907";"1,74";"3065,07";"12757864,82";"1700"
"3304904048";"Pacheco";"2916";"7113";"1,83";"1656,88";"1774755,59";"1212"
"3304904049";"Raul Veiga";"2373";"5610";"1,53";"2310,28";"3902326,97";"1600"
"3304904050";"Rio do Ouro";"3736";"9316";"1,81";"1893,42";"1998972,92";"1400"
"3304904051";"Sacramento";"4393";"11189";"1,82";"1474,12";"866057,39";"1212"
"3304904052";"Santa Isabel";"6201";"15720";"1,82";"1578,26";"1241788,31";"1212"
"3304904053";"Tiradentes";"820";"1981";"1,49";"1993,02";"2732575,24";"1500"
"3304904054";"Tribobó II";"1506";"3745";"1,76";"1931,17";"2700441,13";"1300"
"3304904055";"Várzea das Moças";"1415";"3431";"1,59";"2768,01";"8329020,50";"1600"
"3304904056";"Vila Candosa";"458";"1114";"1,92";"1254,72";"532697,87";"1200"
"3304904057";"Barracão";"1510";"3966";"1,75";"1891,49";"2324545,64";"1300"
"3304904058";"Bom Retiro";"9098";"23581";"2,38";"1477,18";"1667438,22";"1212"
"3304904059";"Gebara";"222";"489";"1,85";"1471,08";"651398,31";"1212"
"3304904060";"Guarani";"1260";"3162";"1,66";"1478,86";"728881,33";"1212"
"3304904061";"Guaxindiba";"1798";"4577";"1,68";"1427,67";"365560,95";"1400"
"3304904062";"Jardim Catarina";"26350";"66220";"1,74";"1705,91";"3620152,17";"1300"
"3304904063";"Lagoinha II";"1852";"4424";"1,47";"1799,09";"1000908,53";"1500"
"3304904064";"Laranjal";"8047";"19813";"1,56";"1936,15";"2446725,04";"1500"
"3304904065";"Largo da Idéia II";"253";"612";"1,39";"1745,98";"1064583,18";"1212"
"3304904066";"Marambaia";"2613";"6795";"1,68";"1774,91";"1708594,69";"1300"
"3304904067";"Miriambi";"2696";"6540";"1,58";"1752,68";"936075,45";"1500"
"3304904068";"Monjolo";"3854";"9948";"1,76";"1614,74";"1513406,79";"1212"
"3304904069";"Pacheco II";"2179";"5631";"1,54";"2157,84";"3084117,22";"1600"
"3304904070";"Raul Veiga II";"1113";"2745";"1,62";"1907,59";"2047938,52";"1500"
"3304904071";"Sacramento II";"789";"2113";"1,67";"1649,99";"1090114,76";"1212"
"3304904072";"Santa Luzia";"6449";"15165";"1,57";"1682,29";"1284394,62";"1225"
"3304904073";"Vila Três";"1735";"4208";"1,61";"2176,90";"4516997,52";"1600"
"3304904074";"Vista Alegre";"8914";"22938";"1,55";"1911,68";"2203735,23";"1400"
"3304904075";"Barro Vermelho";"3425";"9127";"1,67";"1890,89";"2402408,95";"1300"
"3304904076";"Boa Vista";"5488";"13901";"1,85";"1852,11";"2328363,29";"1212"
"3304904077";"Brasilândia II";"1688";"3938";"1,41";"2021,75";"2308029,88";"1500"
"3304904078";"Camarão";"1154";"2896";"1,71";"3377,70";"10085837,39";"2500"
"3304904079";"Covanca";"2566";"6859";"1,76";"2191,56";"2797053,35";"1600"
"3304904080";"Gradim";"4836";"11858";"1,74";"2056,92";"3147821,66";"1500"
"3304904081";"Mangueira";"1171";"2772";"1,43";"3472,99";"9748577,54";"2500"
"3304904082";"Neves";"3477";"8594";"1,25";"3441,45";"7250954,14";"3000"
"3304904083";"Parada Quarenta";"1138";"2704";"1,43";"4608,25";"339228579,14";"3500"
"3304904084";"Paraíso";"2163";"5283";"1,57";"2367,64";"4530102,14";"1600"
"3304904085";"Patronato";"1552";"3876";"1,59";"2226,40";"4541758,83";"1300"
"3304904086";"Pita";"2390";"6062";"1,63";"2377,23";"4528372,74";"1600"
"3304904087";"Porto da Madame";"2580";"6346";"1,73";"2232,13";"3196944,28";"1600"
"3304904088";"Porto Novo";"5474";"13697";"1,66";"2216,71";"4920476,79";"1400"
"3304904089";"Porto da Pedra";"4462";"10642";"1,63";"2307,68";"4232354,53";"1500"
"3304904090";"Porto Velho";"3697";"9981";"1,67";"4100,75";"9418315708,76";"2000"
"3304904091";"Rosane";"477";"1211";"1,77";"2667,72";"4504550,07";"2000"
"3304904092";"Santa Catarina";"2730";"6795";"1,62";"2252,66";"3536103,13";"1529.5"
"3304904093";"Vila Lage";"5353";"14933";"1,95";"2375,32";"3005134,05";"2000"
"3304904094";"Zé Garoto II";"1059";"2550";"1,42";"2924,35";"7202624,60";"2000"
"3304904095";"Barro Vermelho II";"1343";"3273";"1,61";"2445,16";"4983586,92";"1500"
"3304904096";"Covanca II";"2063";"4759";"1,58";"2300,48";"4622823,77";"1300"
"3304904097";"Engenho Pequeno II";"3079";"7732";"1,73";"1871,55";"2539924,91";"1300"
"3304904098";"Lindo Parque II";"2203";"5491";"1,67";"2090,93";"8511290,59";"1439"
"3304904099";"Maria Paula II";"1998";"4778";"1,32";"3734,34";"12490497,47";"2500"
"3304904100";"Morro do Castro";"1844";"4943";"1,75";"1420,60";"784622,64";"1300"
"3304904101";"Neves II";"1528";"3721";"1,59";"3082,94";"1582678245,09";"1500"
"3304904102";"Novo México";"1171";"2874";"1,83";"1440,97";"1529507,51";"1212"
"3304904103";"Pita II";"2230";"5572";"1,54";"2352,15";"6030875,92";"1500"
"3304904104";"Santa Catarina II";"2452";"6128";"1,57";"2277,56";"4953557,95";"1400"
"3304904105";"Tenente Jardim";"920";"2351";"1,76";"1715,07";"2023320,23";"1300"
"3304904106";"Tribobó III";"4509";"11263";"1,76";"2212,35";"163828624,18";"1300"
"3304904107";"Venda da Cruz";"3269";"8213";"1,80";"2295,93";"9701015,31";"1400"
"3304904108";"Zumbi";"1141";"2909";"2,02";"1492,37";"944802,08";"1212"
"3304904109";"Jardim Alcântara";"2024";"4706";"1,42";"2394,91";"4228166,58";"1900"
"3304904110";"Apolo III";"4158";"10606";"1,73";"1534,46";"1140728,12";"1212"
"3305109001";"Vila Tiradentes";"5985";"15725";"1,98";"1909,35";"4736433,85";"1300"
"3305109002";"Vilar dos Teles";"32479";"86106";"1,96";"1840,97";"3120689,67";"1300"
"3305109003";"Jardim Meriti";"10259";"26153";"1,82";"2230,75";"7951615,99";"1500"
"3305109004";"Éden";"21450";"56159";"1,95";"1941,70";"3154287,06";"1450"
"3305109005";"Engenheiro Belford";"4374";"11383";"1,99";"2121,86";"4111201,74";"1500"
"3305109006";"Agostinho Porto";"4708";"11958";"1,83";"2192,04";"3691389,84";"1500"
"3305109007";"Vila Rosali";"8691";"21722";"1,78";"2043,26";"3815642,86";"1400"
"3305109008";"Venda Velha";"10542";"27635";"1,97";"1670,32";"1780972,22";"1212"
"3305109009";"Parque Araruama";"11615";"30550";"2,03";"1764,89";"2282801,46";"1242"
"3305109010";"Jardim Sumaré";"13156";"34746";"1,91";"1712,73";"2026799,00";"1220"
"3305109011";"Jardim Metrópole";"8121";"21141";"1,97";"1636,26";"1258553,37";"1220"
"3305109012";"Jardim Paraíso";"2948";"7975";"1,96";"1550,68";"1053133,35";"1212"
"3305109013";"Coelho da Rocha";"14117";"36947";"2,12";"2014,54";"15949659,98";"1490"
"3305109014";"Tomazinho";"4436";"11736";"2,15";"1764,28";"11899284,48";"1212"
"3305109015";"São Matheus";"6008";"16316";"2,09";"1799,87";"1838354,33";"1300"
"3305109016";"Centro";"9876";"24462";"1,73";"2089,26";"3218374,82";"1500"
"3305208001";"Centro";"1474";"3497";"1,49";"4155,09";"14415554,59";"3000"
"3305208002";"Nova São Pedro";"1017";"2676";"1,38";"7180,39";"41178318,81";"5000"
"3305208003";"Porto da Aldeia";"2113";"5691";"1,95";"2603,80";"11968230,05";"1500"
"3305208004";"Poço Fundo";"888";"2282";"1,74";"2560,64";"13062269,70";"1400"
"3305208005";"Boqueirão";"483";"1245";"1,48";"2833,94";"8690747,39";"2000"
"3305208006";"Praia do Sudoeste";"218";"522";"1,50";"3208,44";"10882667,20";"2000"
"3305208007";"Baleia";"250";"674";"1,86";"2530,84";"5992404,50";"1500"
"3305208008";"Estação";"968";"2352";"1,59";"3850,75";"13836763,12";"2850"
"3305208009";"São José";"612";"1574";"1,79";"3699,99";"10982211,47";"2550"
"3305208010";"Fluminense";"497";"1274";"1,71";"3120,46";"6475470,26";"2400"
"3305208011";"Bela Vista";"598";"1539";"1,70";"4158,23";"12070329,68";"3000"
"3305208012";"Jardim Soledade";"536";"1398";"1,49";"3234,27";"44303488,50";"2000"
"3305208013";"Morro do Milagre";"1213";"3225";"1,96";"2917,77";"82051252,42";"2000"
"3305208014";"Boa Vista";"1194";"3566";"1,53";"5183,37";"15765573,35";"4000"
"3305208015";"Jardim Morada da Aldeia";"772";"2107";"1,81";"3833,22";"11220196,07";"3000"
"3305208016";"Recanto do Sol";"538";"1534";"1,81";"2643,64";"6676573,52";"1500"
"3305208017";"Jardim das Acácias";"575";"1622";"2,13";"2206,98";"7937651,81";"1300"
"3305208018";"Santo Antônio";"264";"713";"2,20";"1614,39";"1237777,49";"1217.5"
"3305208019";"Rua do Fogo";"92";"281";"2,51";"2174,35";"3891582,77";"1212"
"3305208020";"Pinheiros";"687";"1975";"2,15";"1732,87";"2495059,84";"1212"
"3305208021";"Flexeiras";"975";"2697";"2,22";"2018,33";"3376301,48";"1220"
"3305208022";"Balneário São Pedro";"644";"1726";"1,69";"5284,68";"33866738,10";"3000"
"3305208023";"Balneário São Pedro 2";"859";"2362";"2,09";"2431,22";"10568218,54";"1300"
"3305208024";"Parque dos Meninos";"420";"1135";"2,22";"1748,59";"2672709,47";"1212"
"3305208025";"Balneário das Conchas";"1101";"3003";"1,82";"2529,87";"6573350,87";"1500"
"3305208026";"Jardim Arco-Íris";"292";"757";"1,36";"4057,10";"17986689,79";"3000"
"3305208027";"Praia Linda";"1464";"3818";"1,85";"3138,12";"20475988,19";"1600"
"3305208028";"Campo Redondo";"2612";"7173";"1,75";"3272,05";"11220522,61";"2000"
"3305208029";"Colina";"1036";"3007";"2,24";"1495,80";"1192822,75";"1212"
"3305208030";"São João";"2879";"7743";"1,69";"1959,44";"3465161,65";"1300"
"3305208031";"Parque Estoril";"773";"2117";"1,77";"2007,35";"3485434,34";"1300"
"3305208032";"Baixo Grande";"1108";"3006";"1,68";"2794,99";"10481438,18";"1500"
"3305208033";"Ponta do Ambrósio";"608";"1683";"2,37";"1591,22";"2097579,60";"1218"
"3305208034";"Vinhateiro";"1517";"3980";"1,73";"2171,11";"3924426,98";"1500"
"3305208035";"Jardim Primavera";"568";"1591";"2,30";"1471,51";"1348912,85";"1212"
"3305208036";"Porto do Carro";"2169";"5998";"2,35";"1609,34";"1311087,39";"1300"
"3305208037";"Recanto das Orquídeas";"1076";"3206";"3,04";"1282,95";"361618,22";"1001"
"3305208038";"Parque Arruda";"206";"607";"2,52";"1410,10";"1123805,90";"1220"
"3305208039";"Alecrim";"354";"932";"2,40";"1448,59";"316082,08";"1500"
"3305208040";"Base AeroNaval";"429";"1356";"1,05";"7160,89";"23388782,48";"5000"
"3305505001";"Areal";"248";"613";"1,66";"4818,35";"25536272,27";"3000"
"3305505002";"Barra Nova";"1023";"2608";"1,99";"2808,69";"9884788,54";"1800"
"3305505003";"Boqueirão";"1266";"3193";"1,96";"3754,63";"16946921,83";"2300"
"3305505004";"Centro";"303";"715";"1,67";"4801,25";"31031326,89";"3000"
"3305505005";"Coqueiral";"711";"1879";"1,91";"2734,45";"12364298,06";"1579.5"
"3305505006";"Gravatá";"435";"1064";"1,69";"3082,05";"13123837,64";"2000"
"3305505007";"Guarani";"665";"1779";"2,04";"2280,50";"6332237,55";"1212"
"3305505008";"Ipitangas";"1164";"3190";"2,23";"1770,97";"3103219,34";"1212"
"3305505009";"Itaúna";"1519";"3652";"1,64";"5088,73";"33037335,13";"3000"
"3305505010";"Jardim";"552";"1501";"2,08";"2159,20";"4411499,05";"1253"
"3305505011";"Leigos";"708";"1905";"1,95";"2987,64";"7628588,34";"2000"
"3305505012";"Mombaça";"437";"1146";"1,74";"1669,25";"2754786,51";"1212"
"3305505013";"Porto da Roça I";"1227";"3043";"1,77";"3851,08";"16998014,81";"2462"
"3305505014";"Porto Novo";"576";"1427";"1,57";"4780,78";"27933799,47";"3000"
"3305505015";"Vilatur";"1579";"4064";"1,87";"2963,41";"9855741,08";"2000"
"3305505016";"Água Branca";"234";"683";"3,40";"1850,69";"1764707,15";"1250"
"3305505017";"Alvorada";"508";"1419";"1,91";"1715,90";"2575553,79";"1212"
"3305505018";"Asfalto Velho";"624";"1593";"1,71";"1919,68";"2544554,84";"1500"
"3305505019";"Aterrado";"240";"656";"1,75";"2407,48";"5677654,48";"1500"
"3305505020";"Bacaxá";"1802";"4510";"1,58";"3032,65";"10464856,09";"1900"
"3305505021";"Barreira";"780";"1950";"1,57";"2692,68";"7401492,63";"1700"
"3305505022";"Bicuíba";"477";"1273";"1,80";"1669,75";"1907977,37";"1212"
"3305505023";"Bonsucesso";"1393";"3612";"2,01";"1706,98";"3242442,08";"1212"
"3305505024";"Caixa D'Água";"293";"791";"1,76";"2163,74";"4981811,06";"1297.5"
"3305505025";"Comum";"130";"345";"2,17";"1936,99";"4620745,21";"1212"
"3305505026";"Condado de Bacaxá";"191";"519";"2,02";"1682,77";"3267155,10";"1200"
"3305505027";"de Fátima";"298";"776";"1,66";"2103,84";"3893467,41";"1212"
"3305505028";"Engenho Grande";"861";"2322";"1,78";"1820,42";"3113428,28";"1212"
"3305505029";"Madressilva";"1479";"3964";"1,93";"2038,86";"4911314,72";"1212"
"3305505030";"Morro dos Pregos";"8";"25";"1,55";"1902,25";"2005501,36";"2001"
"3305505031";"Parque Marina";"134";"348";"1,66";"1994,16";"4655371,67";"1212"
"3305505032";"Porto da Roça II";"760";"2091";"1,99";"3131,28";"24681248,76";"2000"
"3305505033";"Raia";"567";"1458";"1,71";"2277,74";"4709521,20";"1300"
"3305505034";"Retiro";"1528";"4091";"1,79";"2433,33";"9286394,16";"1300"
