CO_MUNICIPIO,NO_ENTIDADE,CO_ENTIDADE,TP_DEPENDENCIA,TP_CATEGORIA_ESCOLA_PRIVADA,TP_SITUACAO_FUNCIONAMENTO,IN_MANT_ESCOLA_PRIVADA_EMP,IN_MANT_ESCOLA_PRIVADA_ONG,IN_MANT_ESCOLA_PRIVADA_SIND,IN_MANT_ESCOLA_PRIVADA_SIST_S,IN_MANT_ESCOLA_PRIVADA_S_FINS,IN_AUDITORIO,IN_BIBLIOTECA,IN_BIBLIOTECA_SALA_LEITURA,IN_LABORATORIO_CIENCIAS,IN_LABORATORIO_INFORMATICA,IN_QUADRA_ESPORTES,IN_QUADRA_ESPORTES_COBERTA,IN_SALA_ATENDIMENTO_ESPECIAL,IN_ACESSIBILIDADE_RAMPAS,QT_SALAS_UTILIZADAS,IN_INTERNET,IN_EXAME_SELECAO,QT_TUR_INF,QT_TUR_FUND_AI,QT_TUR_FUND_AF,QT_TUR_MED,QT_TUR_PROF,QT_TUR_EJA,QT_MAT_BAS,QT_MAT_MED,mat_por_sala,codigo_municipio,NO_DISTRITO,DS_ENDERECO,NU_ENDERECO,NO_BAIRRO,CO_CEP,LATITUDE,LONGITUDE,NU_CNPJ_MANTENEDORA
4113700,COLEGIO ELITE LONDRINA - ENSINO FUNDAMENTAL E MEDIO,41379152,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,11.0,1.0,0.0,0.0,5.0,6.0,5.0,0.0,0.0,540.0,188.0,17.09090909090909,4113700,Londrina,FORTALEZA,91,JARDIM AGARI,86020240,-23.30305401,-51.17003885,14011425006656.0
4113700,ALTERNATIVA C - EI EF M,41379217,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,18.0,1.0,0.0,10.0,8.0,4.0,3.0,0.0,0.0,425.0,67.0,3.7222222222222223,4113700,Londrina,URAI,63,JARDIM SANTO ANTÔNIO,86060460,-23.30702788,-51.17521209,1348613000187.0
4113700,EDUCACIONAL BIODIVERSIDADE,41384113,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,1.0,0.0,0.0,13.0,11.0,5.0,0.0,0.0,594.0,94.0,5.529411764705882,4113700,Londrina,JOSEPHINA COLOMBO,200,CONJUNTO SEMIRAMIS BARROS BRAGA,86088060,-23.26040756,-51.14603678,2836208000170.0
4113700,INNOVATIVO C - EI EF M,41387210,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,10.0,1.0,0.0,6.0,5.0,4.0,3.0,1.0,0.0,261.0,75.0,7.5,4113700,Londrina,CANUDOS,261,JARDIM HIGIENÓPOLIS,86015040,-23.30477104,-51.16862274,5508167000181.0
4114104,COLEGIO SAO FRANCISCO DE ASSIS - EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO,41020448,4,4.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,1.0,0.0,5.0,5.0,4.0,3.0,2.0,0.0,317.0,73.0,4.866666666666666,4114104,Mandaguaçu,NICOLA STEFANO,449,CENTRO SUL,87160282,-23.34751789,-52.09687989,10847762000181.0
4114203,SAO FRANCISCO DE ASSIS CEF M,41144945,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,147.0,62.0,7.75,4114203,Mandaguari,RUA DOMINGOS GUERINO FORTE,110,CENTRO,86975000,-23.5218638,-51.67076093,814252000154.0
4114203,SAGRADA FAMILIA COL - ED INF ENS FUN E MEDIO,41375696,4,4.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,20.0,1.0,0.0,5.0,8.0,9.0,3.0,3.0,0.0,586.0,102.0,5.1,4114203,Mandaguari,AV PRESIDENTE VARGAS,625,,86975000,-23.53019602,-51.66880637,76578244000380.0
4114500,SANTA MARIA M POSTEL C EEI EF M,41039122,4,4.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,15.0,1.0,0.0,8.0,7.0,4.0,4.0,0.0,0.0,262.0,17.0,1.1333333333333333,4114500,Manoel Ribas,RUA IVAN FERREIRA DO AMARAL FILHO,601,,85260000,-24.51640088,-51.66940718,51382422000100.0
4114609,MARTIN LUTHER C EVAN EDUC INF ENS FUND ENS MEDIO,41065549,4,4.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,25.0,1.0,0.0,0.0,14.0,9.0,5.0,1.0,0.0,754.0,174.0,6.96,4114609,Marechal Cândido Rondon,MARIPA,865,CENTRO,85960176,-24.5561319,-54.0568497,77603041000105.0
4114609,RUI BARBOSA C ED INF ENS FUND MED,41065670,4,3.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,32.0,1.0,1.0,4.0,8.0,8.0,3.0,0.0,0.0,516.0,110.0,3.4375,4114609,Marechal Cândido Rondon,DOM PEDRO I,1151,CENTRO,85960182,-24.5588789,-54.0551345,81576365000160.0
4114609,SENAI MARECHAL CANDIDO RONDON,41155327,4,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,258.0,0.0,0.0,4114609,Marechal Cândido Rondon,AVENIDA RIO GRANDE DO SUL,3085,INDUSTRIAL LESTE,85963116,-24.5678533,-54.0397568,99999999999999.0
4114609,INTEGRAL MARECHAL CEF M,41159446,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,1.0,1.0,0.0,0.0,4.0,6.0,0.0,0.0,208.0,109.0,15.571428571428571,4114609,Marechal Cândido Rondon,RUA SAO PAULO,397,CENTRO,85960142,-24.55925378,-54.06330488,11452624000247.0
4114807,ANJOS CUSTODIOS COL EDUC INF ENS FUND E MEDIO,41023200,4,4.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,32.0,1.0,1.0,12.0,14.0,8.0,5.0,3.0,0.0,841.0,144.0,4.5,4114807,Marialva,PRACA MADRE RAFAELA YBARRA,418,,86990000,-23.48425177,-51.78972806,79070249000123.0
4115200,COLEGIO ADVENTISTA DE MARINGA EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO,41023897,4,3.0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,29.0,1.0,1.0,8.0,22.0,13.0,7.0,0.0,0.0,1298.0,205.0,7.068965517241379,4115200,Maringá,LUIZ GAMA,818,ZONA 04,87014110,-23.42706286,-51.94762935,76726884011910.0
4115200,CRIARTE E - ED INF ENS FUND-SEDE,41023900,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,10.0,5.0,3.0,0.0,0.0,276.0,34.0,2.125,4115200,Maringá,CAMPOS SALES,1253,ZONA 07,87020080,-23.41696579,-51.95119742,80890106000147.0
4115200,ANGLO MARINGA CEF M,41023960,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,18.0,1.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,320.0,182.0,10.11111111111111,4115200,Maringá,RUA VEREADOR BASILIO SALTCHUK,357,ZONA 01,87013190,-23.42256106,-51.94174183,797267000151.0
4115200,COLEGIO MARISTA DE MARINGA EI EF EM,41024303,4,4.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,50.0,1.0,1.0,25.0,25.0,12.0,7.0,0.0,0.0,1484.0,200.0,4.0,4115200,Maringá,RUA SAO MARCELINO CHAMPAGNAT,130,CENTRO,87010430,-23.42702809,-51.94250007,60982352000111.0
4115200,MATER DEI CEF M,41024311,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,21.0,1.0,0.0,0.0,0.0,13.0,10.0,0.0,0.0,540.0,174.0,8.285714285714286,4115200,Maringá,AVENIDA DAS PALMEIRAS,461,PARQUE PALMEIRAS,87023570,-23.38238258,-51.9384277,77935724000151.0
4115200,BILINGUE PARA SURDOS MGACEI EF M,41024346,4,4.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,1.0,0.0,0.0,4.0,4.0,5.0,0.0,0.0,42.0,9.0,0.6923076923076923,4115200,Maringá,"AVENIDA COLOMBO, 5790",5790,ZONA 7,87020900,-23.40586333,-51.94173667,78194685000141.0
4115200,PRO C-EM,41024397,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,372.0,372.0,23.25,4115200,Maringá,QUINTINO BOCAIUVA,1235,ZONA 07,87020160,-23.40738688,-51.94752642,17591804000105.0
4115200,PARANA CEI EF M,41024478,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,0.0,2.0,5.0,8.0,12.0,0.0,0.0,425.0,99.0,8.25,4115200,Maringá,PRUDENTE DE MORAIS,815,ZONA 07,87020010,-23.41625341,-51.94099509,79133476000150.0
4115200,PLATAO CEI EF M,41024575,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,35.0,1.0,0.0,4.0,16.0,8.0,12.0,0.0,0.0,819.0,180.0,5.142857142857143,4115200,Maringá,AV CARNEIRO LEAO,705,ZONA ARMAZEM,87014010,-23.41989766,-51.95042538,78199395000190.0
4115200,REGINA MUNDI COLEGIO EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO,41024613,4,4.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,42.0,1.0,1.0,18.0,18.0,10.0,6.0,0.0,0.0,1155.0,176.0,4.190476190476191,4115200,Maringá,ESTACIO DE SA,595,ZONA 02,87010360,-23.4307032,-51.93212103,10847762000181.0
4115200,COLEGIO SANTA CRUZ,41024672,4,4.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,42.0,1.0,1.0,13.0,15.0,11.0,6.0,0.0,0.0,959.0,173.0,4.119047619047619,4115200,Maringá,PRACA SETE DE SETEMBRO,126,ZONA 05,87015290,-23.42234136,-51.95442935,79134961000149.0
4115200,SANTO INACIO COLEGIO EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO,41024699,4,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,41.0,1.0,0.0,24.0,26.0,17.0,7.0,1.0,0.0,1663.0,210.0,5.121951219512195,4115200,Maringá,MAUA,1768,ZONA 03,87050020,-23.42247027,-51.92017809,79140620000186.0
4115200,COLEGIO SAO FRANCISCO XAVIER,41024702,4,3.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,23.0,1.0,0.0,8.0,14.0,8.0,3.0,2.0,0.0,598.0,70.0,3.0434782608695654,4115200,Maringá,MONSENHOR KIMURA,31,VILA CLEÓPATRA,87010450,-23.4378516,-51.93418329,78187523000186.0
4115200,COLEGIO OBJETIVO UNIDADE MARINGA,41024826,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,50.0,1.0,0.0,15.0,18.0,12.0,5.0,0.0,0.0,1093.0,177.0,3.54,4115200,Maringá,JOSE MORENO JUNIOR,265,JARDIM ACLIMAÇÃO,87050710,-23.44436,-51.91605,48322778000143.0
4115200,INTERACAO CEI EF M,41144490,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,27.0,1.0,1.0,6.0,13.0,14.0,10.0,0.0,0.0,809.0,198.0,7.333333333333333,4115200,Maringá,RUA EVARISTO DA VEIGA,93,VILA MORANGUEIRA,87030370,-23.41736477,-51.92349326,564809000146.0
4115200,SENAI MARINGA CTM,41149190,4,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,16.0,55.0,0.0,483.0,0.0,0.0,4115200,Maringá,RUA JOSE CORREIA DE AGUIAR,361,JARDIM LEBLON,87053276,-23.45713405,-51.92014796,99999999999999.0
4115200,ALFA REDE DE ENSINO,41150546,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,13.0,1.0,0.0,0.0,0.0,7.0,6.0,6.0,0.0,519.0,279.0,21.46153846153846,4115200,Maringá,BENTO MUNHOZ DA ROCHA NETTO,138,ZONA 07,87030010,-23.41742,-51.93188333,11729181000108.0
4115200,BOSCO DE MARINGA II C DEM,41150635,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,129.0,129.0,8.0625,4115200,Maringá,AV ADVOGADO HORACIO RACCANELLO FILHO,5545,ZONA 10,87030405,-23.41916833,-51.93405,5904843000136.0
4115200,INTEGRAL CEM,41150996,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,673.0,673.0,51.76923076923077,4115200,Maringá,AV MAUA,2779,CENTRO,87013160,-23.42048017,-51.92953309,11337410000149.0
4115200,UEP 3 - UNIDADE DE EDUCACAO PRO E TECNOLOGICA DE MARINGA- SENAC,41152069,4,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,1.0,0.0,0.0,0.0,1.0,27.0,0.0,419.0,0.0,0.0,4115200,Maringá,COLOMBO,6225,ZONA 7,87020000,-23.41156817,-51.94034164,3541088001623.0
4115200,AXIA C - EM,41152441,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,152.0,152.0,25.33333333333333,4115200,Maringá,ADVOGADO HORACIO RACCANELLO FILHO,5415,ZONA 07,87020035,-23.41807172,-51.93919393,15738632000124.0
4115200,NOBEL NOVO CENTRO C-EM,41152450,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,480.0,480.0,53.333333333333336,4115200,Maringá,PIRATININGA,879,ZONA 01,87013100,-23.41776249,-51.93494015,15793679000190.0
4115200,CRISTAO INT DE MARINGAZONA CEM,41159357,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,399.0,399.0,24.9375,4115200,Maringá,SANTOS DUMONT,203,ZONA 03,87050100,-23.42719788,-51.91574901,36756555000105.0
4115200,PREMERE CEM,41165055,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,92.0,92.0,18.4,4115200,Maringá,RUA JOSE ALVES NENDO,1390,JARDIM SAO SILVESTRE,87055000,,,42974110000102.0
4115200,COLGIO BOM JESUS MARINGA - EDUCAO INFANTIL ENSINO FUNDAMENTAL E MEDIO,41377370,4,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,1.0,0.0,5.0,7.0,5.0,11.0,0.0,0.0,387.0,64.0,3.764705882352941,4115200,Maringá,CARLOS CORREA BORGES,1828,CONJUNTO HABITACIONAL INOCENTE VILA NOVA JUNIOR,87060000,-23.45260484,-51.95468208,76497338000162.0
4115200,COLEGIO EFICAZ - CEM - EDUCACAO INFANTIL ENSINO FUNDAMENTAL MEDIO E PROFISSIONAL,41382340,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,34.0,1.0,0.0,4.0,6.0,4.0,1.0,9.0,0.0,262.0,16.0,0.4705882352941176,4115200,Maringá,JOAO PAULINO VIEIRA FILHO,729,ZONA 01,87020015,-23.4173848,-51.93951954,3244528000102.0
4115200,COLEGIO SESI PARANA ENSINO FUNDAMENTAL E MEDIO,41388135,4,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,10.0,503.0,287.0,28.7,4115200,Maringá,RUA ANTONIO CARNIEL,499,ZONA 05,87015330,-23.425535,-51.95643833,99999999999999.0
4115200,SENAI MARINGA,41388160,4,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,7.0,27.0,0.0,318.0,0.0,0.0,4115200,Maringá,RUA VEREADOR NELSON ABRAO,80,ZONA 05,87015230,-23.42572605,-51.95670932,99999999999999.0
4115606,COLEGIO PASSOS FIRMES-EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO,41077458,4,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,13.0,1.0,0.0,5.0,5.0,4.0,3.0,0.0,0.0,295.0,50.0,3.8461538461538463,4115606,Matelândia,AVENIDA GARIBALDI,1411,CENTRO,85887000,-25.23778917,-53.98437992,923478000193.0
4115705,UEP 34 - UNIDADE DE EDUCACAO PRO E TECNOLOGICA DE MATINHOS CAIOBA- SENAC,41152310,4,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,5.0,15.0,0.0,243.0,74.0,8.222222222222221,4115705,Matinhos,RUA DOUTOR JOSE PINTO REBELO JUNIOR,91,,83260000,-25.82467066,-48.53499248,3541088003081.0
4115804,BERTONI CEI EF M,41077865,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,21.0,1.0,0.0,8.0,9.0,5.0,6.0,0.0,0.0,440.0,56.0,2.6666666666666665,4115804,Medianeira,RUA PARAGUAI,2000,CENTRO,85720041,-25.29635266,-54.09162077,81506354000104.0
4115804,UEP 36 - UNIDADE DE EDUCACAO PRO E TECNOLOGICA DE MEDIANEIRA- SENAC,41156463,4,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,2.0,9.0,0.0,134.0,0.0,0.0,4115804,Medianeira,RIACHUELO,1761,CENTRO,85720043,-25.29463045,-54.09043649,3541088004053.0
4115804,CAESP MEDIANEIRA C - EI EF M,41162650,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,25.0,1.0,0.0,5.0,10.0,4.0,3.0,0.0,0.0,375.0,72.0,2.88,4115804,Medianeira,RIO BRANCO,1820,CENTRO,85720033,-25.29564333,-54.09612167,3848642000486.0
4116208,LUIGI BERTAZZONI C IMIGEF M,41386965,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,95.0,28.0,5.6,4116208,Morretes,RUA DOS IMIGRANTES,187,CENTRO,83350000,-25.47991871,-48.82855967,7707009000186.0
4116901,COLEGIO CORACAO DE JESUS - EIEFM,41020634,4,4.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,25.0,1.0,0.0,6.0,7.0,7.0,10.0,1.0,0.0,541.0,146.0,5.84,4116901,Nova Esperança,RUA LEVY CARNEIRO,409,,87600000,-23.18590363,-52.20554449,76570084000160.0
4117107,PEQUENO PRINCIPE CEI EF M,41001630,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,14.0,1.0,0.0,6.0,7.0,4.0,5.0,0.0,0.0,359.0,66.0,4.714285714285714,4117107,Nova Londrina,AV LONDRINA,1431,,87970000,-22.76169833,-52.99166,4355778000174.0
4117107,UEP 47 - UNIDADE DE EDUCACAO PRO E TECNOLOGICA DE NOVA LONDRINA- SENAC,41163958,4,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,59.0,0.0,0.0,4117107,Nova Londrina,AV  FIORAVANTE JOSE MONTANHER,576,,87970000,,,3541088004568.0
4117305,CAVANIS CEI EF M,41053923,4,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,258.0,47.0,3.9166666666666665,4117305,Ortigueira,AV BRASIL,615,CENTRO,84350000,-24.20761517,-50.92672991,79322368000126.0
4117602,COLEGIO BOM JESUS ENS FUND E MEDIO,41108663,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,9.0,9.0,4.0,3.0,0.0,0.0,382.0,47.0,2.35,4117602,Palmas,BARAO DO RIO BRANCO,820,CENTRO,85690009,-26.48179004,-51.98958431,14503496000473.0
4117602,COLEGIO HERCILIO BOENO DE CAMARGOEI EF E MEDIO,41108841,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,22.0,1.0,0.0,5.0,6.0,4.0,2.0,0.0,0.0,215.0,24.0,1.0909090909090908,4117602,Palmas,AVENIDA OLIMPIO CARVALHO DE LIMA,85,CENTRO,85690027,-26.48464918,-51.99545794,5502266000156.0
4117602,SENAI PALMAS,41152948,4,1.0,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,29.0,0.0,346.0,0.0,0.0,4117602,Palmas,RUA MARECHAL DEODORO,SN,SAO JOSE,85691082,-26.4851,-52.00284843,99999999999999.0
4117602,COLEGIO SESI PARANA ENSINO MEDIO,41602072,4,1.0,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,563.0,171.0,28.5,4117602,Palmas,RUA MARECHAL DEODORO,S/N,SAO JOSE,85691082,-26.48518913,-52.00290318,99999999999999.0
4117701,COLEGIO SAGRADA FAMILIA,41061713,4,4.0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,21.0,1.0,0.0,6.0,6.0,4.0,3.0,0.0,0.0,386.0,84.0,4.0,4117701,Palmeira,RUA CORONEL PEDRO FERREIRA,122,CENTRO,84130000,-25.41879484,-50.00065603,76578244000118.0
4117701,REALEZA CEI EF M,41061772,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0,1.0,0.0,8.0,8.0,5.0,8.0,0.0,0.0,392.0,74.0,3.523809523809524,4117701,Palmeira,RUA CORONEL MACEDO,445,CENTRO,84130000,-25.42110167,-49.99981167,82357161000100.0
4117909,COLEGIO GABRIELA MISTRAL,41066545,4,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,19.0,1.0,0.0,11.0,7.0,6.0,3.0,0.0,0.0,416.0,65.0,3.421052631578948,4117909,Palotina,DOM PEDRO I,Nº 486,CENTRO,85950041,-24.28032167,-53.84456,77877470000162.0
4117909,CECILIA MEIRELES C EI EF M,41353560,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,1.0,0.0,6.0,5.0,4.0,3.0,0.0,0.0,287.0,45.0,3.4615384615384617,4117909,Palotina,PRIMEIRO DE JANEIRO,671,CENTRO,85950023,-24.2785326,-53.8448253,1581474000137.0
4117909,CENTRO DE EXC EM EDUCACAO CEF M,41379420,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,205.0,76.0,8.444444444444445,4117909,Palotina,RUA VEREADOR ANTONIO POZZAN,512,PARQUE INDUSTRIAL C. VALE,85950000,-24.2803254,-53.8425105,4589521000187.0
4117909,TERRA DO SABER CEI EF M,41389166,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,1.0,0.0,5.0,5.0,4.0,5.0,0.0,0.0,177.0,21.0,0.75,4117909,Palotina,AV PRESIDENTE KENNEDY,2300,JD ITALIA,85950000,-24.29505833,-53.837425,52721866000195.0
4118204,COLEGIO ADVENTISTA PARANAGUA - EDUCACAO INFANTIL - ENSINO FUNDAMENTAL E MEDIO,41140362,4,4.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,1.0,0.0,5.0,10.0,8.0,5.0,0.0,0.0,671.0,160.0,9.411764705882351,4118204,Paranaguá,MANOEL CORREA,830,COSTEIRA,83203408,-25.51489086,-48.51028081,76726884012053.0
4118204,BOSCO PARANAGUA C D EFM,41140397,4,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,5.0,4.0,5.0,0.0,0.0,177.0,48.0,3.4285714285714284,4118204,Paranaguá,RUA MANECO VIANA,639,JD ELDORADO,83206250,-25.53040811,-48.52668157,79428587000194.0
