CO_MUNICIPIO,NO_ENTIDADE,CO_ENTIDADE,TP_DEPENDENCIA,TP_CATEGORIA_ESCOLA_PRIVADA,TP_SITUACAO_FUNCIONAMENTO,IN_AUDITORIO,IN_BIBLIOTECA,IN_BIBLIOTECA_SALA_LEITURA,IN_LABORATORIO_CIENCIAS,IN_LABORATORIO_INFORMATICA,IN_QUADRA_ESPORTES,IN_QUADRA_ESPORTES_COBERTA,QT_SALAS_UTILIZADAS,IN_INTERNET,QT_TUR_INF,QT_TUR_FUND_AI,QT_TUR_FUND_AF,QT_TUR_MED,QT_TUR_PROF,QT_TUR_EJA,QT_MAT_BAS,QT_MAT_MED,mat_por_sala,codigo_municipio,DS_ENDERECO,NU_ENDERECO,CO_CEP,NU_CNPJ_MANTENEDORA
5200258,COLEGIO SELECTUS LTDA,52103994,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,20.0,1.0,3.0,5.0,4.0,3.0,0.0,0.0,303.0,61.0,3.05,5200258,46 CONJUNTO B,113,72910001,17399286000122.0
5200258,CENTRO EDUCACIONAL SELECTUS - UNIDADE III,52108686,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,14.0,1.0,2.0,7.0,5.0,1.0,0.0,0.0,251.0,16.0,1.1428571428571428,5200258,0000,1C,72915513,38595608000189.0
5200258,COLEGIO SERAFIM,52109445,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,20.0,1.0,7.0,10.0,4.0,3.0,0.0,0.0,350.0,32.0,1.6,5200258,25 CONJUNTO A,,72910253,1616520000196.0
5200258,COLEGIO FILOS,52110400,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,13.0,1.0,6.0,8.0,5.0,3.0,0.0,0.0,387.0,80.0,6.153846153846154,5200258,QUADRA 71,LOTE 26/31,72911262,3179429000186.0
5200258,COLEGIO SELECTUS,52274373,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,1.0,5.0,11.0,9.0,3.0,0.0,0.0,604.0,118.0,4.37037037037037,5200258,36,743,72914206,10243264000120.0
5200258,ASSOCIACAO CULTURAL E EVANGELICA DE AGUAS LINDAS,52283364,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,24.0,1.0,6.0,11.0,5.0,3.0,0.0,0.0,436.0,53.0,2.208333333333333,5200258,QUADRA 23,"2,3,46",72920430,7602562000154.0
5200308,COLEGIO PEDACINHO DO CEU E SOUZA AGUIAR,52044041,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,4.0,5.0,2.0,2.0,0.0,0.0,158.0,16.0,1.0666666666666669,5200308,AVENIDA 15 DE NOVEMBRO QUADRA 151 LOTES 32 E33,S/N,72930000,73909871000104.0
5201108,COLEGIO COUTO MAGALHAES,52020320,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110.0,1.0,26.0,30.0,17.0,8.0,0.0,0.0,1597.0,219.0,1.990909090909091,5201108,UNIVERSITARIA,"KM 3,5",75083350,1060102000165.0
5201108,COLEGIO GALILEU,52020517,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,0.0,0.0,12.0,4.0,2.0,0.0,608.0,211.0,13.1875,5201108,SANTOS DUMONT,724,75113185,25026055000100.0
5201108,ESCOLA SESI JUNDIAI,52020886,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,0.0,6.0,9.0,10.0,0.0,0.0,750.0,243.0,16.2,5201108,FEDERAL,390,75113645,3786187000946.0
5201108,COLEGIO DELTA - ANAPOLIS,52076229,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,14.0,1.0,0.0,12.0,8.0,5.0,0.0,0.0,842.0,276.0,19.714285714285715,5201108,BENEDITO BORGES DE ALMEIDA,140,75110070,912956000402.0
5201108,COLEGIO EXATO,52085414,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,16.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,153.0,61.0,3.8125,5201108,FAYAD HANNA,SN,75080410,3418998000137.0
5201108,FACULDADE SENAI ROBERTO MANGE,52085465,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0,1.0,0.0,0.0,0.0,53.0,123.0,0.0,2098.0,0.0,0.0,5201108,PROFESSOR ROBERTO MANGE,236,75113630,3783850000100.0
5201108,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL,52089169,4,1.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,14.0,22.0,0.0,175.0,0.0,0.0,5201108,SENADOR JOSE LOURENCO DIAS,678,75020010,3608475000153.0
5201108,COLEGIO ADVENTISTA DR AMADEUS MACHADO,52090256,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,35.0,1.0,12.0,20.0,10.0,2.0,1.0,0.0,971.0,72.0,2.057142857142857,5201108,GENERAL CURADO,S/N,75110280,60833910000187.0
5201108,COLEGIO IMACULADA CONCEICAO,52094103,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,14.0,1.0,4.0,6.0,4.0,3.0,0.0,0.0,151.0,20.0,1.4285714285714286,5201108,QUATORZE DE JULHO,830,75024050,26664912000151.0
5201108,COLEGIO PRIME,52097781,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,1.0,4.0,10.0,4.0,3.0,0.0,0.0,448.0,124.0,8.857142857142858,5201108,JUSCELINO KUBITSCHEK,S/N,75110390,14461055000103.0
5201108,COLEGIO LUMEN,52105695,4,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,216.0,216.0,43.2,5201108,SAO FRANCISCO DE ASSIS,750,75110815,21698689000140.0
5201108,COLEGIO PROSPERAR,52105962,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,92.0,92.0,11.5,5201108,DOUTOR PINA JUNIOR,145,75113120,34798638000131.0
5201108,COLEGIO NUCLEO,52106551,4,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,231.0,85.0,10.625,5201108,AVENIDA PRESIDENTE KENNEDY,863,75040040,13848487000109.0
5201108,COLEGIO COPE NEXUS FILIAL,52109585,4,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,104.0,104.0,13.0,5201108,"RUA ENGENHEIRO PORTELA, 510",,75024970,26823032000261.0
5201108,COLEGIO CATOLICO SAO JOSE,52144208,4,3.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,12.0,1.0,0.0,5.0,4.0,3.0,1.0,0.0,175.0,27.0,2.25,5201108,RODOVIA ANAPOLIS/CAXAMBU ESCV BR 53,S/N,75152000,3143683000124.0
5201405,ESCOLA DOM FERNANDO,52030784,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,32.0,1.0,0.0,5.0,11.0,5.0,0.0,0.0,562.0,140.0,4.375,5201405,TESOURINHA,SN,74970760,27929089000393.0
5201405,COLEGIO ARAGUAIA,52031497,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,14.0,1.0,2.0,5.0,4.0,3.0,0.0,0.0,470.0,120.0,8.571428571428571,5201405,4,0,74981040,33364563000118.0
5201405,ESCOLA DOCE MEL,52031713,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,4.0,10.0,7.0,3.0,0.0,0.0,309.0,48.0,2.526315789473684,5201405,J 2,,74950170,15973084000117.0
5201405,COLEGIO SUL D AMERICA LTDA,52031772,4,1.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,126.0,43.0,5.375,5201405,ZOROASTRO ARTIAGA,,74916180,37305117000193.0
5201405,COLEGIO DE APLICACAO ALFREDO NASSER,52031799,4,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,32.0,1.0,3.0,10.0,9.0,5.0,0.0,0.0,487.0,116.0,3.625,5201405,BELA VISTA,26,74905020,17518514000136.0
5201405,COLEGIO VILLAGE GARAVELO - UNIDADE I,52076997,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,7.0,4.0,3.0,0.0,0.0,210.0,47.0,3.615384615384616,5201405,DONA AUGUSTA GARAVELO,10,74968544,2530236000165.0
5201405,COLEGIO DELOS LTDA,52094111,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,1.0,0.0,0.0,12.0,8.0,0.0,0.0,615.0,281.0,15.61111111111111,5201405,TROPICAL,,74946540,6128770000109.0
5201405,COLEGIO EVANGELICO PRINCIPIO DA SABEDORIA,52096491,4,1.0,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,11.0,1.0,4.0,6.0,4.0,3.0,0.0,0.0,356.0,58.0,5.2727272727272725,5201405,W 3,,74922480,12429368000159.0
5201405,COLEGIO VERITAS II,52096807,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,16.0,1.0,6.0,10.0,5.0,3.0,0.0,0.0,450.0,68.0,4.25,5201405,SALDANHA MARINHO,S/N,74917270,12629087000140.0
5201405,ESCOLA SESI APARECIDA,52096904,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,1.0,0.0,0.0,6.0,6.0,4.0,13.0,878.0,190.0,11.176470588235292,5201405,PIRINEUS,S/N,74968539,3786187000199.0
5201405,COLEGIO UNUS,52097595,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,10.0,1.0,0.0,0.0,7.0,4.0,0.0,0.0,449.0,195.0,19.5,5201405,JOSE LEANDRO DA CRUZ,,74915130,11858905000113.0
5201405,ESCOLA SESI DOUTOR CELSO CHARURI,52098583,4,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,4.0,3.0,2.0,0.0,211.0,80.0,4.444444444444445,5201405,BARITA,S/N,74955060,3786187000199.0
5201405,ESCOLA SENAI DOUTOR CELSO CHARURI,52098702,4,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,47.0,61.0,0.0,208.0,0.0,0.0,5201405,RUA BARITA,S/N,74955060,3783850000100.0
5201405,COLEGIO LIDER,52099490,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,14.0,1.0,0.0,6.0,5.0,3.0,0.0,0.0,396.0,95.0,6.785714285714286,5201405,JOSE ADVINCULA DA CUNHA,,74915330,16434923000191.0
5201405,COLEGIO INTER EDUC - ENSINO E APRENDIZAGEM,52108180,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,36.0,1.0,0.0,5.0,4.0,3.0,0.0,0.0,340.0,78.0,2.1666666666666665,5201405,JOSE LEANDRO DA CRUZ,,74915130,46689583000100.0
5201405,COLEGIO EXPRESSAO,52212386,4,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,457.0,457.0,41.54545454545455,5201405,IGACABA,,74915120,4612653000263.0
5201405,SENAC - CENTRO DE EDUCACAO PROFISSIONAL EM APARECIDA DE GOIANIA,52233367,4,1.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,19.0,24.0,0.0,168.0,0.0,0.0,5201405,DONA MARIA CARDOSO,,74915520,3608475000153.0
5201405,COLEGIO ABSOLUTO,52288358,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,15.0,1.0,1.0,5.0,6.0,3.0,1.0,0.0,494.0,143.0,9.533333333333331,5201405,DA IGUALDADE,S/N,74930530,11021194000128.0
5203302,COLEGIO TEREZINHA DE JESUS,52032183,4,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,3.0,5.0,4.0,3.0,0.0,0.0,245.0,72.0,9.0,5203302,PRACA JOSE LOBO,212,75240000,2903623000108.0
5203302,COLEGIO EXODO,52032620,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,5.0,9.0,4.0,3.0,0.0,0.0,400.0,59.0,4.538461538461538,5203302,RUA ALAN KARDEC,123,75240000,24834541000183.0
5203500,COLEGIO VISAO,52068765,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,5.0,5.0,4.0,3.0,0.0,0.0,157.0,15.0,1.5,5203500,AVENIDA GOIAS,596,75570000,291711000162.0
5203500,COLEGIO CRESCER,52082334,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,9.0,1.0,4.0,5.0,4.0,2.0,0.0,0.0,187.0,19.0,2.111111111111111,5203500,AVENIDA GOIAS,842,75570000,1621391000124.0
5204300,COLEGIO RIO CLARO,52066959,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,113.0,38.0,5.428571428571429,5204300,RUA JOAQUIM PEREIRA DA SILVA,838,75813000,37411014000108.0
5204409,CENTRO EDUCACIONAL PRESBITERIANO MARGARIDA PITTMAN,52105628,4,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,12.0,1.0,4.0,5.0,4.0,1.0,0.0,0.0,176.0,11.0,0.9166666666666666,5204409,RUA ANA MARIA DE JESUS SILVA,S/N,75850000,33875080000188.0
5204508,COLEGIO EDUCADOR,52095940,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,0.0,10.0,6.0,3.0,0.0,0.0,349.0,64.0,2.909090909090909,5204508,7,1105,75682120,11861405000130.0
5204508,COLEGIO PREMIUM CN,52104966,4,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,62.0,62.0,15.5,5204508,TIRADENTES,8C,75680350,32047063000190.0
5204508,COLEGIO GABARITO,52110192,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,32.0,25.0,3.571428571428572,5204508,JOSE BORGES,,75680051,58004704000112.0
5204508,COLEGIO AGAPE,52141209,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,17.0,1.0,8.0,11.0,5.0,3.0,0.0,0.0,493.0,52.0,3.0588235294117645,5204508,"2, ESQUINA COM AVENIDA TIRADENTES",S/N,75680124,9222289000168.0
5204508,SENAC - CENTRO DE EDUCACAO PROFISSIONAL VALERIA JAIME PEIXOTO PERILLO,52234363,4,1.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,3.0,21.0,0.0,321.0,0.0,0.0,5204508,TIRADENTES,S/N,75680350,3608475000153.0
5205109,COLEGIO DR JAMIL SEBBA,52064786,4,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,2.0,5.0,4.0,3.0,0.0,0.0,279.0,67.0,6.090909090909091,5205109,BELA VISTA,15,75701170,33352246000181.0
5205109,COLEGIO INTEGRAL DE CATALAO,52072568,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,1.0,6.0,14.0,8.0,4.0,0.0,0.0,727.0,145.0,5.8,5205109,4,45,75702220,5809999000138.0
5205109,ESCOLA CAMINHO CERTO LTDA,52072584,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,12.0,1.0,3.0,5.0,4.0,3.0,0.0,0.0,171.0,32.0,2.6666666666666665,5205109,JOSE MARIA VIEIRA,250,75704240,3980399000102.0
5205109,ESCOLA SENAI CATALAO,52089894,4,1.0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,12.0,34.0,1.0,306.0,0.0,0.0,5205109,DOUTOR LAMARTINE PINTO DE AVELAR,1400,75704020,3783850000100.0
5205109,COLEGIO APROV,52091562,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,25.0,1.0,11.0,14.0,10.0,3.0,0.0,0.0,741.0,106.0,4.24,5205109,JOAO XXIII,135,75702130,5301063000100.0
5205109,COLEGIO 2006 LTDA,52094367,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,20.0,1.0,0.0,0.0,13.0,8.0,0.0,0.0,544.0,242.0,12.1,5205109,RAULINA FONSECA PASCOAL,2141,75701480,7512423000130.0
5205109,COLEGIO VERATZ - INSTITUTO DE EDUCACAO ABV LTDA,52094502,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,23.0,1.0,5.0,9.0,5.0,4.0,0.0,0.0,553.0,124.0,5.391304347826087,5205109,TENENTE-CORONEL JOAO DE CERQUEIRA NETO,349,75702280,21598072000152.0
5205109,ESCOLA SESI CATALAO,52098532,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25.0,1.0,0.0,8.0,7.0,8.0,0.0,3.0,782.0,259.0,10.36,5205109,DOUTOR LAMARTINE PINTO DE AVELAR,1826,75704020,3786187000199.0
5205109,INSTITUTO GOIANO DE ENSINO,52106357,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,10.0,1.0,3.0,5.0,4.0,3.0,0.0,0.0,224.0,27.0,2.7,5205109,DOM EMANUEL,48,75701501,24614897000101.0
5205109,SENAC - CENTRO DE EDUCACAO PROFISSIONAL CATALAO,52235351,4,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,4.0,17.0,0.0,237.0,0.0,0.0,5205109,RUA WAGNER ESTELITA CAMPOS,157,75701290,3608475000153.0
5205406,COLEGIO SOLAR,52015742,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,1.0,4.0,5.0,6.0,3.0,0.0,0.0,407.0,95.0,3.9583333333333335,5205406,AVENIDA PRESIDENTE VARGAS,425,76300000,3779758000168.0
5205406,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL,52088383,4,1.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,139.0,0.0,0.0,5205406,AVENIDA BRASIL,1240,76300000,3608475001559.0
5205471,COLEGIO ALICERCE,52088839,4,2.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,16.0,1.0,5.0,6.0,4.0,3.0,0.0,0.0,303.0,57.0,3.5625,5205471,AV ORION NORTE ESQ C RUA I LESTE,968,75828000,4188178000169.0
5205497,COLEGIO TIA IVONE,52044475,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,1.0,6.0,9.0,4.0,3.0,0.0,0.0,229.0,21.0,1.5,5205497,SQ 15 QUADRA 16,55/58,72880584,33405580000156.0
5205497,COLEGIO SANTO ANTONIO,52090817,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,5.0,11.0,8.0,3.0,0.0,0.0,497.0,64.0,3.3684210526315788,5205497,SQ 13 QUADRA 5,,72880534,4257385000128.0
5206206,COLEGIO MARIA MONTESSORI,52045579,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,23.0,1.0,9.0,9.0,8.0,3.0,3.0,0.0,651.0,83.0,3.608695652173913,5206206,RUA GETULIO VARGAS,1478,73850000,15986847000164.0
5206206,COLEGIO QUARTZO,52073564,4,1.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,4.0,9.0,4.0,3.0,0.0,0.0,373.0,55.0,3.235294117647059,5206206,RUA GOIAS,388,73850000,209958000197.0
5206206,COLEGIO AGORA,52104176,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,26.0,1.0,8.0,10.0,5.0,3.0,1.0,0.0,464.0,87.0,3.3461538461538463,5206206,AVENIDA EDUARDO DE PAIVA RESENDE,S/N,73850000,31676126000104.0
5206404,ESCOLA SESI CRIXAS,52098818,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,4.0,10.0,8.0,3.0,2.0,0.0,576.0,100.0,4.761904761904762,5206404,RUA A,111,76510000,3786187000199.0
5207402,COOPERATIVA EDUCACIONAL DE EDEIA,52056341,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,10.0,1.0,3.0,5.0,4.0,3.0,2.0,0.0,232.0,37.0,3.7,5207402,RUA AMETISTA,S/N,75940000,25016106000104.0
5207808,ESCOLA ATOS UNIDADE II,52106330,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,9.0,1.0,3.0,5.0,4.0,1.0,0.0,0.0,175.0,5.0,0.5555555555555556,5207808,RUA MARIA APARECIDA,S/N,76105000,10688824000150.0
5208004,COLEGIO DOS SAGRADOS CORACOES,52046141,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,1.0,6.0,10.0,5.0,3.0,1.0,0.0,382.0,46.0,1.84,5208004,VALERIANO DE CASTRO,937,73801100,33812074000262.0
5208004,COLEGIO VISAO,52076601,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,33.0,1.0,14.0,16.0,8.0,5.0,0.0,0.0,611.0,122.0,3.696969696969697,5208004,JOAO ISPER GEBRIM,2630,73813210,3360563000189.0
5208004,COLEGIO REDE EDUCA GOIAS,52101398,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,1.0,6.0,10.0,7.0,3.0,1.0,0.0,425.0,62.0,2.48,5208004,5,190,73805175,21908969000135.0
5208004,COLEGIO IESGO MASTER,52104818,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,52.0,1.0,10.0,10.0,4.0,3.0,6.0,0.0,535.0,60.0,1.1538461538461535,5208004,BRASILIA,2001,73813011,28047961000170.0
5208608,COLEGIO DECISAO,52074471,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,13.0,1.0,5.0,5.0,4.0,3.0,6.0,0.0,233.0,26.0,2.0,5208608,GOIAS,562,76382187,1528346000120.0
5208608,COLEGIO COUTO MAGALHAES GOIANESIA,52098834,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,0.0,0.0,5.0,10.0,0.0,0.0,364.0,235.0,26.11111111111111,5208608,AVENIDA BRASIL,1000,76389000,1060102000165.0
5208608,COLEGIO TERA,52101355,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,136.0,65.0,9.285714285714286,5208608,41,390,76380208,23721778000195.0
5208707,COLEGIO GOIANIENSE ADVENTISTA,52032973,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,8.0,10.0,8.0,4.0,0.0,0.0,768.0,142.0,7.1,5208707,CAPISTABOS,1.345,74670020,60833910005731.0
5208707,COLEGIO EXPRESSIVO,52032981,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,19.0,1.0,6.0,10.0,4.0,3.0,3.0,0.0,276.0,46.0,2.421052631578948,5208707,NOSSA SENHORA DA CONCEICAO,427,74430370,2098499000147.0
5208707,COLEGIO SHALLON - UNIDADE I,52033090,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,13.0,1.0,0.0,10.0,8.0,5.0,4.0,0.0,653.0,162.0,12.461538461538462,5208707,FORTALEZA,261,74565080,106898000187.0
5208707,COLEGIO MAIS ANIMA,52033112,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,1.0,8.0,10.0,4.0,3.0,1.0,0.0,382.0,71.0,5.071428571428571,5208707,AMETISTA,104,74573120,26887323000132.0
5208707,COLEGIO ADVENTISTA NOVO MUNDO,52033120,4,3.0,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,25.0,1.0,10.0,15.0,10.0,4.0,3.0,0.0,890.0,124.0,4.96,5208707,INDIANA,SN,74705300,60833910005731.0
5208707,COLEGIO ANHANGUERA,52033228,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,0.0,5.0,4.0,3.0,0.0,0.0,117.0,43.0,3.3076923076923075,5208707,240 B,146,74210114,8726514000130.0
5208707,COLEGIO CLARETIANO CORACAO DE MARIA,52033244,4,3.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,0.0,0.0,4.0,4.0,2.0,0.0,141.0,89.0,4.238095238095238,5208707,AVENIDA PARANAIBA,370,74020010,17203928002209.0
5208707,COLEGIO DINAMICO,52033295,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,28.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,265.0,265.0,9.464285714285714,5208707,T 37,2693,74230022,16001273000190.0
5208707,COLEGIO PREVEST,52034046,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,490.0,490.0,23.33333333333333,5208707,5,202,74020030,32509471000116.0
5208707,COLEGIO PROGRESSIVO,52034054,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,263.0,263.0,43.833333333333336,5208707,DOMINGOS ABREU VIEIRA,748,74423080,37017126000189.0
5208707,ESCOLA SESI CANAA,52034640,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,0.0,16.0,16.0,12.0,4.0,11.0,1489.0,361.0,30.08333333333333,5208707,PROFESSOR LAZARO COSTA,236,74415420,3786187000199.0
5208707,COLEGIO GALATAS,52034720,4,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,14.0,1.0,6.0,6.0,4.0,3.0,0.0,0.0,229.0,59.0,4.214285714285714,5208707,7 DE SETEMBRO,951,74465420,3464658000142.0
5208707,ESCOLA SESI CAMPINAS,52034755,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,1.0,0.0,0.0,8.0,3.0,5.0,0.0,471.0,94.0,6.714285714285714,5208707,GERALDO NEY,662,74515020,3786187000350.0
5208707,ESCOLA SESI PLANALTO,52034763,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,1.0,0.0,16.0,21.0,9.0,5.0,2.0,1590.0,298.0,11.461538461538462,5208707,ROMANA,150,74333220,3786187000199.0
5208707,ESCOLA PROFA YOLANDA,52037851,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,15.0,1.0,4.0,10.0,4.0,3.0,1.0,0.0,383.0,57.0,3.8,5208707,CAMPOS,430,74675160,33261934000136.0
5208707,INSTITUTO PRESBITERIANO DE EDUCACAO,52038149,4,3.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0,1.0,18.0,25.0,15.0,6.0,2.0,0.0,1778.0,164.0,3.4166666666666665,5208707,T 1,413,74210045,1662691000151.0
5208707,COLEGIO WR,52068986,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,16.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,823.0,823.0,51.4375,5208707,T 28,1813,74215040,36834331000174.0
5208707,PRIMEIRA INFANCIA COMUNIDADE EDUCACIONAL LTDA,52080110,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,15.0,1.0,3.0,5.0,4.0,3.0,0.0,0.0,149.0,65.0,4.333333333333333,5208707,C136,636,74275050,279800000193.0
