CO_MUNICIPIO,NO_ENTIDADE,CO_ENTIDADE,TP_DEPENDENCIA,TP_CATEGORIA_ESCOLA_PRIVADA,TP_SITUACAO_FUNCIONAMENTO,IN_MANT_ESCOLA_PRIVADA_EMP,IN_MANT_ESCOLA_PRIVADA_ONG,IN_MANT_ESCOLA_PRIVADA_SIND,IN_MANT_ESCOLA_PRIVADA_SIST_S,IN_MANT_ESCOLA_PRIVADA_S_FINS,IN_AUDITORIO,IN_BIBLIOTECA,IN_BIBLIOTECA_SALA_LEITURA,IN_LABORATORIO_CIENCIAS,IN_LABORATORIO_INFORMATICA,IN_QUADRA_ESPORTES,IN_QUADRA_ESPORTES_COBERTA,IN_SALA_ATENDIMENTO_ESPECIAL,IN_ACESSIBILIDADE_RAMPAS,QT_SALAS_UTILIZADAS,IN_INTERNET,IN_EXAME_SELECAO,QT_TUR_INF,QT_TUR_FUND_AI,QT_TUR_FUND_AF,QT_TUR_MED,QT_TUR_PROF,QT_TUR_EJA,QT_MAT_BAS,QT_MAT_MED,mat_por_sala,codigo_municipio,codigo_escola,qtd_participantes_enem,enem_media_geral,indice_infra,indice_inclusao,confiavel_enem,percentil_enem,percentil_infra,percentil_inclusao,percentil_seletividade,score_destaque
2704302,ESCOLA DE EDUCACAO BASICA SAO THIAGO,27320022,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,10.0,7.0,3.0,0.0,0.0,566.0,100.0,3.125,2704302,27320022,27.0,545.7392592592593,3.0,0.0,True,0.11878453038674033,0.3556098597535062,0.1090097747556311,0.3822779430514237,0.167
2704302,EXPOENTE COLEGIO E CURSOS,27321010,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,5.0,4.0,3.0,0.0,0.0,163.0,66.0,7.333333333333333,2704302,27321010,18.0,548.8622222222223,2.0,0.0,True,0.13833404164895877,0.17913302167445813,0.1090097747556311,0.3822779430514237,0.1552
2704302,COLEGIO INTERATIVO,27321029,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,11.0,1.0,0.0,1.0,7.0,4.0,3.0,0.0,0.0,388.0,138.0,12.545454545454543,2704302,27321029,40.0,551.4561666666666,3.0,1.0,True,0.15575860603484912,0.3556098597535062,0.4978750531236719,0.3822779430514237,0.2142
2704302,ESCOLA DE EDUCACAO BASICA MARIA JOSE OMENA,27324028,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,19.0,1.0,0.0,0.0,5.0,7.0,3.0,0.0,0.0,364.0,78.0,4.105263157894737,2704302,27324028,20.0,524.345,2.0,0.0,True,0.0371865703357416,0.17913302167445813,0.1090097747556311,0.3822779430514237,0.0793
2704302,COLEGIO SANTA AMELIA,27326012,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,23.0,1.0,0.0,10.0,9.0,6.0,3.0,2.0,0.0,483.0,73.0,3.1739130434782608,2704302,27326012,19.0,603.5105263157895,4.0,2.0,True,0.5626859328516787,0.5939226519337016,0.8889715257118572,0.3822779430514237,0.5747
2704302,CENTRO EDUCACIONAL MADRE VALDELICIA,27331016,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,8.0,1.0,1.0,3.0,5.0,4.0,3.0,0.0,0.0,296.0,49.0,6.125,2704302,27331016,,,3.0,1.0,False,,,,,
2704302,ESCOLA DE ENSINO FUNDAMENTAL SANTA LUCIA,27334015,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,270.0,50.0,6.25,2704302,27334015,,,2.0,0.0,False,,,,,
2704302,COLEGIO MONTE SINAI,27342018,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,18.0,1.0,0.0,7.0,10.0,7.0,3.0,0.0,0.0,570.0,63.0,3.5,2704302,27342018,12.0,535.715,2.0,1.0,True,0.07586060348491287,0.17913302167445813,0.4978750531236719,0.3822779430514237,0.1278
2704302,COLEGIO SAGRADA FAMLIA GAMA,27347010,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,30.0,1.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,201.0,37.0,1.2333333333333334,2704302,27347010,12.0,513.0755555555555,4.0,1.0,True,0.02061198470038249,0.5939226519337016,0.4978750531236719,0.3822779430514237,0.1486
2704302,ESCOLA DE ENSINO FUNDAMENTAL SANTANA LIMA ME,27368017,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,1.0,0.0,2.0,5.0,4.0,3.0,0.0,0.0,258.0,62.0,5.166666666666667,2704302,27368017,11.0,556.210909090909,5.0,1.0,True,0.18487037824054398,0.8642158946026349,0.4978750531236719,0.3822779430514237,0.3123
2800308,COLEGIO PIO DECIMO LTDA - EPP,28017242,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,17.0,1.0,0.0,4.0,5.0,4.0,3.0,6.0,0.0,486.0,132.0,7.764705882352941,2800308,28017242,37.0,573.0281081081081,3.0,1.0,True,0.310667233319167,0.3556098597535062,0.4978750531236719,0.3822779430514237,0.3303
2800308,COLEGIO PURIFICACAO LTDA,28017366,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,4.0,7.0,6.0,3.0,1.0,0.0,455.0,93.0,4.65,2800308,28017366,25.0,598.9,4.0,0.0,True,0.5231619209519762,0.5939226519337016,0.1090097747556311,0.3822779430514237,0.506
2800308,CENTRO EDUC CRIARTE,28017374,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,1.0,0.0,1.0,5.0,3.0,3.0,0.0,0.0,44.0,9.0,0.5294117647058824,2800308,28017374,,,1.0,1.0,False,,,,,
2800308,CENTRO EDUC PEQUENO INFANTE LTDA,28017463,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,1.0,0.0,4.0,8.0,4.0,3.0,0.0,0.0,205.0,37.0,2.642857142857143,2800308,28017463,13.0,608.9338461538462,1.0,2.0,True,0.5998725031874204,0.06629834254143646,0.8889715257118572,0.3822779430514237,0.5234
2800308,CENTRO EDUC PROF JOSE SEBASTIAO DOS SANTOS,28017480,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,17.0,1.0,0.0,4.0,5.0,5.0,3.0,1.0,0.0,441.0,97.0,5.705882352941177,2800308,28017480,23.0,566.8486956521739,3.0,1.0,True,0.2615809604759881,0.3556098597535062,0.4978750531236719,0.3822779430514237,0.2935
2800308,COESI COLEGIO DE ORIENTACAO E ESTUDOS INTEGRADOS E ESCOLINHA DO RE MI EIRELI - EPP,28017757,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,42.0,1.0,0.0,9.0,14.0,14.0,6.0,0.0,0.0,1041.0,229.0,5.4523809523809526,2800308,28017757,62.0,664.1664516129032,5.0,2.0,True,0.907564810879728,0.8642158946026349,0.8889715257118572,0.3822779430514237,0.8739
2800308,COL AMERICANO BATISTA,28017773,4,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,16.0,1.0,0.0,6.0,10.0,8.0,6.0,0.0,0.0,638.0,162.0,10.125,2800308,28017773,46.0,634.6721739130435,3.0,1.0,True,0.7632809179770506,0.3556098597535062,0.4978750531236719,0.3822779430514237,0.6698
2800308,COLEGIO ARQUIDIOCESANO S CORACAO DE JESUS,28017781,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,62.0,1.0,0.0,21.0,25.0,16.0,6.0,0.0,0.0,1745.0,239.0,3.85483870967742,2800308,28017781,65.0,678.9244102564103,5.0,1.0,True,0.9458138546536337,0.8642158946026349,0.4978750531236719,0.3822779430514237,0.883
2800308,COLEGIO DE CIENCIAS PURA E APLICADA,28017803,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,68.0,1.0,0.0,8.0,16.0,14.0,12.0,3.0,0.0,1244.0,355.0,5.220588235294118,2800308,28017803,120.0,662.4105,5.0,1.0,True,0.9028899277518062,0.8642158946026349,0.4978750531236719,0.3822779430514237,0.8508
2800308,COLEGIO DO SALVADOR,28017820,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,35.0,1.0,0.0,8.0,10.0,7.0,4.0,4.0,0.0,559.0,123.0,3.5142857142857142,2800308,28017820,25.0,664.8213333333333,4.0,1.0,True,0.9101147471313217,0.5939226519337016,0.4978750531236719,0.3822779430514237,0.8157
2800308,COLEGIO SALESIANO NOSSA SENHORA AUXILIADORA,28017919,4,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,39.0,1.0,0.0,6.0,13.0,12.0,8.0,0.0,0.0,927.0,243.0,6.230769230769231,2800308,28017919,57.0,602.6511111111112,5.0,1.0,True,0.5550361240968976,0.8642158946026349,0.4978750531236719,0.3822779430514237,0.5899
2800308,COLEGIO AMADEUS LTDA,28017943,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,1.0,0.0,9.0,10.0,8.0,6.0,0.0,0.0,909.0,253.0,6.657894736842105,2800308,28017943,89.0,674.2116104868915,5.0,2.0,True,0.9347641308967276,0.8642158946026349,0.8889715257118572,0.3822779430514237,0.8943
2800308,COLEGIO LAVOISIER,28017986,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,23.0,1.0,0.0,10.0,12.0,9.0,3.0,0.0,0.0,809.0,113.0,4.913043478260869,2800308,28017986,46.0,606.1452173913043,1.0,0.0,True,0.5803229919252019,0.06629834254143646,0.1090097747556311,0.3822779430514237,0.4698
2800308,COLEGIO SANTANNA DE SERGIPE LTDA,28018052,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,41.0,1.0,0.0,0.0,10.0,7.0,3.0,0.0,0.0,634.0,206.0,5.024390243902439,2800308,28018052,65.0,610.5538461538462,4.0,1.0,True,0.6109222269443264,0.5939226519337016,0.4978750531236719,0.3822779430514237,0.5913
2800308,CURSO COLEGIO MODULO LTDA,28018109,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,56.0,1.0,0.0,13.0,17.0,17.0,10.0,0.0,0.0,1348.0,315.0,5.625,2800308,28018109,88.0,664.3465909090909,5.0,2.0,True,0.9084147896302592,0.8642158946026349,0.8889715257118572,0.3822779430514237,0.8745
2800308,COLEGIO SANTOS DUMONT,28019547,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,15.0,1.0,0.0,6.0,8.0,7.0,3.0,0.0,0.0,444.0,97.0,6.466666666666667,2800308,28019547,24.0,529.4961111111112,1.0,1.0,True,0.05206119847003825,0.06629834254143646,0.4978750531236719,0.3822779430514237,0.093
2800308,COLEGIO TERCEIRA DIMENSAO,28019598,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,35.0,11.0,1.2222222222222223,2800308,28019598,,,0.0,1.0,False,,,,,
2800308,INSTITUTO DOM FERNANDO GOMES,28019814,4,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0,1.0,0.0,21.0,23.0,19.0,12.0,0.0,0.0,1925.0,434.0,9.863636363636363,2800308,28019814,122.0,599.4654098360655,4.0,2.0,True,0.5280492987675308,0.5939226519337016,0.8889715257118572,0.3822779430514237,0.5487
2800308,LICEU DE ESTUDOS INTEGRADOS,28020049,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,0.0,7.0,8.0,7.0,4.0,0.0,0.0,561.0,132.0,4.4,2800308,28020049,29.0,643.2965517241379,4.0,2.0,True,0.8166170845728857,0.5939226519337016,0.8889715257118572,0.3822779430514237,0.7651
2800308,COLEGIO SAO PAULO,28020065,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,22.0,1.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,617.0,145.0,6.590909090909091,2800308,28020065,44.0,625.8866666666667,4.0,1.0,True,0.7150446238844029,0.5939226519337016,0.4978750531236719,0.3822779430514237,0.6694
2800308,SOC CULTURAL E ASSIST DOM JOSE THOMAZ,28020219,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,42.0,20.0,2.5,2800308,28020219,,,0.0,1.0,False,,,,,
2800308,COLEGIO OMEGA,28031350,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,1.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,142.0,19.0,1.2666666666666666,2800308,28031350,,,3.0,1.0,False,,,,,
2800308,JFGG E CIA LTDA,28031970,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,31.0,1.0,0.0,5.0,5.0,4.0,3.0,0.0,0.0,480.0,111.0,3.5806451612903225,2800308,28031970,30.0,583.1053333333333,4.0,1.0,True,0.3965150871228219,0.5939226519337016,0.4978750531236719,0.3822779430514237,0.4305
2800308,COLEGIO MICHELANGELO - MA E FILHOS,28032063,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,29.0,1.0,0.0,10.0,10.0,8.0,3.0,0.0,0.0,734.0,131.0,4.517241379310345,2800308,28032063,45.0,551.66,4.0,1.0,True,0.15703357416064598,0.5939226519337016,0.4978750531236719,0.3822779430514237,0.2509
2800308,CENTRO DE EXCELENCIA MASTER,28032322,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,68.0,1.0,0.0,11.0,16.0,22.0,15.0,4.0,0.0,2054.0,691.0,10.161764705882351,2800308,28032322,192.0,697.7100694444445,5.0,1.0,True,0.9747131321716958,0.8642158946026349,0.4978750531236719,0.3822779430514237,0.9047
2800308,INSTITUTO PEDAGOGICO DE APOIO A EDUCACAO DO SURDO DE SERGIPE-IPAESE,28032756,4,4.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,5.0,3.0,3.0,0.0,0.0,86.0,34.0,4.857142857142857,2800308,28032756,,,3.0,1.0,False,,,,,
2800308,COLEGIO SAN RAFAEL LTDA,28032772,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,31.0,1.0,0.0,5.0,13.0,9.0,3.0,0.0,0.0,523.0,84.0,2.7096774193548385,2800308,28032772,24.0,631.8591666666666,2.0,0.0,True,0.7484062898427539,0.17913302167445813,0.1090097747556311,0.3822779430514237,0.6127
2800308,COLEGIO IDEAL LTDA-EPP,28032799,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,23.0,1.0,0.0,4.0,5.0,10.0,6.0,0.0,0.0,514.0,192.0,8.347826086956522,2800308,28032799,34.0,669.9727450980392,2.0,1.0,True,0.926476838079048,0.17913302167445813,0.4978750531236719,0.3822779430514237,0.7657
2800308,CENTRO DE EDUCACAO DE ENS FUNDAMENTAL E MEDIO DO SESI JAIR MENEGUELLI,28032861,4,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,27.0,1.0,0.0,0.0,0.0,10.0,29.0,16.0,4.0,979.0,687.0,25.444444444444443,2800308,28032861,202.0,550.8859405940594,5.0,0.0,True,0.15172120696982574,0.8642158946026349,0.1090097747556311,0.3822779430514237,0.268
2800308,CENTRO EDUCACIONAL MORONI LTDA,28033639,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0,1.0,0.0,7.0,10.0,4.0,3.0,0.0,0.0,344.0,39.0,2.294117647058824,2800308,28033639,11.0,556.6090909090909,3.0,2.0,True,0.1878453038674033,0.3556098597535062,0.8889715257118572,0.3822779430514237,0.2578
2800308,COLEGIO MILLENNIUM,28033680,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,1.0,1.0,3.0,5.0,4.0,3.0,0.0,0.0,215.0,11.0,0.7333333333333333,2800308,28033680,,,3.0,1.0,False,,,,,
2800308,CENTRO EDUCACIONAL SANTO EXPEDITO,28033787,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,5.0,4.0,3.0,0.0,0.0,62.0,7.0,1.0,2800308,28033787,,,0.0,1.0,False,,,,,
2800308,COLEGIO HOJE,28033841,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,19.0,1.0,0.0,10.0,7.0,4.0,3.0,2.0,0.0,212.0,27.0,1.4210526315789471,2800308,28033841,,,2.0,1.0,False,,,,,
2800308,CENTRO EDUCACIONAL SONHO MEU LTDA,28033876,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,2.0,5.0,4.0,1.0,0.0,0.0,68.0,4.0,0.5714285714285714,2800308,28033876,,,2.0,1.0,False,,,,,
2800308,COLEGIO ESPLENDOR,28033914,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,16.0,1.0,0.0,3.0,5.0,2.0,1.0,0.0,0.0,78.0,3.0,0.1875,2800308,28033914,,,4.0,1.0,False,,,,,
2800308,COLEGIO INTELLECTUS,28034414,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,16.0,1.0,0.0,4.0,5.0,5.0,3.0,0.0,0.0,397.0,98.0,6.125,2800308,28034414,20.0,629.896,3.0,1.0,True,0.7373565660858479,0.3556098597535062,0.4978750531236719,0.3822779430514237,0.6504
2800308,COLEGIO TECNICO HENRIQUE HENNRY,28034694,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,14.0,0.0,0.0,2800308,28034694,,,2.0,1.0,False,,,,,
2800308,SENAI - CENTRO DE EDUCACAO TECNOLOGICA ALBANO FRANCO-CETAF-AJU,28034872,4,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,61.0,1.0,0.0,0.0,0.0,0.0,18.0,43.0,0.0,843.0,400.0,6.557377049180328,2800308,28034872,87.0,593.2871264367816,4.0,1.0,True,0.4783255418614535,0.5939226519337016,0.4978750531236719,0.3822779430514237,0.4918
2800308,SENAI - CENTRO DE EDUC E TEC INTEG DA CONST CIVIL ALBANO FRANCO - CETICC,28034880,4,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,182.0,43.0,4.3,2800308,28034880,,,4.0,1.0,False,,,,,
2800308,SENAI - CENTRO DE EDUCACAO TECNOLOGICA COELHO E CAMPOS-CETCC,28034899,4,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,39.0,1.0,0.0,0.0,0.0,0.0,11.0,24.0,0.0,499.0,245.0,6.282051282051282,2800308,28034899,29.0,556.2668965517241,4.0,1.0,True,0.18529536761580961,0.5939226519337016,0.4978750531236719,0.3822779430514237,0.2721
2800308,ESCOLA MORONI,28034902,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,232.0,28.0,3.111111111111111,2800308,28034902,,,1.0,1.0,False,,,,,
2800308,COLEGIO RABBONI LTDA,28035119,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,5.0,4.0,3.0,3.0,1.0,178.0,70.0,8.75,2800308,28035119,12.0,534.6933333333333,1.0,0.0,True,0.07139821504462389,0.06629834254143646,0.1090097747556311,0.3822779430514237,0.0881
2800308,COLEGIO CANDIDO PORTINARI,28035127,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,13.0,1.0,0.0,6.0,10.0,6.0,3.0,0.0,0.0,297.0,41.0,3.1538461538461537,2800308,28035127,,,1.0,1.0,False,,,,,
2800308,COLEGIO APRENDIZ,28035135,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,36.0,1.0,1.0,8.0,10.0,8.0,3.0,0.0,0.0,478.0,78.0,2.1666666666666665,2800308,28035135,11.0,527.758787878788,1.0,2.0,True,0.045261368465788356,0.06629834254143646,0.8889715257118572,0.8811092222694432,0.1324
2800308,ESCOLA NOVA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL LTDA,28035330,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,19.0,1.0,0.0,8.0,10.0,7.0,1.0,0.0,0.0,425.0,10.0,0.5263157894736842,2800308,28035330,,,1.0,1.0,False,,,,,
2800308,COLEGIO PRO-MUNDO LTDA EPP MATRIZ,28035470,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,16.0,1.0,0.0,0.0,2.0,9.0,4.0,0.0,0.0,444.0,150.0,9.375,2800308,28035470,36.0,611.1694444444444,2.0,1.0,True,0.6166595835104123,0.17913302167445813,0.4978750531236719,0.3822779430514237,0.5334
2800308,CENTRO EDUCACIONAL FUTURO FELIZ LTDA,28035488,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,16.0,1.0,0.0,6.0,10.0,8.0,3.0,2.0,0.0,555.0,61.0,3.8125,2800308,28035488,23.0,549.9739130434782,2.0,2.0,True,0.14513387165320868,0.17913302167445813,0.8889715257118572,0.3822779430514237,0.1993
2800308,COLEGIO CELEBRIDADES LTDA ME,28035909,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,15.0,1.0,0.0,1.0,5.0,4.0,1.0,0.0,0.0,164.0,13.0,0.8666666666666667,2800308,28035909,,,2.0,1.0,False,,,,,
2800308,CENTRO EDUCACIONAL SAO JOAQUIM,28036174,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,15.0,1.0,0.0,6.0,5.0,4.0,3.0,0.0,0.0,291.0,45.0,3.0,2800308,28036174,10.0,552.832,1.0,1.0,True,0.1661708457288568,0.06629834254143646,0.4978750531236719,0.3822779430514237,0.1786
2800308,ESCOLA INFANTIL E FUNDAMENTAL BILINGUE,28036417,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,13.0,1.0,0.0,0.0,10.0,6.0,1.0,0.0,0.0,352.0,14.0,1.0769230769230769,2800308,28036417,,,4.0,1.0,False,,,,,
2800308,COLEGIO JARDINS SUL,28037022,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,70.0,28.0,4.0,2800308,28037022,,,1.0,0.0,False,,,,,
2800308,UNI MAIS COLEGIO LTDA,28037570,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,68.0,68.0,17.0,2800308,28037570,20.0,628.601,0.0,1.0,True,0.7297067573310667,0.013068423289417765,0.4978750531236719,0.3822779430514237,0.5932
2800308,NUCLEO AVANCADO DE ENSINO G8 LTDA,28037723,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,143.0,143.0,23.83333333333333,2800308,28037723,36.0,686.3105555555555,3.0,1.0,True,0.9572885677858054,0.3556098597535062,0.4978750531236719,0.3822779430514237,0.8153
2800308,COLEGIO UNI MAIS,28037812,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,5.0,4.0,3.0,0.0,0.0,324.0,92.0,7.666666666666667,2800308,28037812,22.0,647.0054545454545,2.0,0.0,True,0.8344666383340417,0.17913302167445813,0.1090097747556311,0.3822779430514237,0.6773
2800308,CENTRO DE EXCELENCIA NOVO HORIZONTE,28038096,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,89.0,5.0,0.625,2800308,28038096,,,2.0,1.0,False,,,,,
