CO_MUNICIPIO,NO_ENTIDADE,CO_ENTIDADE,TP_DEPENDENCIA,TP_CATEGORIA_ESCOLA_PRIVADA,TP_SITUACAO_FUNCIONAMENTO,IN_AUDITORIO,IN_BIBLIOTECA,IN_BIBLIOTECA_SALA_LEITURA,IN_LABORATORIO_CIENCIAS,IN_LABORATORIO_INFORMATICA,IN_QUADRA_ESPORTES,IN_QUADRA_ESPORTES_COBERTA,QT_SALAS_UTILIZADAS,IN_INTERNET,QT_TUR_INF,QT_TUR_FUND_AI,QT_TUR_FUND_AF,QT_TUR_MED,QT_TUR_PROF,QT_TUR_EJA,QT_MAT_BAS,qt_mat_med_2025,mat_por_sala,codigo_municipio,qt_mat_med_2023,crescimento_pct
2408102,CENTRO EDUCACIONAL PINHEIROS,24334308,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,0.0,10.0,8.0,3.0,0.0,0.0,453.0,107.0,5.35,2408102,132.0,-18.9
2408102,CENTRO DE EDUCACAO INTEGRADA MAIS LTDA,24350303,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,52.0,1.0,14.0,17.0,11.0,7.0,2.0,0.0,1256.0,268.0,5.153846153846154,2408102,224.0,19.6
2412005,CENTRO DE EDUCACAO E TECNOLOGIAS FLAVIO JOSE CAVALCANTI DE AZEVEDO,24088072,4,1.0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,214.0,0.0,0.0,2412005,,
2412005,SESI ESCOLA SAO GONCALO DO AMARANTE,24089125,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,0.0,0.0,16.0,6.0,2.0,4.0,1271.0,158.0,10.533333333333331,2412005,325.0,-51.4
2504009,CIE CENTRO INTERATIVO DE ENSINO LTDA,25071009,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,240.0,129.0,12.9,2504009,122.0,5.7
2504009,COLEGIO DJANIRA TAVARES,25071068,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,16.0,1.0,5.0,6.0,7.0,3.0,0.0,0.0,380.0,61.0,3.8125,2504009,89.0,-31.5
2504009,COLEGIO ROSA MISTICA,25071491,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,2.0,5.0,4.0,3.0,0.0,0.0,451.0,91.0,7.583333333333333,2504009,109.0,-16.5
2504009,COLEGIO WALFREDO SIQUEIRA LUNA,25071513,4,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,1.0,9.0,22.0,16.0,4.0,0.0,0.0,1762.0,176.0,8.0,2504009,144.0,22.2
2504009,INST SANTO ANTONIO,25075551,4,1.0,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,10.0,1.0,1.0,5.0,4.0,3.0,0.0,0.0,257.0,63.0,6.3,2504009,53.0,18.9
2504009,ESPACO EDUCACIONAL CARMELA VELOSO LTDA,25107909,4,1.0,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,20.0,1.0,8.0,10.0,8.0,3.0,0.0,0.0,430.0,78.0,3.9,2504009,64.0,21.9
2504009,SERVICO SOCIAL DO COMERCIO - SESC CENTRO,25123734,4,1.0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,40.0,6.0,0.6,2504009,0.0,
2504009,COLEGIO GERACAO 2000,25123904,4,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,2.0,0.0,6.0,2.0,0.0,0.0,72.0,5.0,0.625,2504009,3.0,66.7
2504009,CENTRO EDUCACIONAL MEUS PRIMEIROS PASSOS,25124064,4,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,6.0,9.0,4.0,3.0,0.0,0.0,330.0,37.0,3.7,2504009,0.0,
2504009,COLEGIO ALICE COUTINHO LTDA,25125672,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,182.0,182.0,15.166666666666666,2504009,183.0,-0.5
2504009,ODACY DE ANDRADE FREITAS SILVA,25127020,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,4.0,7.0,8.0,4.0,0.0,0.0,443.0,85.0,4.25,2504009,92.0,-7.6
2504009,CENTRO DE ENSINO E EDUCACAO DA BORBOREMA LDTA,25130676,4,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,168.0,168.0,21.0,2504009,209.0,-19.6
2504009,COLEGIO DE ENSINO FUNDAMENTAL ANDRADE LTDA,25131176,4,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,45.0,45.0,5.625,2504009,61.0,-26.2
2504009,CENTRO EDUCACIONAL INTEGRIS,25132563,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,25.0,25.0,1.6666666666666667,2504009,60.0,-58.3
2504009,ESCOLA SESI PRATA,25132822,4,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,10.0,8.0,7.0,6.0,815.0,250.0,15.625,2504009,318.0,-21.4
2504009,COLEGIO MOTIVA LTDA - MOTIVA CENTRO,25133519,4,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,526.0,526.0,37.57142857142857,2504009,537.0,-2.0
2504009,CENTRO DE ENSINO E SERVICOS PREPARATORIOS DE VESTIBULARES LTDA,25134167,4,1.0,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,21.0,1.0,7.0,9.0,9.0,6.0,0.0,0.0,826.0,249.0,11.857142857142858,2504009,166.0,50.0
2504009,ALPHA COLEGIO E CURSO,25134256,4,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,5.0,4.0,2.0,0.0,0.0,159.0,27.0,3.857142857142857,2504009,0.0,
2504009,COLEGIO CACILDIVA,25134426,4,1.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,7.0,4.0,3.0,0.0,0.0,191.0,43.0,4.3,2504009,,
2504009,CENTRO EDUCACIONAL META LTDA,25135430,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,13.0,1.0,0.0,5.0,8.0,3.0,0.0,0.0,426.0,102.0,7.846153846153846,2504009,,
2504009,COLEGIO BALAO MAGICO,25135660,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,24.0,1.0,4.0,5.0,6.0,3.0,0.0,0.0,130.0,39.0,1.625,2504009,,
2504009,ANA VIRGINIA SARAIVA DO NASCIMENTO,25206800,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,208.0,208.0,26.0,2504009,202.0,3.0
2504009,COLEGIO E CURSO PETRONIO FIGUEIREDO LTDA,25213806,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,6.0,3.0,0.0,161.0,161.0,26.83333333333333,2504009,217.0,-25.8
2504009,COLEGIO MOTIVA LTDA - EPP,25117955,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,1.0,0.0,28.0,23.0,1.0,0.0,0.0,1385.0,9.0,0.25,2504009,0.0,
2507507,ANGLO CENTRO DE EDUCACAO LTDA,25092260,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,1.0,4.0,5.0,4.0,3.0,0.0,0.0,251.0,63.0,6.3,2507507,122.0,-48.4
2507507,CENTRO DE ENSINO DECISAO LTDA,25092448,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,1.0,8.0,10.0,14.0,6.0,0.0,0.0,1014.0,281.0,11.24,2507507,230.0,22.2
2507507,INTERACTIVO CRISTO COLEGIO E CURSOS EIRELI ME,25092901,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,1.0,10.0,12.0,8.0,6.0,0.0,0.0,847.0,262.0,8.451612903225806,2507507,231.0,13.4
2507507,COLEGIO EVOCRISTO,25093037,4,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,32.0,1.0,7.0,11.0,6.0,5.0,0.0,0.0,794.0,191.0,5.96875,2507507,200.0,-4.5
2507507,COLEGIO PIO XI,25093096,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45.0,1.0,4.0,16.0,13.0,6.0,1.0,0.0,977.0,216.0,4.8,2507507,197.0,9.6
2507507,COLEGIO OLIMPO JOAO PESSOA,25097326,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41.0,1.0,0.0,8.0,6.0,3.0,0.0,0.0,429.0,149.0,3.634146341463415,2507507,182.0,-18.1
2507507,COLEGIO E CURSO EVOLUCAO,25097539,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,49.0,1.0,21.0,21.0,14.0,8.0,0.0,0.0,1425.0,249.0,5.081632653061225,2507507,246.0,1.2
2507507,INSTITUTO EDUCACIONAL PARAIBANO LTDA ME,25097784,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,35.0,1.0,10.0,10.0,8.0,5.0,0.0,0.0,642.0,189.0,5.4,2507507,183.0,3.3
2507507,INSTITUTO EDUCACIONAL SANTOS DUMONT LTDA,25097938,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,13.0,1.0,6.0,10.0,8.0,3.0,0.0,0.0,499.0,109.0,8.384615384615385,2507507,123.0,-11.4
2507507,IPI INSTITUTO PARAIBANO INFANTIL LTDA,25098080,4,1.0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,18.0,1.0,7.0,10.0,8.0,4.0,0.0,0.0,399.0,86.0,4.777777777777778,2507507,125.0,-31.2
2507507,ELOHIM COLEGIO E CURSO,25098306,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,18.0,1.0,0.0,5.0,4.0,3.0,0.0,0.0,270.0,73.0,4.055555555555555,2507507,90.0,-18.9
2507507,INTEGRACAO CENTRO DE ENSINO LTDA,25098314,4,1.0,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,17.0,1.0,8.0,10.0,7.0,3.0,0.0,0.0,572.0,100.0,5.882352941176471,2507507,108.0,-7.4
2507507,COLEGIO COLIBRI LTDA,25098330,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,47.0,47.0,15.666666666666666,2507507,45.0,4.4
2507507,SECULO COLEGIO E CURSO,25098349,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,1.0,0.0,10.0,6.0,3.0,0.0,0.0,335.0,67.0,3.7222222222222223,2507507,64.0,4.7
2507507,SISTEMA EDUC GENIUS LTDA - COLEGIO MASTER BESSA,25098578,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,21.0,1.0,5.0,10.0,8.0,3.0,0.0,0.0,422.0,98.0,4.666666666666667,2507507,112.0,-12.5
2507507,CENTRO EDUCACIONAL FILADELFIA EIRELI,25103342,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,20.0,1.0,11.0,14.0,7.0,3.0,0.0,0.0,635.0,69.0,3.45,2507507,33.0,109.1
2507507,SECULO COLEGIO E CURSO,25115260,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,1.0,12.0,14.0,12.0,5.0,0.0,0.0,847.0,193.0,5.514285714285714,2507507,200.0,-3.5
2507507,COLEGIO INTENSIVO UNIDADE I COSTA E SILVA,25117050,4,1.0,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,19.0,1.0,8.0,12.0,11.0,8.0,0.0,0.0,915.0,236.0,12.421052631578949,2507507,233.0,1.3
2507507,NATANAEL MUNIZ FALCAO FILHO,25117254,4,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,3.0,6.0,6.0,3.0,0.0,0.0,313.0,68.0,6.8,2507507,72.0,-5.6
2507507,COLEGIO INA,25119826,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,12.0,1.0,6.0,7.0,4.0,3.0,0.0,0.0,1341.0,184.0,15.333333333333334,2507507,69.0,166.7
2507507,CENTRO PESSOENSE DE EDUCACAO - COLEGIO MOTIVA,25120298,4,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,1186.0,1186.0,42.35714285714285,2507507,897.0,32.2
2507507,SERVICO SOCIAL DO COMERCIO - SESC EDUCACAO,25120867,4,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,16.0,1.0,2.0,10.0,8.0,6.0,0.0,0.0,622.0,153.0,9.5625,2507507,99.0,54.5
2507507,SOLANGE MARIA LIMA CAMPOS ME,25121499,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,26.0,1.0,13.0,10.0,8.0,3.0,0.0,0.0,660.0,79.0,3.0384615384615383,2507507,,
2507507,CENTRO DE ENSINO CONTEMPORANEO LTDA,25123785,4,1.0,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,18.0,1.0,3.0,10.0,5.0,3.0,0.0,0.0,501.0,65.0,3.611111111111111,2507507,59.0,10.2
2507507,IEG COLEGIO E CURSO,25124170,4,1.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,2.0,5.0,4.0,3.0,0.0,0.0,307.0,55.0,5.5,2507507,59.0,-6.8
2507507,CENTRO DE EDUCACIONAL BRASILEIRO,25124188,4,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,3.0,5.0,4.0,2.0,0.0,0.0,181.0,22.0,1.5714285714285714,2507507,41.0,-46.3
2507507,COLEGIO POLIGONO EDUCACIONAL LTDA,25124528,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,20.0,1.0,8.0,10.0,9.0,5.0,1.0,0.0,641.0,177.0,8.85,2507507,141.0,25.5
2507507,COLEGIO TOP,25125494,4,1.0,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,18.0,1.0,10.0,10.0,7.0,3.0,0.0,0.0,444.0,62.0,3.4444444444444446,2507507,67.0,-7.5
2507507,COLEGIO GERACAO CRIANCA LTDA,25125508,4,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,17.0,1.0,8.0,12.0,5.0,3.0,3.0,0.0,477.0,24.0,1.411764705882353,2507507,11.0,118.2
2507507,COLEGIO ATENEU,25125605,4,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,1.0,0.0,0.0,7.0,6.0,0.0,0.0,243.0,131.0,13.1,2507507,68.0,92.6
2507507,INTERABESSA COLEGIO E CURSO LTDA ME,25125958,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,1.0,9.0,10.0,4.0,3.0,0.0,0.0,425.0,100.0,5.555555555555555,2507507,92.0,8.7
2507507,INTERAGINDO SISTEMA DE ENSINO LTDA,25125966,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,1.0,7.0,10.0,4.0,3.0,0.0,0.0,524.0,147.0,6.391304347826087,2507507,146.0,0.7
2507507,VIP COLEGIO QI SUL,25126210,4,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,7.0,3.0,0.0,0.0,417.0,138.0,13.8,2507507,116.0,19.0
2507507,SELM SISTEMA DE ENSINO LAPISNAMAOLTDA,25126229,4,1.0,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0,1.0,18.0,30.0,16.0,6.0,0.0,0.0,1420.0,159.0,7.95,2507507,26.0,511.5
2507507,NM SERVICOS DE ENSINO FUNDAMENTAL LTDA,25128213,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,29.0,1.0,8.0,10.0,8.0,3.0,0.0,0.0,525.0,102.0,3.5172413793103448,2507507,77.0,32.5
2507507,SISTEMA EDUCACIONAL DE ENSINO META LTDA,25128485,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,16.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,256.0,65.0,4.0625,2507507,206.0,-68.4
2507507,APOIO EDUCACAO INFANTIL E ENSINO FUNDAMENTAL,25128558,4,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,22.0,1.0,3.0,11.0,7.0,3.0,0.0,0.0,537.0,63.0,2.863636363636364,2507507,52.0,21.2
2507507,COLEGIO KAIROS - ALTIPLANO,25128973,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,9.0,10.0,4.0,3.0,0.0,0.0,380.0,32.0,1.6,2507507,19.0,68.4
2507507,NEO GENESIS COLEGIO E CURSO,25129139,4,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,14.0,1.0,5.0,9.0,8.0,3.0,0.0,0.0,438.0,101.0,7.214285714285714,2507507,89.0,13.5
2507507,PRIMES COOL - SISTEMA DE EDUCACAO,25129414,4,1.0,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,24.0,1.0,17.0,12.0,4.0,1.0,0.0,0.0,222.0,2.0,0.0833333333333333,2507507,0.0,
2507507,ISO COLEGIO E CURSOS,25129899,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,60.0,1.0,13.0,25.0,17.0,11.0,0.0,0.0,1784.0,429.0,7.15,2507507,496.0,-13.5
2507507,SECULO COLEGIO E CURSO,25130730,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,10.0,10.0,4.0,3.0,0.0,0.0,389.0,68.0,4.533333333333333,2507507,54.0,25.9
2507507,INTENSIVO SERVICOS EDUCACIONAIS EIRELI,25131036,4,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,1.0,4.0,8.0,7.0,4.0,0.0,0.0,355.0,111.0,4.625,2507507,112.0,-0.9
2507507,ALGORITMO COLEGIO E CURSO,25132059,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,0.0,0.0,4.0,3.0,3.0,0.0,190.0,119.0,5.95,2507507,60.0,98.3
2507507,JANIO DE SA BRAGA FILHO,25132369,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,36.0,1.0,0.0,3.0,4.0,3.0,0.0,0.0,327.0,122.0,3.388888888888889,2507507,0.0,
2507507,COLEGIO BATISTA BRASIL - PRAIA - JOAO PESSOA,25132598,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,11.0,11.0,5.0,3.0,0.0,0.0,553.0,62.0,3.1,2507507,13.0,376.9
2507507,COLEGIO LIMA BANDEIRA LIDERA,25132687,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,1.0,4.0,8.0,6.0,3.0,0.0,0.0,432.0,111.0,7.4,2507507,60.0,85.0
2507507,COLEGIO MASTER BAIRRO DOS ESTADOS,25132865,4,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,1.0,4.0,5.0,4.0,3.0,0.0,0.0,141.0,22.0,1.1578947368421053,2507507,18.0,22.2
2507507,COLEGIO VILA LTDA,25133012,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,43.0,1.0,11.0,17.0,16.0,7.0,0.0,0.0,1275.0,250.0,5.813953488372093,2507507,89.0,180.9
2507507,KAIROS EPITACIO COLEGIO LTDA ME,25133047,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,134.0,19.0,1.9,2507507,39.0,-51.3
2507507,ESCOLA CRESCER,25133357,4,1.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,1.0,8.0,8.0,4.0,1.0,0.0,0.0,197.0,6.0,0.4615384615384615,2507507,0.0,
2507507,CENTRO DE EDUCACAO MDW,25133454,4,1.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,335.0,335.0,47.85714285714285,2507507,,
2507507,ISO COLEGIO E CURSOS - UNIDADE SUL,25133748,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,46.0,1.0,7.0,13.0,12.0,10.0,0.0,0.0,1272.0,477.0,10.369565217391305,2507507,414.0,15.2
2507507,COLEGIO GGE,25133861,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,48.0,1.0,8.0,10.0,10.0,5.0,3.0,0.0,764.0,151.0,3.145833333333333,2507507,127.0,18.9
2507507,CENTRO DE ENSINO HBS LTDA,25133985,4,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,5.0,0.0,6.0,0.0,0.0,286.0,191.0,31.83333333333333,2507507,,
2507507,HBE COLEGIO E CURSO,25134027,4,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,18.0,1.0,7.0,14.0,8.0,3.0,0.0,0.0,538.0,75.0,4.166666666666667,2507507,97.0,-22.7
2507507,CENTRO EDUCACIONAL CAUE,25145207,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,12.0,1.0,4.0,5.0,4.0,1.0,0.0,0.0,287.0,5.0,0.4166666666666667,2507507,0.0,
2507507,JOAO MACHADO COLEGIO E CURSO,25153811,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,22.0,1.0,8.0,10.0,4.0,3.0,0.0,0.0,441.0,81.0,3.6818181818181817,2507507,63.0,28.6
2507507,CARL ROGERS - CENTRO DE EDUCACAO,25153820,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,10.0,4.0,3.0,0.0,0.0,331.0,45.0,3.4615384615384617,2507507,54.0,-16.7
2507507,JOAO MACHADO COLEGIO E CURSO BESSA,25154001,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,23.0,1.0,10.0,10.0,4.0,3.0,0.0,0.0,390.0,39.0,1.6956521739130437,2507507,59.0,-33.9
2507507,COLEGIO DO BETEL BRASILEIRO,25254952,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,8.0,1.0,3.0,5.0,4.0,3.0,0.0,0.0,253.0,33.0,4.125,2507507,16.0,106.2
2507507,COLEGIO MUNDO DAS LETRAS E EXATO COLEGIO E CURSOS,25266942,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,24.0,1.0,6.0,10.0,8.0,3.0,0.0,0.0,803.0,131.0,5.458333333333333,2507507,131.0,0.0
2507507,ESCOLA INTERNACIONAL CIDADE VIVA,25306936,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,9.0,12.0,8.0,5.0,0.0,0.0,866.0,139.0,4.633333333333334,2507507,90.0,54.4
2510808,COLEGIO CRISTO REI,25020684,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,31.0,1.0,7.0,10.0,8.0,6.0,0.0,0.0,882.0,250.0,8.064516129032258,2510808,225.0,11.1
2510808,COMPLEXO EDUCACIONAL PATOENSE LTDA,25020749,4,1.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,4.0,3.0,6.0,0.0,125.0,24.0,2.6666666666666665,2510808,33.0,-27.3
2510808,ESC DIONISIO MARQUES DE ALMEIDA,25020846,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,0.0,5.0,7.0,9.0,4.0,0.0,554.0,235.0,11.19047619047619,2510808,277.0,-15.2
2510808,INST EDUC VERA CRUZ,25021885,4,1.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,22.0,1.0,4.0,5.0,4.0,3.0,4.0,0.0,329.0,56.0,2.5454545454545454,2510808,54.0,3.7
2510808,COLEGIO DE ENSINO FUNDAMENTAL ANDRADE DE QUEIROS EIRELI,25132750,4,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,1.0,1.0,5.0,4.0,3.0,0.0,0.0,166.0,36.0,2.4,2510808,34.0,5.9
2510808,COLEGIO DIEGO DANTAS EIRELI,25134264,4,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,15.0,1.0,8.0,10.0,4.0,2.0,0.0,0.0,374.0,17.0,1.1333333333333333,2510808,0.0,
2510808,FERA COLEGIO E CURSO,25164805,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,233.0,233.0,7.516129032258065,2510808,224.0,4.0
2510808,CENTRO EDUCACIONAL AGAPE,25226800,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,33.0,1.0,15.0,18.0,12.0,5.0,0.0,0.0,1028.0,130.0,3.939393939393939,2510808,115.0,13.0
2513703,CENTRO EDUCACIONAL SANTA TEREZINHA,25098829,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,5.0,4.0,3.0,3.0,0.0,332.0,97.0,6.466666666666667,2513703,78.0,24.4
2513703,COFRAG - COLEGIO DR FRANCISCO AGUIAR,25098896,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,66.0,31.0,2.8181818181818183,2513703,32.0,-3.1
2513703,COLEGIO UNIAO,25099540,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,0.0,5.0,4.0,3.0,0.0,0.0,281.0,98.0,3.2666666666666666,2513703,101.0,-3.0
2513703,INSTITUTO NOSSA SENHORA DE FATIMA LTDA,25099868,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,4.0,9.0,7.0,3.0,0.0,0.0,617.0,107.0,6.6875,2513703,107.0,0.0
2513703,COLEGIO E CURSO JOSE AMERICO DE ALMEDA,25118102,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,15.0,1.0,4.0,6.0,6.0,3.0,0.0,0.0,501.0,88.0,5.866666666666666,2513703,95.0,-7.4
2513703,CENTRO EDUCACIONAL NOVO VIVER,25118374,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,13.0,1.0,3.0,5.0,4.0,3.0,0.0,0.0,255.0,35.0,2.6923076923076925,2513703,21.0,66.7
2513703,AMARO DA LUZ SERVICOS DE ENSINO LTDA,25129678,4,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,31.0,0.0,0.0,2513703,82.0,-100.0
2513703,COLEGIO E CURSO 1 OPCAO,25132768,4,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,11.0,14.0,12.0,3.0,0.0,0.0,637.0,68.0,13.6,2513703,40.0,70.0
2602902,CENTRO EDUCACIONAL CABENSE,26129680,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,274.0,121.0,12.1,2602902,121.0,0.0
