codigo_escola;faixa_rank_cidade;faixa_ordem
31294900;Demais escolas;3
31362735;Demais escolas;3
31123501;Demais escolas;3
31123536;Demais escolas;3
31123544;Demais escolas;3
31321079;Demais escolas;3
31371696;Demais escolas;3
31127965;Demais escolas;3
31128023;Demais escolas;3
31128031;Demais escolas;3
31128058;Demais escolas;3
31222976;Demais escolas;3
31245968;Demais escolas;3
31310191;Demais escolas;3
31062197;Demais escolas;3
31062201;Demais escolas;3
31062235;Demais escolas;3
31327026;Demais escolas;3
31343781;Demais escolas;3
31358266;Demais escolas;3
31368385;Demais escolas;3
31368520;Demais escolas;3
31369748;Demais escolas;3
31253936;Demais escolas;3
31014494;Demais escolas;3
31293423;Demais escolas;3
31316059;Demais escolas;3
31212067;Demais escolas;3
31215830;Demais escolas;3
31349399;Demais escolas;3
31145700;Demais escolas;3
31145734;Demais escolas;3
31260908;Demais escolas;3
31278033;Demais escolas;3
31334049;Demais escolas;3
31335746;Demais escolas;3
31350885;Demais escolas;3
31357154;Demais escolas;3
31361500;Demais escolas;3
31367672;Demais escolas;3
31368687;Demais escolas;3
31379719;Demais escolas;3
31158101;Demais escolas;3
31158143;Demais escolas;3
31242918;Demais escolas;3
31378496;Demais escolas;3
31184331;Demais escolas;3
31184349;Demais escolas;3
31372013;Demais escolas;3
31166332;Demais escolas;3
31166359;Demais escolas;3
31166375;Demais escolas;3
31166456;Demais escolas;3
31166481;Demais escolas;3
31320536;Demais escolas;3
31354562;Demais escolas;3
31370614;Demais escolas;3
31376442;Demais escolas;3
31377953;Demais escolas;3
31382655;Demais escolas;3
31384828;Demais escolas;3
31170348;Demais escolas;3
31170402;Demais escolas;3
31170461;Demais escolas;3
31170534;Demais escolas;3
31170607;Demais escolas;3
31220094;Demais escolas;3
31230758;Demais escolas;3
31275531;Demais escolas;3
31275549;Demais escolas;3
31309966;Demais escolas;3
31323942;Demais escolas;3
31343099;Demais escolas;3
31352195;Demais escolas;3
31369969;Demais escolas;3
31375071;Demais escolas;3
31375446;Demais escolas;3
31380210;Demais escolas;3
31382507;Demais escolas;3
31383546;Demais escolas;3
31384909;Demais escolas;3
31180599;Demais escolas;3
31180602;Demais escolas;3
31180611;Demais escolas;3
31293687;Demais escolas;3
31316237;Demais escolas;3
31366269;Demais escolas;3
31371742;Demais escolas;3
32052120;Demais escolas;3
32052936;Demais escolas;3
32053070;Demais escolas;3
32081502;Demais escolas;3
32134002;Demais escolas;3
32034377;Demais escolas;3
32034520;Demais escolas;3
32035217;Demais escolas;3
32076363;Demais escolas;3
32034318;Demais escolas;3
32070276;Demais escolas;3
32010311;Demais escolas;3
32010400;Demais escolas;3
32074182;Demais escolas;3
32043325;Demais escolas;3
32021828;Demais escolas;3
32076223;Demais escolas;3
32080778;Demais escolas;3
32018134;Demais escolas;3
32064101;Demais escolas;3
32070594;Demais escolas;3
32097603;Demais escolas;3
32065248;Demais escolas;3
32065310;Demais escolas;3
32066880;Demais escolas;3
32079320;Demais escolas;3
32036671;Demais escolas;3
32065353;Demais escolas;3
32070845;Demais escolas;3
32038160;Demais escolas;3
32038178;Demais escolas;3
32038224;Demais escolas;3
32038240;Demais escolas;3
32038330;Demais escolas;3
32038526;Demais escolas;3
32038720;Demais escolas;3
32039140;Demais escolas;3
32039395;Demais escolas;3
32039832;Demais escolas;3
32063440;Demais escolas;3
32063563;Demais escolas;3
32068336;Demais escolas;3
32073968;Demais escolas;3
32076169;Demais escolas;3
32076606;Demais escolas;3
32079931;Demais escolas;3
32083343;Demais escolas;3
32083351;Demais escolas;3
32083386;Demais escolas;3
32039050;Demais escolas;3
32039980;Demais escolas;3
32039999;Demais escolas;3
32040032;Demais escolas;3
32040040;Demais escolas;3
32040075;Demais escolas;3
32040083;Demais escolas;3
32040210;Demais escolas;3
32041152;Demais escolas;3
32041373;Demais escolas;3
32041411;Demais escolas;3
32074964;Demais escolas;3
32077610;Demais escolas;3
32078510;Demais escolas;3
32078684;Demais escolas;3
32082193;Demais escolas;3
32083882;Demais escolas;3
32041446;Demais escolas;3
33036659;Demais escolas;3
33036675;Demais escolas;3
33132089;Demais escolas;3
33138141;Demais escolas;3
33138737;Demais escolas;3
33138745;Demais escolas;3
33156913;Demais escolas;3
33164541;Demais escolas;3
33172030;Demais escolas;3
33183953;Demais escolas;3
33192197;Demais escolas;3
33026360;Demais escolas;3
33026378;Demais escolas;3
33026424;Demais escolas;3
33026459;Demais escolas;3
33113556;Demais escolas;3
33151296;Demais escolas;3
33166951;Demais escolas;3
33168202;Demais escolas;3
33195420;Demais escolas;3
33195463;Demais escolas;3
33029318;Demais escolas;3
33029482;Demais escolas;3
33029490;Demais escolas;3
33125023;Demais escolas;3
33199949;Demais escolas;3
33451222;Demais escolas;3
33451290;Demais escolas;3
33027404;Demais escolas;3
33027722;Demais escolas;3
33150761;Demais escolas;3
33155585;Demais escolas;3
33178976;Demais escolas;3
33181110;Demais escolas;3
33184666;Demais escolas;3
33190879;Demais escolas;3
33195960;Demais escolas;3
33198993;Demais escolas;3
33145989;Demais escolas;3
33180776;Demais escolas;3
33008221;Demais escolas;3
33008310;Demais escolas;3
33008337;Demais escolas;3
33008523;Demais escolas;3
33008612;Demais escolas;3
33009694;Demais escolas;3
33009783;Demais escolas;3
33105189;Demais escolas;3
33106754;Demais escolas;3
33120544;Demais escolas;3
33166099;Demais escolas;3
33175713;Demais escolas;3
33187274;Demais escolas;3
33187282;Demais escolas;3
33195579;Demais escolas;3
33199558;Demais escolas;3
33048185;Demais escolas;3
33048398;Demais escolas;3
33049416;Demais escolas;3
33049424;Demais escolas;3
33049505;Demais escolas;3
33101612;Demais escolas;3
33101663;Demais escolas;3
33111650;Demais escolas;3
33114013;Demais escolas;3
33138460;Demais escolas;3
33177996;Demais escolas;3
33178518;Demais escolas;3
33181713;Demais escolas;3
33185433;Demais escolas;3
33194270;Demais escolas;3
33450226;Demais escolas;3
33520313;Demais escolas;3
33548242;Demais escolas;3
33101469;Demais escolas;3
33139440;Demais escolas;3
33110549;Demais escolas;3
33051348;Demais escolas;3
33098867;Demais escolas;3
33098980;Demais escolas;3
33150699;Demais escolas;3
33157383;Demais escolas;3
33188017;Demais escolas;3
33196826;Demais escolas;3
33200351;Demais escolas;3
33051828;Demais escolas;3
33098840;Demais escolas;3
33159157;Demais escolas;3
33103437;Demais escolas;3
33149763;Demais escolas;3
33171793;Demais escolas;3
33195978;Demais escolas;3
33146675;Demais escolas;3
33212600;Demais escolas;3
33439818;Demais escolas;3
33015520;Demais escolas;3
33015546;Demais escolas;3
33118965;Demais escolas;3
33139881;Demais escolas;3
33166927;Demais escolas;3
33169365;Demais escolas;3
33170401;Demais escolas;3
33172285;Demais escolas;3
33183228;Demais escolas;3
33199973;Demais escolas;3
33130442;Demais escolas;3
33138567;Demais escolas;3
33206007;Demais escolas;3
33313210;Demais escolas;3
33053367;Demais escolas;3
33054118;Demais escolas;3
33115478;Demais escolas;3
33130086;Demais escolas;3
33131236;Demais escolas;3
33181217;Demais escolas;3
33186928;Demais escolas;3
33198233;Demais escolas;3
33266204;Demais escolas;3
33203130;Demais escolas;3
33115273;Demais escolas;3
33152721;Demais escolas;3
33054851;Demais escolas;3
33111774;Demais escolas;3
33157251;Demais escolas;3
33193444;Demais escolas;3
33197946;Demais escolas;3
33200378;Demais escolas;3
33173109;Demais escolas;3
33182884;Demais escolas;3
33055378;Demais escolas;3
33055416;Demais escolas;3
33055459;Demais escolas;3
33055866;Demais escolas;3
33055874;Demais escolas;3
33055882;Demais escolas;3
33055890;Demais escolas;3
33055920;Demais escolas;3
33055947;Demais escolas;3
33055955;Demais escolas;3
33055980;Demais escolas;3
33057109;Demais escolas;3
33057206;Demais escolas;3
33057443;Demais escolas;3
33057818;Demais escolas;3
33121753;Demais escolas;3
33140227;Demais escolas;3
33140502;Demais escolas;3
33143803;Demais escolas;3
33143846;Demais escolas;3
33150931;Demais escolas;3
33153442;Demais escolas;3
33155259;Demais escolas;3
33160163;Demais escolas;3
33161429;Demais escolas;3
33165920;Demais escolas;3
33165998;Demais escolas;3
33170096;Demais escolas;3
33175560;Demais escolas;3
33176310;Demais escolas;3
33176787;Demais escolas;3
33177597;Demais escolas;3
33179999;Demais escolas;3
33180385;Demais escolas;3
33193991;Demais escolas;3
33194688;Demais escolas;3
33196214;Demais escolas;3
33198640;Demais escolas;3
33201927;Demais escolas;3
33326207;Demais escolas;3
33345201;Demais escolas;3
33442304;Demais escolas;3
33021660;Demais escolas;3
33021678;Demais escolas;3
33021724;Demais escolas;3
33021740;Demais escolas;3
33022267;Demais escolas;3
33102830;Demais escolas;3
33102961;Demais escolas;3
33120986;Demais escolas;3
33134170;Demais escolas;3
33145237;Demais escolas;3
33155860;Demais escolas;3
33166838;Demais escolas;3
33102899;Demais escolas;3
33058148;Demais escolas;3
33058164;Demais escolas;3
33058504;Demais escolas;3
33058806;Demais escolas;3
33060266;Demais escolas;3
33060312;Demais escolas;3
33060355;Demais escolas;3
33060371;Demais escolas;3
33060380;Demais escolas;3
33060568;Demais escolas;3
33060754;Demais escolas;3
33101043;Demais escolas;3
33101809;Demais escolas;3
33103364;Demais escolas;3
33111260;Demais escolas;3
33124523;Demais escolas;3
33128278;Demais escolas;3
33152209;Demais escolas;3
33156069;Demais escolas;3
33160996;Demais escolas;3
33166560;Demais escolas;3
33174318;Demais escolas;3
33174725;Demais escolas;3
33174890;Demais escolas;3
33184453;Demais escolas;3
33185000;Demais escolas;3
33187681;Demais escolas;3
33187762;Demais escolas;3
33195820;Demais escolas;3
33198926;Demais escolas;3
33199876;Demais escolas;3
33380201;Demais escolas;3
33039976;Demais escolas;3
33040117;Demais escolas;3
33040516;Demais escolas;3
33041148;Demais escolas;3
33041563;Demais escolas;3
33102341;Demais escolas;3
33118949;Demais escolas;3
33138532;Demais escolas;3
33178909;Demais escolas;3
33182086;Demais escolas;3
33182108;Demais escolas;3
33222401;Demais escolas;3
33041105;Demais escolas;3
33041130;Demais escolas;3
33151369;Demais escolas;3
33041733;Demais escolas;3
33102236;Demais escolas;3
33118663;Demais escolas;3
33061629;Demais escolas;3
33061670;Demais escolas;3
33062161;Demais escolas;3
33103283;Demais escolas;3
33196133;Demais escolas;3
33031363;Demais escolas;3
33031371;Demais escolas;3
33031410;Demais escolas;3
33031649;Demais escolas;3
33439796;Demais escolas;3
33541221;Demais escolas;3
33548250;Demais escolas;3
33025460;Demais escolas;3
33025673;Demais escolas;3
33119724;Demais escolas;3
33149550;Demais escolas;3
33161348;Demais escolas;3
33172234;Demais escolas;3
33174881;Demais escolas;3
33179344;Demais escolas;3
33186979;Demais escolas;3
33189846;Demais escolas;3
33194033;Demais escolas;3
33195552;Demais escolas;3
33203300;Demais escolas;3
33454221;Demais escolas;3
33062609;Demais escolas;3
33062633;Demais escolas;3
33063311;Demais escolas;3
33063419;Demais escolas;3
33063486;Demais escolas;3
33063516;Demais escolas;3
33063575;Demais escolas;3
33063648;Demais escolas;3
33063656;Demais escolas;3
33063710;Demais escolas;3
33063729;Demais escolas;3
33063974;Demais escolas;3
33064024;Demais escolas;3
33064032;Demais escolas;3
33064040;Demais escolas;3
33064369;Demais escolas;3
33064393;Demais escolas;3
33064601;Demais escolas;3
33064628;Demais escolas;3
33064709;Demais escolas;3
33064717;Demais escolas;3
33064768;Demais escolas;3
33065195;Demais escolas;3
33065268;Demais escolas;3
33065314;Demais escolas;3
33065357;Demais escolas;3
33065403;Demais escolas;3
33065411;Demais escolas;3
33065594;Demais escolas;3
33065837;Demais escolas;3
33065993;Demais escolas;3
33066477;Demais escolas;3
33066540;Demais escolas;3
33066566;Demais escolas;3
33066574;Demais escolas;3
33066671;Demais escolas;3
33066698;Demais escolas;3
33066752;Demais escolas;3
33066930;Demais escolas;3
33067694;Demais escolas;3
33067716;Demais escolas;3
33067732;Demais escolas;3
33067813;Demais escolas;3
33067856;Demais escolas;3
33068534;Demais escolas;3
33068895;Demais escolas;3
33068925;Demais escolas;3
33069522;Demais escolas;3
33069565;Demais escolas;3
33069697;Demais escolas;3
33069778;Demais escolas;3
33070008;Demais escolas;3
33070954;Demais escolas;3
33071012;Demais escolas;3
33071292;Demais escolas;3
33071403;Demais escolas;3
33071632;Demais escolas;3
33071659;Demais escolas;3
33071683;Demais escolas;3
33071721;Demais escolas;3
33071926;Demais escolas;3
33072426;Demais escolas;3
33074089;Demais escolas;3
33074771;Demais escolas;3
33074852;Demais escolas;3
33075131;Demais escolas;3
33075425;Demais escolas;3
33075581;Demais escolas;3
33075620;Demais escolas;3
33075921;Demais escolas;3
33075930;Demais escolas;3
33076510;Demais escolas;3
33076820;Demais escolas;3
33077029;Demais escolas;3
33077258;Demais escolas;3
33077274;Demais escolas;3
33078394;Demais escolas;3
33078521;Demais escolas;3
33078866;Demais escolas;3
33078963;Demais escolas;3
33079030;Demais escolas;3
33079960;Demais escolas;3
33081328;Demais escolas;3
33081603;Demais escolas;3
33081727;Demais escolas;3
33082014;Demais escolas;3
33082103;Demais escolas;3
33082472;Demais escolas;3
33083533;Demais escolas;3
33083541;Demais escolas;3
33083550;Demais escolas;3
33083770;Demais escolas;3
33084165;Demais escolas;3
33084254;Demais escolas;3
33084262;Demais escolas;3
33084319;Demais escolas;3
33085269;Demais escolas;3
33085455;Demais escolas;3
33085609;Demais escolas;3
33085846;Demais escolas;3
33085854;Demais escolas;3
33087407;Demais escolas;3
33087539;Demais escolas;3
33087555;Demais escolas;3
33087628;Demais escolas;3
33088519;Demais escolas;3
33088560;Demais escolas;3
33094861;Demais escolas;3
33100705;Demais escolas;3
33100713;Demais escolas;3
33100926;Demais escolas;3
33100977;Demais escolas;3
33100985;Demais escolas;3
33101876;Demais escolas;3
33104220;Demais escolas;3
33104247;Demais escolas;3
33104573;Demais escolas;3
33105154;Demais escolas;3
33105405;Demais escolas;3
33105758;Demais escolas;3
33106460;Demais escolas;3
33106851;Demais escolas;3
33107297;Demais escolas;3
33107319;Demais escolas;3
33107998;Demais escolas;3
33109591;Demais escolas;3
33109923;Demais escolas;3
33110034;Demais escolas;3
33110050;Demais escolas;3
33110093;Demais escolas;3
33110328;Demais escolas;3
33110360;Demais escolas;3
33111430;Demais escolas;3
33111642;Demais escolas;3
33111901;Demais escolas;3
33113114;Demais escolas;3
33113360;Demais escolas;3
33114510;Demais escolas;3
33114692;Demais escolas;3
33115460;Demais escolas;3
33116490;Demais escolas;3
33116512;Demais escolas;3
33116636;Demais escolas;3
33116709;Demais escolas;3
33116784;Demais escolas;3
33116903;Demais escolas;3
33117799;Demais escolas;3
33119031;Demais escolas;3
33120846;Demais escolas;3
33121605;Demais escolas;3
33121613;Demais escolas;3
33122245;Demais escolas;3
33123187;Demais escolas;3
33123829;Demais escolas;3
33124418;Demais escolas;3
33124558;Demais escolas;3
33125228;Demais escolas;3
33125864;Demais escolas;3
33126674;Demais escolas;3
33127123;Demais escolas;3
33129005;Demais escolas;3
33129902;Demais escolas;3
33130027;Demais escolas;3
33130418;Demais escolas;3
33133840;Demais escolas;3
33134634;Demais escolas;3
33135169;Demais escolas;3
33135371;Demais escolas;3
33135827;Demais escolas;3
33135924;Demais escolas;3
33138079;Demais escolas;3
33138087;Demais escolas;3
33138290;Demais escolas;3
33140626;Demais escolas;3
33142726;Demais escolas;3
33143331;Demais escolas;3
33143366;Demais escolas;3
33147809;Demais escolas;3
33148376;Demais escolas;3
33148627;Demais escolas;3
33148937;Demais escolas;3
33149410;Demais escolas;3
33149437;Demais escolas;3
33149780;Demais escolas;3
33152276;Demais escolas;3
33152322;Demais escolas;3
33152608;Demais escolas;3
33152713;Demais escolas;3
33153477;Demais escolas;3
33153787;Demais escolas;3
33154007;Demais escolas;3
33155852;Demais escolas;3
33156026;Demais escolas;3
33156760;Demais escolas;3
33159068;Demais escolas;3
33159130;Demais escolas;3
33159211;Demais escolas;3
33159629;Demais escolas;3
33159637;Demais escolas;3
33159645;Demais escolas;3
33159750;Demais escolas;3
33159815;Demais escolas;3
33160031;Demais escolas;3
33160180;Demais escolas;3
33160830;Demais escolas;3
33161011;Demais escolas;3
33161402;Demais escolas;3
33161704;Demais escolas;3
33162603;Demais escolas;3
33162948;Demais escolas;3
33162999;Demais escolas;3
33163006;Demais escolas;3
33163120;Demais escolas;3
33166820;Demais escolas;3
33166900;Demais escolas;3
33166935;Demais escolas;3
33166943;Demais escolas;3
33168970;Demais escolas;3
33169713;Demais escolas;3
33170630;Demais escolas;3
33171467;Demais escolas;3
33171645;Demais escolas;3
33172315;Demais escolas;3
33172331;Demais escolas;3
33172706;Demais escolas;3
33173133;Demais escolas;3
33173168;Demais escolas;3
33173680;Demais escolas;3
33173907;Demais escolas;3
33173923;Demais escolas;3
33173931;Demais escolas;3
33173990;Demais escolas;3
33174970;Demais escolas;3
33175110;Demais escolas;3
33175195;Demais escolas;3
33175659;Demais escolas;3
33175993;Demais escolas;3
33176671;Demais escolas;3
33176710;Demais escolas;3
33176760;Demais escolas;3
33176825;Demais escolas;3
33177279;Demais escolas;3
33177627;Demais escolas;3
33178038;Demais escolas;3
33178682;Demais escolas;3
33178828;Demais escolas;3
33178879;Demais escolas;3
33178992;Demais escolas;3
33179905;Demais escolas;3
33180458;Demais escolas;3
33180539;Demais escolas;3
33180563;Demais escolas;3
33180997;Demais escolas;3
33181560;Demais escolas;3
33183031;Demais escolas;3
33183139;Demais escolas;3
33183368;Demais escolas;3
33183384;Demais escolas;3
33183830;Demais escolas;3
33184720;Demais escolas;3
33184739;Demais escolas;3
33185417;Demais escolas;3
33185425;Demais escolas;3
33185590;Demais escolas;3
33185999;Demais escolas;3
33186260;Demais escolas;3
33186723;Demais escolas;3
33186910;Demais escolas;3
33187185;Demais escolas;3
33187770;Demais escolas;3
33187789;Demais escolas;3
33187924;Demais escolas;3
33187959;Demais escolas;3
33188092;Demais escolas;3
33188319;Demais escolas;3
33189137;Demais escolas;3
33189145;Demais escolas;3
33189170;Demais escolas;3
33189617;Demais escolas;3
33189692;Demais escolas;3
33189820;Demais escolas;3
33189838;Demais escolas;3
33190054;Demais escolas;3
33190321;Demais escolas;3
33190410;Demais escolas;3
33190747;Demais escolas;3
33191018;Demais escolas;3
33191816;Demais escolas;3
33191824;Demais escolas;3
33191956;Demais escolas;3
33192030;Demais escolas;3
33192260;Demais escolas;3
33192650;Demais escolas;3
33192685;Demais escolas;3
33193053;Demais escolas;3
33193070;Demais escolas;3
33193118;Demais escolas;3
33193223;Demais escolas;3
33193347;Demais escolas;3
33193495;Demais escolas;3
33193649;Demais escolas;3
33193720;Demais escolas;3
33195340;Demais escolas;3
33195366;Demais escolas;3
33195757;Demais escolas;3
33196222;Demais escolas;3
33196249;Demais escolas;3
33196257;Demais escolas;3
33196478;Demais escolas;3
33196788;Demais escolas;3
33197156;Demais escolas;3
33197350;Demais escolas;3
33197466;Demais escolas;3
33198128;Demais escolas;3
33200491;Demais escolas;3
33200530;Demais escolas;3
33202109;Demais escolas;3
33202850;Demais escolas;3
33203415;Demais escolas;3
33203431;Demais escolas;3
33203598;Demais escolas;3
33218803;Demais escolas;3
33223203;Demais escolas;3
33228604;Demais escolas;3
33241201;Demais escolas;3
33249202;Demais escolas;3
33394202;Demais escolas;3
33421226;Demais escolas;3
33444293;Demais escolas;3
33447225;Demais escolas;3
33456232;Demais escolas;3
33457239;Demais escolas;3
33473218;Demais escolas;3
33478210;Demais escolas;3
33520321;Demais escolas;3
33526249;Demais escolas;3
33530220;Demais escolas;3
33552231;Demais escolas;3
33088780;Demais escolas;3
33088985;Demais escolas;3
33089035;Demais escolas;3
33089167;Demais escolas;3
33089191;Demais escolas;3
33089248;Demais escolas;3
33089825;Demais escolas;3
33090041;Demais escolas;3
33090700;Demais escolas;3
33091226;Demais escolas;3
33103992;Demais escolas;3
33104107;Demais escolas;3
33115630;Demais escolas;3
33115699;Demais escolas;3
33126000;Demais escolas;3
33135746;Demais escolas;3
33139032;Demais escolas;3
33152098;Demais escolas;3
33161860;Demais escolas;3
33170347;Demais escolas;3
33180660;Demais escolas;3
33181594;Demais escolas;3
33187100;Demais escolas;3
33191182;Demais escolas;3
33194084;Demais escolas;3
33090092;Demais escolas;3
33090734;Demais escolas;3
33090777;Demais escolas;3
33092346;Demais escolas;3
33092982;Demais escolas;3
33143145;Demais escolas;3
33148287;Demais escolas;3
33159599;Demais escolas;3
33171670;Demais escolas;3
33190674;Demais escolas;3
33200572;Demais escolas;3
33448256;Demais escolas;3
33093008;Demais escolas;3
33028079;Demais escolas;3
33028567;Demais escolas;3
33142645;Demais escolas;3
33190160;Demais escolas;3
33226210;Demais escolas;3
33042373;Demais escolas;3
33042462;Demais escolas;3
33042560;Demais escolas;3
33042578;Demais escolas;3
33043086;Demais escolas;3
33127875;Demais escolas;3
33170509;Demais escolas;3
33182078;Demais escolas;3
33182094;Demais escolas;3
33196770;Demais escolas;3
33032777;Demais escolas;3
33032858;Demais escolas;3
33032882;Demais escolas;3
33033811;Demais escolas;3
33034249;Demais escolas;3
33112959;Demais escolas;3
33147450;Demais escolas;3
33163863;Demais escolas;3
33183970;Demais escolas;3
33188823;Demais escolas;3
33447250;Demais escolas;3
35112094;Demais escolas;3
35112124;Demais escolas;3
35125647;Demais escolas;3
35125659;Demais escolas;3
35132007;Demais escolas;3
35140600;Demais escolas;3
35144502;Demais escolas;3
35166686;Demais escolas;3
35499778;Demais escolas;3
35007668;Demais escolas;3
35010308;Demais escolas;3
35116661;Demais escolas;3
35116671;Demais escolas;3
35124148;Demais escolas;3
35132780;Demais escolas;3
35141434;Demais escolas;3
35150988;Demais escolas;3
35160600;Demais escolas;3
35166169;Demais escolas;3
35192934;Demais escolas;3
35288214;Demais escolas;3
35010311;Demais escolas;3
35114157;Demais escolas;3
35114194;Demais escolas;3
35124060;Demais escolas;3
35152031;Demais escolas;3
35155147;Demais escolas;3
35155159;Demais escolas;3
35174348;Demais escolas;3
35445848;Demais escolas;3
35463085;Demais escolas;3
35587023;Demais escolas;3
35809385;Demais escolas;3
35006976;Demais escolas;3
35113335;Demais escolas;3
35259559;Demais escolas;3
35325880;Demais escolas;3
35801793;Demais escolas;3
35004818;Demais escolas;3
35117365;Demais escolas;3
35117389;Demais escolas;3
35159700;Demais escolas;3
35192077;Demais escolas;3
35803200;Demais escolas;3
35006275;Demais escolas;3
35112306;Demais escolas;3
35112318;Demais escolas;3
35135951;Demais escolas;3
35137224;Demais escolas;3
35137881;Demais escolas;3
35143112;Demais escolas;3
35155664;Demais escolas;3
35168920;Demais escolas;3
35185243;Demais escolas;3
35805973;Demais escolas;3
35114236;Demais escolas;3
35142827;Demais escolas;3
35142839;Demais escolas;3
35150484;Demais escolas;3
35304414;Demais escolas;3
35358472;Demais escolas;3
35135227;Demais escolas;3
35138009;Demais escolas;3
35175614;Demais escolas;3
35195005;Demais escolas;3
35326343;Demais escolas;3
35004851;Demais escolas;3
35006599;Demais escolas;3
35115459;Demais escolas;3
35115484;Demais escolas;3
35118114;Demais escolas;3
35133279;Demais escolas;3
35160441;Demais escolas;3
35160453;Demais escolas;3
35165517;Demais escolas;3
35165529;Demais escolas;3
35192661;Demais escolas;3
35288019;Demais escolas;3
35290518;Demais escolas;3
35373886;Demais escolas;3
35441995;Demais escolas;3
35451113;Demais escolas;3
35467066;Demais escolas;3
35581823;Demais escolas;3
35009792;Demais escolas;3
35100419;Demais escolas;3
35116828;Demais escolas;3
35116853;Demais escolas;3
35123419;Demais escolas;3
35111454;Demais escolas;3
35111466;Demais escolas;3
35111485;Demais escolas;3
35134260;Demais escolas;3
35139336;Demais escolas;3
35144897;Demais escolas;3
35151324;Demais escolas;3
35466153;Demais escolas;3
35480617;Demais escolas;3
35581367;Demais escolas;3
35112392;Demais escolas;3
35112422;Demais escolas;3
35125222;Demais escolas;3
35126949;Demais escolas;3
35134326;Demais escolas;3
35138733;Demais escolas;3
35150125;Demais escolas;3
35159438;Demais escolas;3
35165396;Demais escolas;3
35197440;Demais escolas;3
35300469;Demais escolas;3
35004252;Demais escolas;3
35004269;Demais escolas;3
35008152;Demais escolas;3
35009757;Demais escolas;3
35112513;Demais escolas;3
35112537;Demais escolas;3
35112562;Demais escolas;3
35112586;Demais escolas;3
35112641;Demais escolas;3
35112689;Demais escolas;3
35112707;Demais escolas;3
35112756;Demais escolas;3
35112768;Demais escolas;3
35112773;Demais escolas;3
35112884;Demais escolas;3
35112896;Demais escolas;3
35112926;Demais escolas;3
35118084;Demais escolas;3
35123080;Demais escolas;3
35125568;Demais escolas;3
35131982;Demais escolas;3
35138769;Demais escolas;3
35143273;Demais escolas;3
35150095;Demais escolas;3
35159943;Demais escolas;3
35172467;Demais escolas;3
35172510;Demais escolas;3
35176497;Demais escolas;3
35179905;Demais escolas;3
35185474;Demais escolas;3
35194700;Demais escolas;3
35194712;Demais escolas;3
35437153;Demais escolas;3
35450856;Demais escolas;3
35466670;Demais escolas;3
35467765;Demais escolas;3
35579403;Demais escolas;3
35582803;Demais escolas;3
35800387;Demais escolas;3
35807990;Demais escolas;3
35808167;Demais escolas;3
35808702;Demais escolas;3
35812900;Demais escolas;3
35006706;Demais escolas;3
35112902;Demais escolas;3
35004256;Demais escolas;3
35109502;Demais escolas;3
35125416;Demais escolas;3
35131600;Demais escolas;3
35195133;Demais escolas;3
35259238;Demais escolas;3
35366791;Demais escolas;3
35119659;Demais escolas;3
35301279;Demais escolas;3
35364125;Demais escolas;3
35448527;Demais escolas;3
35565271;Demais escolas;3
35811403;Demais escolas;3
35116002;Demais escolas;3
35116014;Demais escolas;3
35116026;Demais escolas;3
35116051;Demais escolas;3
35143613;Demais escolas;3
35143996;Demais escolas;3
35152961;Demais escolas;3
35581021;Demais escolas;3
35808076;Demais escolas;3
35109289;Demais escolas;3
35109307;Demais escolas;3
35128200;Demais escolas;3
35131490;Demais escolas;3
35139646;Demais escolas;3
35142682;Demais escolas;3
35144204;Demais escolas;3
35151026;Demais escolas;3
35159177;Demais escolas;3
35370836;Demais escolas;3
35407641;Demais escolas;3
35568173;Demais escolas;3
35582827;Demais escolas;3
35583145;Demais escolas;3
35805051;Demais escolas;3
35806122;Demais escolas;3
35175024;Demais escolas;3
35286138;Demais escolas;3
35005199;Demais escolas;3
35108509;Demais escolas;3
35121952;Demais escolas;3
35130916;Demais escolas;3
35135136;Demais escolas;3
35139142;Demais escolas;3
35140934;Demais escolas;3
35144125;Demais escolas;3
35170409;Demais escolas;3
35440310;Demais escolas;3
35568934;Demais escolas;3
35808040;Demais escolas;3
35810228;Demais escolas;3
35141159;Demais escolas;3
35196685;Demais escolas;3
35197048;Demais escolas;3
35560145;Demais escolas;3
35583443;Demais escolas;3
35126640;Demais escolas;3
35139610;Demais escolas;3
35159359;Demais escolas;3
35191188;Demais escolas;3
35114467;Demais escolas;3
35114479;Demais escolas;3
35114510;Demais escolas;3
35139373;Demais escolas;3
35164926;Demais escolas;3
35172613;Demais escolas;3
35172625;Demais escolas;3
35258143;Demais escolas;3
35287544;Demais escolas;3
35288792;Demais escolas;3
35581781;Demais escolas;3
35802244;Demais escolas;3
35806572;Demais escolas;3
35119520;Demais escolas;3
35124503;Demais escolas;3
35813936;Demais escolas;3
35004887;Demais escolas;3
35110668;Demais escolas;3
35116701;Demais escolas;3
35125830;Demais escolas;3
35143625;Demais escolas;3
35154436;Demais escolas;3
35806389;Demais escolas;3
35131295;Demais escolas;3
35133772;Demais escolas;3
35160544;Demais escolas;3
35186259;Demais escolas;3
35187318;Demais escolas;3
35195790;Demais escolas;3
35196976;Demais escolas;3
35009768;Demais escolas;3
35803066;Demais escolas;3
35008767;Demais escolas;3
35010237;Demais escolas;3
35010346;Demais escolas;3
35108112;Demais escolas;3
35108145;Demais escolas;3
35108182;Demais escolas;3
35108224;Demais escolas;3
35119581;Demais escolas;3
