codigo_escola;segmento_golden_lead;segmento_ordem
35197440;🟡 Golden Leads (1.127);1
35004269;🟡 Golden Leads (1.127);1
35009757;🟡 Golden Leads (1.127);1
35112513;🟡 Golden Leads (1.127);1
35112537;🟡 Golden Leads (1.127);1
35112562;🟡 Golden Leads (1.127);1
35112586;🟡 Golden Leads (1.127);1
35112689;🟡 Golden Leads (1.127);1
35112768;🟡 Golden Leads (1.127);1
35112773;🟡 Golden Leads (1.127);1
35112896;🟡 Golden Leads (1.127);1
35138769;🟡 Golden Leads (1.127);1
35579403;🟡 Golden Leads (1.127);1
35112902;🟡 Golden Leads (1.127);1
35301279;🟡 Golden Leads (1.127);1
35143613;🟡 Golden Leads (1.127);1
35139646;🟡 Golden Leads (1.127);1
35172625;🟡 Golden Leads (1.127);1
35258143;🟡 Golden Leads (1.127);1
35108112;🟡 Golden Leads (1.127);1
35108145;🟡 Golden Leads (1.127);1
35131945;🟡 Golden Leads (1.127);1
35133115;🟡 Golden Leads (1.127);1
35140806;🟡 Golden Leads (1.127);1
35144216;🟡 Golden Leads (1.127);1
35468400;🟡 Golden Leads (1.127);1
35161123;🟡 Golden Leads (1.127);1
35439368;🟡 Golden Leads (1.127);1
35439599;🟡 Golden Leads (1.127);1
35809044;🟡 Golden Leads (1.127);1
35813000;🟡 Golden Leads (1.127);1
35113086;🟡 Golden Leads (1.127);1
35153126;🟡 Golden Leads (1.127);1
35006190;🟡 Golden Leads (1.127);1
35143352;🟡 Golden Leads (1.127);1
35172959;🟡 Golden Leads (1.127);1
35115712;🟡 Golden Leads (1.127);1
35125982;🟡 Golden Leads (1.127);1
35153795;🟡 Golden Leads (1.127);1
35192399;🟡 Golden Leads (1.127);1
35299789;🟡 Golden Leads (1.127);1
35010473;🟡 Golden Leads (1.127);1
35113207;🟡 Golden Leads (1.127);1
35113219;🟡 Golden Leads (1.127);1
35113256;🟡 Golden Leads (1.127);1
35136050;🟡 Golden Leads (1.127);1
35150435;🟡 Golden Leads (1.127);1
35175420;🟡 Golden Leads (1.127);1
35809445;🟡 Golden Leads (1.127);1
35113426;🟡 Golden Leads (1.127);1
35152812;🟡 Golden Leads (1.127);1
35388786;🟡 Golden Leads (1.127);1
35117547;🟡 Golden Leads (1.127);1
35117560;🟡 Golden Leads (1.127);1
35117572;🟡 Golden Leads (1.127);1
35117614;🟡 Golden Leads (1.127);1
35126044;🟡 Golden Leads (1.127);1
35108339;🟡 Golden Leads (1.127);1
35126974;🟡 Golden Leads (1.127);1
35135094;🟡 Golden Leads (1.127);1
35430146;🟡 Golden Leads (1.127);1
35140673;🟡 Golden Leads (1.127);1
35140685;🟡 Golden Leads (1.127);1
35150022;🟡 Golden Leads (1.127);1
35120637;🟡 Golden Leads (1.127);1
35135288;🟡 Golden Leads (1.127);1
35123808;🟡 Golden Leads (1.127);1
35141392;🟡 Golden Leads (1.127);1
35165049;🟡 Golden Leads (1.127);1
35286527;🟡 Golden Leads (1.127);1
35007022;🟡 Golden Leads (1.127);1
35113724;🟡 Golden Leads (1.127);1
35113736;🟡 Golden Leads (1.127);1
35113759;🟡 Golden Leads (1.127);1
35113852;🟡 Golden Leads (1.127);1
35125490;🟡 Golden Leads (1.127);1
35165943;🟡 Golden Leads (1.127);1
35117195;🟡 Golden Leads (1.127);1
35121381;🟡 Golden Leads (1.127);1
35165773;🟡 Golden Leads (1.127);1
35185619;🟡 Golden Leads (1.127);1
35300895;🟡 Golden Leads (1.127);1
35466761;🟡 Golden Leads (1.127);1
35004304;🟡 Golden Leads (1.127);1
35114820;🟡 Golden Leads (1.127);1
35114960;🟡 Golden Leads (1.127);1
35118503;🟡 Golden Leads (1.127);1
35132925;🟡 Golden Leads (1.127);1
35186429;🟡 Golden Leads (1.127);1
35290804;🟡 Golden Leads (1.127);1
35431436;🟡 Golden Leads (1.127);1
35449003;🟡 Golden Leads (1.127);1
35114832;🟡 Golden Leads (1.127);1
35114066;🟡 Golden Leads (1.127);1
35114078;🟡 Golden Leads (1.127);1
35159013;🟡 Golden Leads (1.127);1
35123675;🟡 Golden Leads (1.127);1
35150642;🟡 Golden Leads (1.127);1
35153163;🟡 Golden Leads (1.127);1
35135148;🟡 Golden Leads (1.127);1
35139178;🟡 Golden Leads (1.127);1
35173186;🟡 Golden Leads (1.127);1
35109708;🟡 Golden Leads (1.127);1
35154295;🟡 Golden Leads (1.127);1
35108923;🟡 Golden Leads (1.127);1
35142612;🟡 Golden Leads (1.127);1
35142967;🟡 Golden Leads (1.127);1
35152729;🟡 Golden Leads (1.127);1
35583224;🟡 Golden Leads (1.127);1
35802578;🟡 Golden Leads (1.127);1
35139208;🟡 Golden Leads (1.127);1
35154775;🟡 Golden Leads (1.127);1
35802839;🟡 Golden Leads (1.127);1
35125436;🟡 Golden Leads (1.127);1
35125441;🟡 Golden Leads (1.127);1
35170331;🟡 Golden Leads (1.127);1
35121307;🟡 Golden Leads (1.127);1
35004215;🟡 Golden Leads (1.127);1
35116361;🟡 Golden Leads (1.127);1
35116373;🟡 Golden Leads (1.127);1
35188712;🟡 Golden Leads (1.127);1
35500033;🟡 Golden Leads (1.127);1
35504324;🟡 Golden Leads (1.127);1
35809159;🟡 Golden Leads (1.127);1
35004369;🟡 Golden Leads (1.127);1
35137170;🟡 Golden Leads (1.127);1
35140065;🟡 Golden Leads (1.127);1
35175572;🟡 Golden Leads (1.127);1
35499067;🟡 Golden Leads (1.127);1
35561320;🟡 Golden Leads (1.127);1
35805555;🟡 Golden Leads (1.127);1
35104620;🟡 Golden Leads (1.127);1
35104917;🟡 Golden Leads (1.127);1
35480745;🟡 Golden Leads (1.127);1
35134132;🟡 Golden Leads (1.127);1
35103433;🟡 Golden Leads (1.127);1
35399197;🟡 Golden Leads (1.127);1
35101278;🟡 Golden Leads (1.127);1
35103421;🟡 Golden Leads (1.127);1
35105961;🟡 Golden Leads (1.127);1
35463279;🟡 Golden Leads (1.127);1
35141240;🟡 Golden Leads (1.127);1
35107517;🟡 Golden Leads (1.127);1
35107803;🟡 Golden Leads (1.127);1
35140338;🟡 Golden Leads (1.127);1
35125726;🟡 Golden Leads (1.127);1
35103718;🟡 Golden Leads (1.127);1
35144952;🟡 Golden Leads (1.127);1
35103548;🟡 Golden Leads (1.127);1
35106148;🟡 Golden Leads (1.127);1
35143406;🟡 Golden Leads (1.127);1
35158483;🟡 Golden Leads (1.127);1
35165347;🟡 Golden Leads (1.127);1
35456731;🟡 Golden Leads (1.127);1
35104449;🟡 Golden Leads (1.127);1
35126718;🟡 Golden Leads (1.127);1
35135550;🟡 Golden Leads (1.127);1
35107049;🟡 Golden Leads (1.127);1
35141264;🟡 Golden Leads (1.127);1
35103524;🟡 Golden Leads (1.127);1
35102660;🟡 Golden Leads (1.127);1
35367734;🟡 Golden Leads (1.127);1
35105648;🟡 Golden Leads (1.127);1
35120285;🟡 Golden Leads (1.127);1
35811385;🟡 Golden Leads (1.127);1
35102787;🟡 Golden Leads (1.127);1
35102799;🟡 Golden Leads (1.127);1
35102805;🟡 Golden Leads (1.127);1
35139497;🟡 Golden Leads (1.127);1
35104607;🟡 Golden Leads (1.127);1
35104711;🟡 Golden Leads (1.127);1
35133450;🟡 Golden Leads (1.127);1
35151506;🟡 Golden Leads (1.127);1
35124199;🟡 Golden Leads (1.127);1
35158823;🟡 Golden Leads (1.127);1
35103445;🟡 Golden Leads (1.127);1
35100420;🟡 Golden Leads (1.127);1
35100432;🟡 Golden Leads (1.127);1
35100473;🟡 Golden Leads (1.127);1
35008727;🟡 Golden Leads (1.127);1
35107542;🟡 Golden Leads (1.127);1
35107773;🟡 Golden Leads (1.127);1
35132214;🟡 Golden Leads (1.127);1
35153631;🟡 Golden Leads (1.127);1
35007592;🟡 Golden Leads (1.127);1
35107165;🟡 Golden Leads (1.127);1
35130217;🟡 Golden Leads (1.127);1
35136931;🟡 Golden Leads (1.127);1
35119982;🟡 Golden Leads (1.127);1
35105314;🟡 Golden Leads (1.127);1
35137133;🟡 Golden Leads (1.127);1
35162243;🟡 Golden Leads (1.127);1
35131660;🟡 Golden Leads (1.127);1
35004801;🟡 Golden Leads (1.127);1
35104985;🟡 Golden Leads (1.127);1
35104991;🟡 Golden Leads (1.127);1
35105041;🟡 Golden Leads (1.127);1
35107177;🟡 Golden Leads (1.127);1
35107190;🟡 Golden Leads (1.127);1
35134806;🟡 Golden Leads (1.127);1
35155073;🟡 Golden Leads (1.127);1
35563006;🟡 Golden Leads (1.127);1
35101734;🟡 Golden Leads (1.127);1
35105600;🟡 Golden Leads (1.127);1
35142736;🟡 Golden Leads (1.127);1
35287600;🟡 Golden Leads (1.127);1
35137674;🟡 Golden Leads (1.127);1
35141586;🟡 Golden Leads (1.127);1
35450339;🟡 Golden Leads (1.127);1
35151798;🟡 Golden Leads (1.127);1
35144034;🟡 Golden Leads (1.127);1
35158616;🟡 Golden Leads (1.127);1
35111363;🟡 Golden Leads (1.127);1
35118564;🟡 Golden Leads (1.127);1
35140193;🟡 Golden Leads (1.127);1
35140995;🟡 Golden Leads (1.127);1
35161861;🟡 Golden Leads (1.127);1
35136025;🟡 Golden Leads (1.127);1
35286187;🟡 Golden Leads (1.127);1
41123832;🟡 Golden Leads (1.127);1
41071859;🟡 Golden Leads (1.127);1
41071913;🟡 Golden Leads (1.127);1
41150392;🟡 Golden Leads (1.127);1
41127242;🟡 Golden Leads (1.127);1
41127722;🟡 Golden Leads (1.127);1
41129148;🟡 Golden Leads (1.127);1
41129326;🟡 Golden Leads (1.127);1
41130987;🟡 Golden Leads (1.127);1
41131673;🟡 Golden Leads (1.127);1
41131690;🟡 Golden Leads (1.127);1
41131703;🟡 Golden Leads (1.127);1
41131789;🟡 Golden Leads (1.127);1
41132130;🟡 Golden Leads (1.127);1
41133153;🟡 Golden Leads (1.127);1
41133463;🟡 Golden Leads (1.127);1
41148142;🟡 Golden Leads (1.127);1
41152484;🟡 Golden Leads (1.127);1
41158750;🟡 Golden Leads (1.127);1
41352866;🟡 Golden Leads (1.127);1
41377168;🟡 Golden Leads (1.127);1
41390024;🟡 Golden Leads (1.127);1
41075927;🟡 Golden Leads (1.127);1
41407423;🟡 Golden Leads (1.127);1
41099605;🟡 Golden Leads (1.127);1
41158709;🟡 Golden Leads (1.127);1
41386329;🟡 Golden Leads (1.127);1
41030095;🟡 Golden Leads (1.127);1
41031105;🟡 Golden Leads (1.127);1
41032004;🟡 Golden Leads (1.127);1
41032039;🟡 Golden Leads (1.127);1
41033310;🟡 Golden Leads (1.127);1
41166043;🟡 Golden Leads (1.127);1
41358899;🟡 Golden Leads (1.127);1
41379110;🟡 Golden Leads (1.127);1
41024397;🟡 Golden Leads (1.127);1
41377370;🟡 Golden Leads (1.127);1
41135946;🟡 Golden Leads (1.127);1
41063015;🟡 Golden Leads (1.127);1
41063252;🟡 Golden Leads (1.127);1
41063309;🟡 Golden Leads (1.127);1
41151844;🟡 Golden Leads (1.127);1
41138430;🟡 Golden Leads (1.127);1
41068610;🟡 Golden Leads (1.127);1
41068785;🟡 Golden Leads (1.127);1
41382161;🟡 Golden Leads (1.127);1
42153824;🟡 Golden Leads (1.127);1
42015588;🟡 Golden Leads (1.127);1
42016142;🟡 Golden Leads (1.127);1
42016150;🟡 Golden Leads (1.127);1
42160642;🟡 Golden Leads (1.127);1
42080258;🟡 Golden Leads (1.127);1
42080746;🟡 Golden Leads (1.127);1
42155541;🟡 Golden Leads (1.127);1
42053480;🟡 Golden Leads (1.127);1
42141036;🟡 Golden Leads (1.127);1
42203600;🟡 Golden Leads (1.127);1
42011612;🟡 Golden Leads (1.127);1
42011620;🟡 Golden Leads (1.127);1
42012023;🟡 Golden Leads (1.127);1
42000645;🟡 Golden Leads (1.127);1
42000670;🟡 Golden Leads (1.127);1
42109230;🟡 Golden Leads (1.127);1
42112796;🟡 Golden Leads (1.127);1
42113083;🟡 Golden Leads (1.127);1
42160081;🟡 Golden Leads (1.127);1
42160383;🟡 Golden Leads (1.127);1
42160650;🟡 Golden Leads (1.127);1
42163021;🟡 Golden Leads (1.127);1
42000238;🟡 Golden Leads (1.127);1
42103894;🟡 Golden Leads (1.127);1
42133114;🟡 Golden Leads (1.127);1
42159547;🟡 Golden Leads (1.127);1
42164702;🟡 Golden Leads (1.127);1
42091403;🟡 Golden Leads (1.127);1
42091560;🟡 Golden Leads (1.127);1
42091578;🟡 Golden Leads (1.127);1
42020530;🟡 Golden Leads (1.127);1
42020565;🟡 Golden Leads (1.127);1
42121191;🟡 Golden Leads (1.127);1
42028990;🟡 Golden Leads (1.127);1
42160073;🟡 Golden Leads (1.127);1
42108764;🟡 Golden Leads (1.127);1
42003903;🟡 Golden Leads (1.127);1
42006694;🟡 Golden Leads (1.127);1
42006708;🟡 Golden Leads (1.127);1
43008895;🟡 Golden Leads (1.127);1
43022324;🟡 Golden Leads (1.127);1
43023363;🟡 Golden Leads (1.127);1
43037682;🟡 Golden Leads (1.127);1
43037690;🟡 Golden Leads (1.127);1
43210643;🟡 Golden Leads (1.127);1
43219616;🟡 Golden Leads (1.127);1
43042929;🟡 Golden Leads (1.127);1
43043666;🟡 Golden Leads (1.127);1
43043674;🟡 Golden Leads (1.127);1
43043720;🟡 Golden Leads (1.127);1
43176852;🟡 Golden Leads (1.127);1
43205542;🟡 Golden Leads (1.127);1
43215688;🟡 Golden Leads (1.127);1
43057152;🟡 Golden Leads (1.127);1
43069002;🟡 Golden Leads (1.127);1
43216471;🟡 Golden Leads (1.127);1
43097782;🟡 Golden Leads (1.127);1
43215360;🟡 Golden Leads (1.127);1
43100031;🟡 Golden Leads (1.127);1
43173217;🟡 Golden Leads (1.127);1
43173390;🟡 Golden Leads (1.127);1
43175317;🟡 Golden Leads (1.127);1
43215572;🟡 Golden Leads (1.127);1
43104924;🟡 Golden Leads (1.127);1
43104940;🟡 Golden Leads (1.127);1
43104959;🟡 Golden Leads (1.127);1
43104975;🟡 Golden Leads (1.127);1
43104983;🟡 Golden Leads (1.127);1
43105017;🟡 Golden Leads (1.127);1
43105025;🟡 Golden Leads (1.127);1
43105068;🟡 Golden Leads (1.127);1
43105076;🟡 Golden Leads (1.127);1
43105084;🟡 Golden Leads (1.127);1
43105106;🟡 Golden Leads (1.127);1
43105149;🟡 Golden Leads (1.127);1
43105670;🟡 Golden Leads (1.127);1
43107419;🟡 Golden Leads (1.127);1
43107494;🟡 Golden Leads (1.127);1
43108164;🟡 Golden Leads (1.127);1
43108423;🟡 Golden Leads (1.127);1
43109330;🟡 Golden Leads (1.127);1
43172423;🟡 Golden Leads (1.127);1
43172440;🟡 Golden Leads (1.127);1
43173330;🟡 Golden Leads (1.127);1
43203876;🟡 Golden Leads (1.127);1
43213995;🟡 Golden Leads (1.127);1
43215050;🟡 Golden Leads (1.127);1
43216684;🟡 Golden Leads (1.127);1
43238203;🟡 Golden Leads (1.127);1
43112790;🟡 Golden Leads (1.127);1
43119930;🟡 Golden Leads (1.127);1
43119948;🟡 Golden Leads (1.127);1
43119964;🟡 Golden Leads (1.127);1
43121756;🟡 Golden Leads (1.127);1
43121900;🟡 Golden Leads (1.127);1
43123090;🟡 Golden Leads (1.127);1
43123988;🟡 Golden Leads (1.127);1
43216870;🟡 Golden Leads (1.127);1
43139108;🟡 Golden Leads (1.127);1
43139558;🟡 Golden Leads (1.127);1
50005405;🟡 Golden Leads (1.127);1
50007718;🟡 Golden Leads (1.127);1
50007858;🟡 Golden Leads (1.127);1
50027956;🟡 Golden Leads (1.127);1
50030469;🟡 Golden Leads (1.127);1
50031163;🟡 Golden Leads (1.127);1
50032100;🟡 Golden Leads (1.127);1
50034197;🟡 Golden Leads (1.127);1
50035088;🟡 Golden Leads (1.127);1
50015877;🟡 Golden Leads (1.127);1
50016385;🟡 Golden Leads (1.127);1
50016628;🟡 Golden Leads (1.127);1
50030590;🟡 Golden Leads (1.127);1
50032895;🟡 Golden Leads (1.127);1
50032950;🟡 Golden Leads (1.127);1
51036169;🟡 Golden Leads (1.127);1
51036193;🟡 Golden Leads (1.127);1
51036215;🟡 Golden Leads (1.127);1
51039877;🟡 Golden Leads (1.127);1
51088835;🟡 Golden Leads (1.127);1
51094061;🟡 Golden Leads (1.127);1
51069431;🟡 Golden Leads (1.127);1
51072823;🟡 Golden Leads (1.127);1
51016443;🟡 Golden Leads (1.127);1
51067471;🟡 Golden Leads (1.127);1
51014459;🟡 Golden Leads (1.127);1
51027909;🟡 Golden Leads (1.127);1
51028646;🟡 Golden Leads (1.127);1
51068931;🟡 Golden Leads (1.127);1
52103994;🟡 Golden Leads (1.127);1
52020320;🟡 Golden Leads (1.127);1
52020517;🟡 Golden Leads (1.127);1
52020592;🟡 Golden Leads (1.127);1
52109585;🟡 Golden Leads (1.127);1
52094111;🟡 Golden Leads (1.127);1
52033090;🟡 Golden Leads (1.127);1
52033210;🟡 Golden Leads (1.127);1
52033295;🟡 Golden Leads (1.127);1
52033708;🟡 Golden Leads (1.127);1
52033830;🟡 Golden Leads (1.127);1
52033848;🟡 Golden Leads (1.127);1
52034046;🟡 Golden Leads (1.127);1
52034054;🟡 Golden Leads (1.127);1
52068986;🟡 Golden Leads (1.127);1
52083888;🟡 Golden Leads (1.127);1
52086615;🟡 Golden Leads (1.127);1
52089550;🟡 Golden Leads (1.127);1
52091384;🟡 Golden Leads (1.127);1
52096785;🟡 Golden Leads (1.127);1
52097587;🟡 Golden Leads (1.127);1
52097676;🟡 Golden Leads (1.127);1
52099946;🟡 Golden Leads (1.127);1
52101363;🟡 Golden Leads (1.127);1
52103137;🟡 Golden Leads (1.127);1
52104532;🟡 Golden Leads (1.127);1
52108813;🟡 Golden Leads (1.127);1
52059383;🟡 Golden Leads (1.127);1
52101517;🟡 Golden Leads (1.127);1
52053121;🟡 Golden Leads (1.127);1
52090388;🟡 Golden Leads (1.127);1
52054160;🟡 Golden Leads (1.127);1
52054241;🟡 Golden Leads (1.127);1
52098966;🟡 Golden Leads (1.127);1
52039722;🟡 Golden Leads (1.127);1
52107990;🟡 Golden Leads (1.127);1
53001087;🟡 Golden Leads (1.127);1
53001095;🟡 Golden Leads (1.127);1
53001192;🟡 Golden Leads (1.127);1
53001222;🟡 Golden Leads (1.127);1
53001290;🟡 Golden Leads (1.127);1
53001320;🟡 Golden Leads (1.127);1
53001346;🟡 Golden Leads (1.127);1
53001389;🟡 Golden Leads (1.127);1
53011074;🟡 Golden Leads (1.127);1
53012860;🟡 Golden Leads (1.127);1
53013875;🟡 Golden Leads (1.127);1
53015010;🟡 Golden Leads (1.127);1
53016726;🟡 Golden Leads (1.127);1
53019733;🟡 Golden Leads (1.127);1
53020006;🟡 Golden Leads (1.127);1
53020057;🟡 Golden Leads (1.127);1
53020570;🟡 Golden Leads (1.127);1
53056000;🟡 Golden Leads (1.127);1
53003659;🟡 Golden Leads (1.127);1
53017293;🟡 Golden Leads (1.127);1
53005457;🟡 Golden Leads (1.127);1
53005899;🟡 Golden Leads (1.127);1
53005910;🟡 Golden Leads (1.127);1
53038002;🟡 Golden Leads (1.127);1
53009592;🟡 Golden Leads (1.127);1
53009940;🟡 Golden Leads (1.127);1
53019393;🟡 Golden Leads (1.127);1
53009428;🟡 Golden Leads (1.127);1
53007050;🟡 Golden Leads (1.127);1
53013670;🟡 Golden Leads (1.127);1
53015347;🟡 Golden Leads (1.127);1
53015789;🟡 Golden Leads (1.127);1
53020600;🟡 Golden Leads (1.127);1
53012941;🟡 Golden Leads (1.127);1
53018273;🟡 Golden Leads (1.127);1
53032012;🟡 Golden Leads (1.127);1
11013737;🔵 Outras Escolas (4.444);2
11015896;🔵 Outras Escolas (4.444);2
11037660;🔵 Outras Escolas (4.444);2
11000058;🔵 Outras Escolas (4.444);2
11000198;🔵 Outras Escolas (4.444);2
11000252;🔵 Outras Escolas (4.444);2
11000350;🔵 Outras Escolas (4.444);2
11003081;🔵 Outras Escolas (4.444);2
11003090;🔵 Outras Escolas (4.444);2
11037474;🔵 Outras Escolas (4.444);2
11043857;🔵 Outras Escolas (4.444);2
11048450;🔵 Outras Escolas (4.444);2
11048557;🔵 Outras Escolas (4.444);2
11049006;🔵 Outras Escolas (4.444);2
11049073;🔵 Outras Escolas (4.444);2
12010928;🔵 Outras Escolas (4.444);2
12010936;🔵 Outras Escolas (4.444);2
12014370;🔵 Outras Escolas (4.444);2
12022969;🔵 Outras Escolas (4.444);2
12026409;🔵 Outras Escolas (4.444);2
12026530;🔵 Outras Escolas (4.444);2
12028835;🔵 Outras Escolas (4.444);2
12030058;🔵 Outras Escolas (4.444);2
12031682;🔵 Outras Escolas (4.444);2
12033545;🔵 Outras Escolas (4.444);2
13079220;🔵 Outras Escolas (4.444);2
13110314;🔵 Outras Escolas (4.444);2
13025082;🔵 Outras Escolas (4.444);2
13025210;🔵 Outras Escolas (4.444);2
13025295;🔵 Outras Escolas (4.444);2
13025333;🔵 Outras Escolas (4.444);2
13025376;🔵 Outras Escolas (4.444);2
13025694;🔵 Outras Escolas (4.444);2
13025872;🔵 Outras Escolas (4.444);2
13026020;🔵 Outras Escolas (4.444);2
13026194;🔵 Outras Escolas (4.444);2
13026321;🔵 Outras Escolas (4.444);2
13026356;🔵 Outras Escolas (4.444);2
13026402;🔵 Outras Escolas (4.444);2
13026496;🔵 Outras Escolas (4.444);2
13026500;🔵 Outras Escolas (4.444);2
13026585;🔵 Outras Escolas (4.444);2
13026631;🔵 Outras Escolas (4.444);2
13026950;🔵 Outras Escolas (4.444);2
13029860;🔵 Outras Escolas (4.444);2
13031457;🔵 Outras Escolas (4.444);2
13031660;🔵 Outras Escolas (4.444);2
13031767;🔵 Outras Escolas (4.444);2
13031783;🔵 Outras Escolas (4.444);2
13031791;🔵 Outras Escolas (4.444);2
13031872;🔵 Outras Escolas (4.444);2
13032020;🔵 Outras Escolas (4.444);2
13064207;🔵 Outras Escolas (4.444);2
13064215;🔵 Outras Escolas (4.444);2
13074130;🔵 Outras Escolas (4.444);2
13080911;🔵 Outras Escolas (4.444);2
13081365;🔵 Outras Escolas (4.444);2
13084500;🔵 Outras Escolas (4.444);2
13090100;🔵 Outras Escolas (4.444);2
13090186;🔵 Outras Escolas (4.444);2
13092308;🔵 Outras Escolas (4.444);2
13093070;🔵 Outras Escolas (4.444);2
13093126;🔵 Outras Escolas (4.444);2
13098284;🔵 Outras Escolas (4.444);2
13098519;🔵 Outras Escolas (4.444);2
13099981;🔵 Outras Escolas (4.444);2
13100629;🔵 Outras Escolas (4.444);2
13102192;🔵 Outras Escolas (4.444);2
13104586;🔵 Outras Escolas (4.444);2
13105493;🔵 Outras Escolas (4.444);2
13107380;🔵 Outras Escolas (4.444);2
13108727;🔵 Outras Escolas (4.444);2
13168207;🔵 Outras Escolas (4.444);2
13313231;🔵 Outras Escolas (4.444);2
14000792;🔵 Outras Escolas (4.444);2
14000814;🔵 Outras Escolas (4.444);2
14001055;🔵 Outras Escolas (4.444);2
14006260;🔵 Outras Escolas (4.444);2
14006740;🔵 Outras Escolas (4.444);2
14007274;🔵 Outras Escolas (4.444);2
14324067;🔵 Outras Escolas (4.444);2
15066886;🔵 Outras Escolas (4.444);2
15161366;🔵 Outras Escolas (4.444);2
15584062;🔵 Outras Escolas (4.444);2
